0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
Kayseri,0,1,1,1,0,2,0,7,7,7,7,7,7,7,7,3,1,1,1,1,1,0,8,8,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,2,2,2,2,2,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
Kilis,0,0,2,0,1,1,1,1,1,1,0,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,4,1,1,0,22,22,22,22,22,22,10,10,10,4,4,1,0,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
Kocaeli,0,0,2,0,4,4,4,4,4,4,4,4,1,1,0,7,3,3,3,3,3,3,1,0,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,0,24,50,50,50,50,50,50,50,50,50,50,50,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
Konya,0,1,1,1,0,2,0,7,7,7,7,7,7,7,7,3,1,1,1,1,1,0,8,8,3,3,3,3,3,1,0,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
Kütahya,0,1,1,1,0,0,6,6,6,6,6,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,2,2,0,9,9,9,9,9,9,9,9,9,9,9,4,4,1,1,0,15,15,15,15,15,15,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31
Kırklareli,0,0,0,2,2,5,2,0,0,9,9,9,4,4,4,4,4,4,4,4,4,1,0,10,10,4,1,1,1,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14,14,14,14,14,14,14,14,6,6,6,2,0,1,1,0,80
Kırıkkale,0,1,1,1,0,2,0,7,7,7,7,7,7,7,7,3,1,1,1,1,1,0,22,22,22,10,10,10,10,10,10,10,10,4,4,1,1,1,0,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39
Kırşehir,0,1,1,1,0,2,0,7,7,7,7,7,7,7,7,3,1,1,1,1,1,0,8,8,3,3,3,3,3,1,0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,2,2,2,2,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Malatya,0,1,1,1,0,2,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,12,12,12,12,12,5,5,5,2,0,22,22,10,10,10,10,10,10,10,10,10,10,4,1,0,26,26,26,26,26,26,26,26,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5,2,0,55,55,55,55,55
Manisa,0,1,1,1,0,0,6,6,6,6,6,2,2,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,2,2,0,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
Mardin,0,1,1,1,0,0,5,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,27,27,27,27,27,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,6,6,6,2,2,0,30,30,30,30,30,30
Mersin,0,0,2,0,1,1,1,1,1,1,0,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,4,1,1,0,21,10,10,10,10,10,4,1,0,45,45,22,22,22,22,22,22,10,10,10,4,1,1,1,0,46,46,46,46,46,46,46,46,46,46
Muğla,0,1,1,1,0,0,6,6,6,6,6,2,2,0,8,8,8,8,8,8,8,8,3,3,1,0,9,9,9,9,9,9,9,9,9,9,9,9,4,4,4,4,1,0,26,26,26,26,12,12,12,12,12,12,12,12,5,5,5,5,5,2,2,2,0,6,6,6,6,2,2,2,0,17,36,36,36,36,36,36,36
Muş,0,0,0,3,3,3,3,3,3,3,1,1,0,2,2,2,2,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,38,38,38,38,38,38,38,38,38,38,38,38,38,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
Nevşehir,0,0,2,0,1,1,1,1,1,1,0,11,11,11,11,11,11,11,5,5,2,2,2,2,2,2,2,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,12,5,2,2,2,2,2,2,2,0,45,45,45,45,45,45,22,22,22,10,4,4,4,1,0,30,30,30,14,14,14,14,14,14
Niğde,0,0,2,0,1,1,1,1,1,1,0,11,11,11,11,11,11,11,5,5,2,2,2,2,2,2,2,0,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,12,5,2,2,2,2,2,2,2,0,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Ordu,0,0,0,2,2,5,2,0,0,9,9,9,4,4,4,4,4,4,4,4,4,1,0,10,10,4,1,1,1,0,7,7,7,7,3,3,3,3,3,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,2,0,34,34,34,34,34,34,34,34,34,34,34,34
Osmaniye,0,0,2,0,1,1,1,1,1,1,0,6,6,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,4,1,1,0,21,10,10,10,10,10,4,1,0,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,27,27,27,27,27
Rize,0,0,2,0,4,4,4,4,4,4,4,4,1,1,0,7,3,3,3,3,3,3,1,0,8,8,8,8,8,3,1,1,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7,7,7,3,1,0,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,4,1,1,0,17,17,17,17,17,17,17
Sakarya,0,0,0,2,2,5,2,0,8,8,3,3,3,3,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,1,0,14,6,6,6,6,2,2,2,0,45,45,45,45,45,45,45,45,45,45,22,22,10,10,10,10,10,10,4,4,4,1,0,26,26,26,26,26,26,26,26,26,26,26,26,26
Samsun,0,0,0,2,2,5,2,0,0,9,9,9,4,4,4,4,4,4,4,4,4,1,0,10,10,4,1,1,1,0,7,7,7,7,3,3,3,3,3,1,0,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,6,2,2,2,0,27,27,27,27,27,27,27,13,13,13,13,13
Siirt,0,1,1,1,0,0,5,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,13,13,13,13,13,6,6,6,6,2,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,9,4,1,1,1,0,46,46,46,46,22,22,22,22,22,22,22,22,22,22
Sinop,0,0,0,2,2,5,2,0,0,9,9,9,4,4,4,4,4,4,4,4,4,1,0,10,10,4,1,1,1,0,7,7,7,7,3,3,3,3,3,1,0,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
Sivas,0,1,1,1,0,2,0,5,5,5,5,5,5,5,5,5,5,5,2,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
Tekirdağ,0,0,0,2,2,5,2,0,0,9,9,9,4,4,4,4,4,4,4,4,4,1,0,10,10,4,1,1,1,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,14,14,14,14,14,14,14,14,6,6,6,2,0,1,1,0,10
Tokat,0,0,0,2,2,5,2,0,0,2,2,0,9,9,9,9,9,9,9,9,9,4,4,1,0,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25
Trabzon,0,0,2,0,4,4,4,4,4,4,4,4,1,1,0,7,3,3,3,3,3,3,1,0,8,8,8,8,8,3,1,1,1,0,15,15,15,15,15,7,7,7,7,7,7,7,7,7,7,7,3,1,0,19,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,4,1,1,0,12,12,12,12,12,12,12
Tunceli,0,1,1,1,0,2,0,5,5,5,5,5,5,5,5,5,5,5,2,0,12,12,12,12,12,12,12,12,5,5,5,2,0,22,22,10,10,10,10,10,10,10,10,10,10,4,1,0,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,11,11,11
Uşak,0,1,1,1,0,0,6,6,6,6,6,2,2,0,8,8,8,8,8,8,8,8,3,3,1,0,26,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,2,0,11,11,11,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,2,0,9,9,9,9,9,9,9,9,9,9,9
Van,0,1,1,1,0,0,5,2,2,0,8,8,8,8,3,1,0,17,17,17,17,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,1,0,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,22,22,22,22,10,10,10,10,10,10,10,10,10,4
Yalova,0,0,0,3,3,3,3,3,3,3,1,1,0,2,2,2,2,0,11,11,11,11,11,11,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,11,24,24,24,24,24,24,24,24,24,24,24,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,5,5,5
Yozgat,0,1,1,1,0,2,0,7,7,7,7,7,7,7,7,3,1,1,1,1,1,0,22,22,22,10,10,10,10,10,10,10,10,4,4,1,1,1,0,15,15,15,15,15,15,15,15,15,15,15,7,7,7,7,3,3,3,3,1,0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,16,16
Zonguldak,0,0,0,2,2,5,2,0,8,8,3,3,3,3,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,1,0,14,6,6,6,6,2,2,2,0,22,46,46,46,46,46,46,22,22,22,10,10,4,4,4,4,4,1,0,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
Çanakkale,0,0,0,3,3,3,3,3,3,3,1,1,0,13,13,13,13,6,6,2,0,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,4,4,4,4,4,1,0,33,33,33,33,33,33,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7
Çankırı,0,0,0,2,2,5,2,0,0,2,2,0,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,5,2,2,2,0,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,13,13,13,13,13,13,13,6,6,6,6,6
Çorum,0,0,0,2,2,5,2,0,0,2,2,0,9,9,9,9,9,9,9,9,9,4,4,1,0,22,22,22,22,22,22,22,22,10,10,4,4,4,1,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8
İstanbul,0,0,0,2,2,5,2,0,8,8,3,3,3,3,1,0,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,16,16,16,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3
İzmir,0,1,1,1,0,0,6,6,6,6,6,2,2,0,8,8,8,8,8,8,8,8,3,3,1,0,26,26,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,2,0,15,15,15,15,15,15,15,15,7,3,1,1,0,45,45,45,22,10,10,10,10,4,4,4,4,4,4,4,4,4,1
Şanlıurfa,0,0,2,0,1,1,1,1,1,1,0,6,6,6,6,6,6,2,0,6,6,6,6,6,6,6,6,2,0,17,17,17,17,17,17,17,17,17,17,17,8,8,8,8,8,8,8,8,8,8,8,3,3,3,1,0,26,26,26,26,26,26,26,26,26,26,26,26,12,12,12,12,12,12,5,5,5,5,2,2,2
Şırnak,0,1,1,1,0,0,5,2,2,0,10,10,10,10,10,10,10,10,10,10,10,10,10,4,4,1,0,13,13,13,13,13,6,6,6,6,2,0,18,18,18,18,18,18,18,18,18,18,18,18,18,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,1,0
