,0,1
Balıkesir,0.7952665892177119,-0.6062598882278348
Manisa,0.8785388771150575,-0.4776708504790862
Yalova,0.5995341442090836,-0.8003491800005055
Çanakkale,0.7721470582635693,-0.6354438766837834
Edirne,0.8081482380962477,-0.588979138223019
Aydın,0.9017851402370612,-0.43218463744981
Çorum,-0.924194954409623,-0.38192104713382086
Bartın,-0.8574132958372057,-0.5146284486127634
Denizli,0.8973219540481124,-0.4413766087858269
Giresun,-0.8926608878643725,-0.45072889776138125
Afyonkarahisar,0.27256125835322514,0.9621384310196253
Samsun,-0.8795121617374569,-0.47587640974932277
Amasya,-0.9539296504321586,-0.3000303685068887
Kütahya,0.8445110707734724,-0.5355380951352041
Bingöl,-0.012743248554283871,0.9999188015115444
Ordu,-0.8328875252638029,-0.5534422917160715
Şanlıurfa,0.1030956296310793,0.9946714488467894
Elazığ,-0.024234526014013425,0.9997063007448118
Mersin,0.19993152712076978,0.9798098715889509
Kocaeli,-0.8593145532945327,-0.511447454286574
Iğdır,-0.971032503788766,-0.2389474347753492
Şırnak,0.12343702468531018,0.9923524076339201
Ankara,-0.9999954334648747,0.003022093545364593
Van,0.1254452649488269,0.9921005420328719
Tekirdağ,-0.8519958003402271,-0.5235486187572412
Diyarbakır,0.9906867754438984,-0.13616061457180112
Adana,0.09496044984051467,0.9954810460104637
Düzce,-0.8050270012507137,-0.5932381707689439
Çankırı,-0.8873398580929895,-0.4611160116928414
Burdur,0.8978934711916035,-0.4402128058013455
Kars,-0.9806015622031306,-0.19601167364414745
Kastamonu,-0.8999688729735803,-0.43595415777196483
Kayseri,-0.07388084953345446,0.9972670755982146
Artvin,-0.899661343227122,-0.4365884417878815
Kırklareli,0.8227474550115988,-0.5684070946706565
Gümüşhane,-0.9182212937335704,-0.396067741345149
Sivas,-0.14407128815730239,0.9895673114693588
Antalya,0.11917471100769,0.9928732991959416
Erzurum,-0.9804882145320098,-0.19657787557055098
İstanbul,-0.9781838952183575,-0.2077408653477718
Bursa,0.4714781911928676,-0.8818777212456961
Eskişehir,0.8693824019081344,-0.49413989846241224
Konya,-0.03918555962640447,0.9992319510087561
Yozgat,0.8269864314216989,-0.5622218799054371
Sinop,-0.8717968949302363,-0.4898675065668247
Isparta,0.9185672649682834,-0.39526469577826856
Aksaray,-0.00914582837605776,0.9999581760370357
Ardahan,-0.9488133387975408,-0.3158373760653779
Adıyaman,0.030616808039933184,0.9995311956439606
Kahramanmaraş,-0.0010370113927705021,0.9999994623035409
Osmaniye,0.12718841142561396,0.9918785752293618
Niğde,0.05979078486059638,0.9982109306382863
Tokat,-0.92684500515563,-0.3754441854897475
Bilecik,0.835517167940458,-0.5494643410420337
Muş,0.1965195782337883,0.9804999007500274
Ağrı,-0.9788212205114779,-0.20471692230106517
Hatay,0.14123949560999638,0.9899754567057881
Kırşehir,-0.04769684305889463,0.9988618578973845
Bayburt,-0.9308817674734625,-0.36532059206330275
Erzincan,-0.34731016481729743,0.9377503129376079
Siirt,0.9739825488410179,-0.22662302299888684
Karabük,-0.7696845701831329,-0.6384243592016251
Kilis,0.19720755853584895,0.9803617591768509
Malatya,0.013200228843192201,0.9999128731837024
Uşak,0.8859617214685807,-0.4637583725308137
Karaman,0.14230874860256115,0.9898223174242803
Bitlis,0.08063410223179561,0.9967437692593177
Gaziantep,0.08656243655563611,0.9962464276360298
Rize,-0.8717767015406943,-0.48990344217082926
Hakkari,0.0831946555493496,0.9965333156939735
Batman,0.9799630326038276,-0.19917945358372055
Mardin,0.2641531578575841,0.9644807458906923
Muğla,0.8971198212138007,-0.44178730899078356
Zonguldak,-0.7317852498568834,-0.6815352874884015
İzmir,0.939572177579028,-0.34235087719969864
Kırıkkale,-0.08447795916504616,0.9964253481396931
Sakarya,0.5821966990254988,-0.8130479713053915
Nevşehir,-0.011878943352158292,0.9999294428632632
Tunceli,0.1573246087399697,0.9875469444460931
Trabzon,-0.8929993665704818,-0.4500579199444418
Bolu,-0.9450586516324079,-0.32690081825338785
