,0
0,2634.198605805746
1,2069.5760540439037
2,1973.4290493147055
3,1918.1313025993957
4,1884.8008071630127
5,1862.1693321215553
6,1851.1043024877415
7,1837.0712149625456
8,1827.3241753772515
9,1821.4420802930833
10,1817.4711069338612
11,1813.5796932948238
12,1808.1467690816414
13,1805.5036840548537
14,1804.182867945609
15,1800.4973859100091
16,1798.351883662206
17,1796.2902385174236
18,1792.427572063597
19,1788.6623833677659
20,1785.5231364207118
21,1780.144505560999
22,1776.3049831745432
23,1774.817137902624
24,1773.1297017789182
25,1771.7206333968254
26,1769.7880514832818
27,1767.067730769266
28,1765.299838352873
29,1763.867926791215
30,1761.9266954565296
31,1758.6724275214824
32,1755.5859392027817
33,1755.5323699860637
34,1755.1866256340522
35,1751.9877669530833
36,1751.6774085836516
37,1753.0812679862825
38,1751.7520895832538
39,1749.512307400617
40,1750.8806654426637
41,1748.664919859785
42,1747.9192960916625
43,1748.0189278686341
44,1747.780773098288
45,1744.5693850021344
46,1748.1761471643895
47,1743.4502637630235
48,1744.050766514237
49,1741.8989648597317
50,1741.4367787811009
51,1741.2594692360835
52,1739.4542036013725
53,1739.3927059050818
54,1739.8119147377959
55,1740.5033237354094
56,1739.9622567346407
57,1740.1120431574052
58,1739.1076930277177
59,1739.9187455557992
60,1738.3066276454936
61,1738.739459889854
62,1738.1190179063658
63,1738.7812545406498
64,1736.929583869355
65,1737.2478794499114
66,1737.5942315738218
67,1736.38520412051
68,1737.75537015359
69,1737.4971229583982
70,1736.6118690935343
71,1736.3300271258167
72,1736.252291699597
73,1735.8470266859904
74,1735.5969456465662
75,1736.1000793915937
76,1735.5168032542433
77,1736.6976664185
78,1733.5417418101197
79,1735.0526064431292
80,1736.0075739049744
81,1731.9199833511066
82,1734.0063407866976
83,1735.1016401694367
84,1733.953563567866
85,1734.63526576141
86,1734.4911715900394
87,1734.4787772815719
88,1733.9862233311917
89,1733.6894690248457
90,1733.3460319475894
91,1733.8989011617823
92,1733.118677765492
93,1733.908023169972
94,1733.6065721004522
95,1733.8889335600493
96,1732.4055735612085
97,1733.0161271331706
98,1733.0253572614254
99,1733.8007907716462
