,0
0,2294.947304294442
1,1808.3024498056716
2,1750.004032624648
3,1717.587959367778
4,1696.8317448969228
5,1683.5822504332525
6,1673.2809317302397
7,1664.8617548567547
8,1659.8317757537463
9,1655.4439519903663
10,1649.3418831580823
11,1647.6225954426395
12,1644.8103385430343
13,1641.7304152779316
14,1639.8599341040135
15,1636.964168885728
16,1635.933818986378
17,1633.4537472974537
18,1633.968933160066
19,1631.9375628112261
20,1630.1466887252814
21,1628.939350089461
22,1628.0823771758428
23,1628.4532123062568
24,1626.1872664239286
25,1625.8736252329043
26,1626.1432375053141
27,1625.2669895568924
28,1624.187786044753
29,1622.5538917590713
30,1622.256165061717
31,1622.5228951560218
32,1622.209652845355
33,1620.3524901209541
34,1619.852248266455
35,1619.2201144148448
36,1620.466783605211
37,1618.4891051130585
38,1618.778954745157
39,1617.3897581726078
40,1618.4748420187675
41,1616.027075552594
42,1615.965580736877
43,1617.172922508146
44,1614.9146738396462
45,1615.1794318666005
46,1615.0167316784934
47,1614.335987216436
48,1615.0550141573879
49,1613.9444092072788
50,1612.7206949659628
51,1614.1512315343791
52,1613.4601655722859
53,1612.2535799022698
54,1613.5048566370285
55,1613.3740780440996
56,1611.9191998050119
57,1612.4157344993823
58,1611.4208163324026
59,1612.531039900705
60,1611.9349315240115
61,1611.1984031862196
62,1610.2663583593
63,1610.7752211946756
64,1610.9394465906732
65,1611.5615217958793
66,1610.7228857199243
67,1610.4315792273037
68,1611.0159094577473
69,1610.2557386952758
70,1609.6003934991213
71,1609.1315127727505
72,1610.213148551203
73,1609.1050850661416
74,1609.8323034109458
75,1610.4450937755798
76,1608.1542736086067
77,1609.125307574717
78,1608.9559123529634
79,1609.2139960012544
80,1608.7029905676225
81,1609.6342167436555
82,1609.5935281436714
83,1610.005343799071
84,1609.1595653929567
85,1609.2051832437483
86,1609.4703296929767
87,1608.2962027586514
88,1609.0715646639446
89,1607.6939316864912
90,1609.194532935864
91,1608.895075546799
92,1609.4823267158906
93,1608.274906236682
94,1609.1168956291237
95,1608.3802873140244
96,1608.27093432385
97,1608.7238889708756
98,1608.5259971717524
99,1608.0181562143398
