,0,1
Balıkesir,-0.1792760086984619,0.9837988171903588
Manisa,-0.28854376116663144,0.9574667085031281
Yalova,-0.13095290903290022,0.991388589613488
Çanakkale,-0.16980113859947313,0.9854783474690463
Edirne,0.9756604339029897,-0.2192868389033633
Aydın,-0.24686991627557783,0.9690486285208237
Çorum,0.9557256491230673,-0.29425921159462676
Bartın,0.013103155377445769,0.9999141499744638
Denizli,0.895832881418869,-0.4443910986605904
Giresun,0.9554882093475807,-0.2950292897285856
Afyonkarahisar,-0.2364140262598197,0.9716524111983776
Samsun,0.9769519958585386,-0.2134591243962594
Amasya,0.9359880777881949,-0.3520317006156686
Kütahya,0.9557615767009087,-0.29414249693336236
Bingöl,-0.7535639162862818,-0.6573746451387379
Ordu,0.9832342393726552,-0.18234700580288243
Şanlıurfa,-0.8061050819931946,-0.5917724197567381
Elazığ,-0.7240317010797435,-0.6897666966674841
Mersin,-0.7745551371552176,-0.6325063948344413
Kocaeli,0.16376035534166067,0.986500150034643
Iğdır,-0.27875772306780594,0.9603614589466053
Şırnak,-0.772563162557852,-0.6349379181137396
Ankara,0.7906983589398258,-0.6122059336284372
Van,-0.8304342815168589,-0.5571165982822431
Tekirdağ,0.9758301579095535,-0.21853032493046814
Diyarbakır,-0.8052681497794896,-0.592910791730693
Adana,-0.7770567384122016,-0.6294305563667777
Düzce,-0.07444212797592949,0.9972253354094126
Çankırı,-0.029618322690727245,0.9995612812434204
Burdur,-0.3184677312320155,0.9479337024095793
Kars,0.8706539929596615,-0.4918959488991525
Kastamonu,-0.05259743804681951,0.9986157967461315
Kayseri,0.7981112499654373,-0.6025101100219044
Artvin,0.9728054090375765,-0.23162391100064209
Kırklareli,-0.13870198681354065,0.9903341652462446
Gümüşhane,-0.7522615568361264,-0.6588645916320647
Sivas,0.8527123080133417,-0.5223808187161543
Antalya,-0.6070512134892981,-0.7946627109668419
Erzurum,0.8868749260902647,-0.46200959456745866
İstanbul,-0.5629609960766397,0.8264834643817126
Bursa,0.2355052808353453,0.9718730692321221
Eskişehir,-0.182468290295644,0.9832117386588631
Konya,0.7555728482962538,-0.6550646310994711
Yozgat,0.9411609184091786,-0.33795876325254737
Sinop,0.0317719006812587,0.9994951457246304
Isparta,-0.33661945542443594,0.9416407713293623
Aksaray,0.8428301429771143,-0.5381796633924184
Ardahan,-0.15566310025476543,0.9878102040468477
Adıyaman,-0.7874510865704717,-0.6163771461199573
Kahramanmaraş,-0.7020600527066337,-0.712117744754025
Osmaniye,-0.7347235870247131,-0.6783666049191533
Niğde,0.894372032273706,-0.44732389594856303
Tokat,0.929437582689802,-0.3689793759598731
Bilecik,-0.0846025441257298,0.9964147778548118
Muş,-0.8461323156744304,-0.5329728927172807
Ağrı,-0.38309057015971726,0.9237107853948133
Hatay,-0.7464179491057639,-0.6654774566074688
Kırşehir,0.8598659089380871,-0.510519949312539
Bayburt,-0.09803526990598171,0.9951829408980348
Erzincan,-0.7310817891303543,-0.6822898340162782
Siirt,-0.7997836580359288,-0.6002883476619119
Karabük,-0.0005900601274498009,0.9999998259145079
Kilis,-0.8087621010166024,-0.5881359230307319
Malatya,-0.7638162314701779,-0.6454337801375876
Uşak,-0.25891324961592643,0.9659005793420569
Karaman,0.830041001467154,-0.557702372133564
Bitlis,-0.8153871869536109,-0.5789160002555441
Gaziantep,-0.7567219922843228,-0.653736817376263
Rize,0.9711518227798522,-0.23846202446379297
Hakkari,-0.8179900541342494,-0.5752323629086316
Batman,-0.8252474498825176,-0.5647713222733617
Mardin,-0.8168917621976896,-0.5767909923477945
Muğla,0.9120990120472108,-0.4099699894169114
Zonguldak,0.02277454239490207,0.9997406264720379
İzmir,-0.7251294892436615,-0.6886125353413388
Kırıkkale,0.9193833165850508,-0.39336283147378315
Sakarya,-0.021957393458941588,0.9997589073734173
Nevşehir,0.863441180162295,-0.5044495300819928
Tunceli,-0.8673768965669494,-0.49765180528346065
Trabzon,0.9842902058906016,-0.17655817904542784
Bolu,-0.14453831245399748,0.9894992047662043
