,0,1,2,3,4,5,6,7,8,9,10,11
Balıkesir,0.3539050220083041,-0.39060357702435233,0.18725909221916645,-0.26605235619542683,-0.02671679259575294,0.3244486151063748,0.07574115663460457,-0.2763090915662467,0.4958440518290885,-0.24078188670069522,0.0007577984416927256,-0.35274397863000523
Manisa,0.6541625029026987,-0.34546337286597634,-0.2348957116032013,-0.11500492491791571,0.04920150817841006,0.31455997500930977,-0.018897752266717978,-0.25464381226515226,0.18118123619706453,-0.3848328628209657,0.1917680856247692,-0.0075508905152611265
Yalova,-0.125695862828148,-0.40960211322982115,-0.10109377846749089,0.04450742328499888,-0.4018903531255601,0.4874485280968762,-0.02499316557028623,0.2999926893355894,-0.04696071284120954,0.3097272490146002,-0.14303726269493,-0.442591984588585
Çanakkale,0.45035755188124094,-0.4633906288501776,0.080042746400142,-0.1947914335027718,0.10100372873683208,0.3641044095886978,0.3388442142823736,-0.23069737094565035,0.4711308857085996,0.06183216071723971,0.03561855783990872,-0.015165575998016002
Edirne,-0.11486198522069922,-0.2377583106952839,0.029736169773338858,0.2176247885672712,0.4171660330420932,0.3795529523434903,0.3002839745627449,-0.46819822430769664,0.44807376347409184,0.02195284338195143,0.1506138409990052,0.17500966352481023
Aydın,0.5191351866947999,-0.04981366139878655,-0.7712260192119403,-0.013090867181113217,-0.08852841536247029,-0.015655580506058295,0.03579225516937843,-0.044294062893836667,-0.002218715361352633,-0.3267315264561269,-0.08394997401527605,-0.08902176857183736
Çorum,-0.380213094774467,0.11634731383783788,-0.08319887002051392,0.29915088319826044,0.3016430264090288,-0.18030688399076722,0.37509920442697203,0.32847596362004133,0.24373884063264856,-0.48090387544933644,-0.18684929681560503,-0.2186394818522229
Bartın,0.12331167942637869,-0.12651396752857288,0.13145249968510356,0.3562478846648058,0.46517176968018814,0.11986059796048365,0.03149335920973427,0.6403251029552635,0.2751730141974325,0.10107235939506846,-0.05067802195701561,0.30713621058111495
Denizli,0.6701583019315913,-0.14091071361512092,-0.45852633484428973,-0.09536735008599267,0.06411653867846952,-0.0897874877588587,-0.2083832206345953,-0.15097195877433256,-0.16738728049341686,-0.35686786212385607,0.27245037355593854,-0.06082342250743527
Giresun,-0.6444083455112574,-0.34374618968418735,-0.06827155573241066,0.28000312138238875,0.23140944970639182,0.3733054305903179,-0.08925670431557987,-0.14949654395624626,-0.21459924954804366,0.19398561286695873,-0.21323575620670715,-0.17645875023433977
