,0,1,2,3,4
Balıkesir,0.45415699383439384,-0.028806226922576714,0.16244502797743912,0.8444744664463004,0.23105435431394983
Manisa,0.5311473925081857,-0.5980590560194416,0.4456685026252589,0.16614482635148262,-0.366037286883844
Yalova,0.612932506785277,0.4896772322843996,-0.07224967608795965,0.05234424025626961,0.6136530087316332
Çanakkale,0.594057797854993,-0.2079875268511516,0.2931868901371629,0.6993794028773539,0.1695476917113095
Edirne,0.7184948563654352,-0.5719439774109021,0.26237715421592245,-0.042362854709447534,-0.29327264714976625
Aydın,0.45138338353173296,-0.5914314477762307,0.4618544739596634,0.15405577125138387,-0.45762336902778494
Çorum,-0.3035707971672473,0.7759029377304065,0.09523823798062614,0.06273219551975973,-0.5411226774033627
Bartın,0.4978155873105988,0.5765171255302141,0.3636287042327214,-0.4949526212272718,0.20640666946411373
Denizli,0.38432044437256835,-0.5978010823188906,0.44016231308047366,0.1265235213030906,-0.534023032009246
Giresun,0.23023113274968057,0.05132298123521074,-0.9490595158889756,-0.2068569285091919,0.029254461852091466
Afyonkarahisar,0.42972271790543387,-0.480640787961406,0.5466395588417057,0.16157610047500048,-0.5093144167687029
Samsun,0.36001507912225705,0.2980083017526413,-0.849276043216786,-0.19618046355155833,-0.14772820661551817
Amasya,-0.23730615751912507,0.7047027809575738,-0.15410036182797696,0.32601761714175864,-0.5630678199931751
Kütahya,0.6021472435814315,-0.30695131945573184,0.4861161143063881,0.535002927020871,-0.14374482955024515
Bingöl,0.024012785812740904,-0.008063184535880482,-0.03388841611858037,0.8387495964305447,0.5428711273527302
Ordu,0.5186688569677375,0.5599417048848442,-0.22298917487071,-0.6047065487761968,0.04531800635615956
Şanlıurfa,-0.7860971322188974,-0.5077289848713572,0.08021221178552568,-0.11781098257811828,0.322411460874422
Elazığ,-0.7259998901189576,-0.39756984430450737,-0.12700691416846344,-0.0628987451745734,0.5429321965548
Mersin,-0.8725364495334987,-0.3329126179684496,0.13244101179720605,0.0836129632828279,0.321430527171996
Kocaeli,0.6177283721034584,0.4964556428557191,-0.2616210406112191,-0.37295137223391267,0.4054690592800776
Iğdır,0.31993368832740277,-0.25919958400506704,-0.8879876847201648,0.06709922722255526,-0.19347758582399546
Şırnak,-0.5289514651337663,-0.5474525139593809,0.3486256527545464,-0.14180029449818468,0.5280709452470288
Ankara,-0.4004990103202145,0.6247451499674005,0.006737434271691083,0.35023617148761255,-0.5714746464068845
Van,0.16745388596208038,-0.18008965134448263,0.06299599738641189,0.8001439550887828,0.5434409526369841
Tekirdağ,0.6807288278038004,-0.40976484985629774,0.35733602637349293,-0.19504044581127258,-0.4505232730641701
Diyarbakır,-0.5390429768910172,-0.4740390180773193,0.0614508051119473,0.25588857018995925,0.644565370309322
Adana,-0.8305537061340448,-0.39900170535581864,0.09630345277413876,-0.10148502896488838,0.3624977437583951
