,0,1,2,3,4,5,6,7,8,9,10,11
Balıkesir,-0.019060128189508453,-0.2685438243277723,0.3994488834258921,0.2672466924673619,0.1247031270617342,0.2895983608305631,0.1855027475267188,0.2716607397805773,-0.1242197636375172,-0.40200882224987416,0.5564954509902376,-0.046722410397384964
Manisa,0.1724913687432401,-0.34464001439089165,0.05826795995537616,0.2507879358328143,-0.15296037312599742,0.2320783325017855,-0.15955197414349093,-0.3262322155057917,-0.3169548297263139,-0.37122200757388135,0.5415166954499614,-0.21102665892598155
Yalova,0.2720853552985903,-0.16538211369631625,0.28773015290779336,-0.2939407237641594,-0.14410727492750616,-0.2368060642176312,-0.29526999430122625,0.2200077068491765,-0.26957734042258946,-0.6219707357888471,-0.20465635346358002,0.1248718740030599
Çanakkale,0.00839283311143896,-0.4258134671443653,0.43769763447809373,0.021017034551826286,0.08374334313753208,0.4068513421584445,0.35106133709512877,0.17835203741968678,0.07056500703733412,-0.3322045168651799,0.42048855661006673,0.0827475395840336
Edirne,0.09424648671019979,-0.3607449866919934,0.2049299178966977,0.06979448547746384,-0.1762587188957562,0.5814798789050595,0.5972046736721401,-0.04433875626198058,0.14954130425479048,-0.1014458531276915,-0.23134300463111554,0.011590131986424754
Aydın,0.3004617197403272,-0.12760020526210025,-0.09330419544568741,0.13549812654927829,-0.20070144780942725,0.07047412228541819,-0.2872471715836793,-0.5231831891617992,-0.3135280479260165,-0.19537556408441584,0.5133274282099007,-0.25479358489254683
Çorum,0.5945219678682133,0.27760142860350534,-0.007046575266983333,0.06844039134272896,0.3974352139787677,-0.21558634447494285,0.2285775466297866,0.24046162553488937,-0.12600369206629783,0.21421381546628337,0.0022039643630027213,-0.4341385483308237
Bartın,0.3171121657776783,-0.11924382126618091,0.30997109873847906,0.11321252637198227,-0.2623090902818752,0.10371006812015193,0.05078154893430622,0.3586648968224392,0.13954023491924403,0.17569715419340307,-0.33019054277957,-0.6373176245265053
Denizli,0.11747694619215149,-0.16808785194575263,-0.09000430551952979,0.23735592833163432,-0.27028388165648914,0.024867597147384866,-0.35148021599345974,-0.6663409973003731,-0.031512271007484556,-0.10523895711239703,0.4507736820373913,-0.19240949740190677
Giresun,0.2098242177795841,0.09723270983848849,0.46637865449348664,0.17746204449156483,-0.17852298819284942,-0.18657765097543527,-0.13044403784753555,-0.00353313767099484,0.07907360935472076,-0.0859900167897376,-0.7447235203689176,0.21341959484833123
Afyonkarahisar,-0.01841980001187462,-0.08514246106419014,0.029807296972382945,0.2551655438163028,-0.18561355467692403,0.274099597621716,-0.438765489548031,-0.2737740120838768,0.053664832965832805,-0.20962726011698443,0.6297394854898314,-0.32552707247503637
Samsun,0.6108303023626531,0.3602267193801937,0.4109415645101474,0.14773207840940364,0.08414139775149904,0.018193545920524988,0.45461174407712795,0.11105990352159681,0.11308134094921712,0.06447641082583987,-0.12618595200003233,0.21711956215205513
Amasya,0.42772034312932494,0.4593304600636018,0.128864594810277,0.060107963081665876,0.36096519869088534,0.09158047690703604,0.5198809398163954,-0.06906604189626991,-0.16029392679262575,0.15813943718131948,-0.13173934194599574,-0.3225912872205239
Kütahya,0.11308402853349307,-0.3221514975221695,0.43414050394499654,0.25846492894707007,-0.011486199844128318,0.05858874848501747,-0.09353615897616796,0.1480698519652765,0.12219394855355445,-0.318061531132803,0.6907610854911808,0.025781277355677628
Bingöl,-0.6356410250360338,-0.002426290860827372,0.21827094781036327,0.08493167526329602,0.04839750326595297,-0.2071303923622048,0.3768893832367068,-0.3834472647314655,-0.38983806097888707,0.1660333744350241,-0.16385064026091667,-0.019709057960141958
Ordu,0.5535033022945457,0.309973217302664,0.3525513452886702,0.185986513725463,-0.235821697561392,0.13948466015745975,0.17740648990257232,0.1620947252136965,0.04483260748742708,0.34430593615726723,-0.426990762264784,0.0545344575760694
Şanlıurfa,-0.30737237587459265,0.03353804480519367,-0.34518937438429337,-0.3244545385011084,0.048662446282099536,0.04193321278332471,-0.11672017885740621,0.2806386630008069,-0.16629491735170435,0.46840086053123503,0.442991310402998,0.3743904596089676
Elazığ,-0.5832479587785253,-0.1580895053248495,0.1750874576329406,0.026776512534041653,0.30071686401905795,-0.40072423084862185,0.14710784378931255,-0.31828461292794985,-0.3407099142545723,0.3164493855735691,-0.07414898829782397,0.0881988755621386
Mersin,-0.6328968980101571,0.12145636684740299,-0.4738127907551889,-0.32060160524818665,-0.18291269559036863,-0.24806761266638305,0.0661805679667569,-0.11379626982435694,0.2942549351152128,0.09404128478243245,0.18000593749580582,0.13133924238021477
Kocaeli,-0.0015788321654050057,0.18646948755280332,0.5311272064209102,-0.13802049011940318,0.0323109487567389,-0.04692212711829292,-0.3722530973614287,0.2091447624073792,0.07482056209592212,-0.44206892162395534,-0.5035477660321571,0.1547187389844336
Iğdır,0.04181801090473417,-0.0674432453251567,-0.2487480713114197,0.28436557923753086,0.2293175144502256,0.5550637040398833,-0.03467697794930169,-0.2853726245272481,-0.03393530763135921,-0.29430562795585924,-0.5250775652890709,0.21015982980088735
Şırnak,-0.02712790869113284,-0.2408559999434639,-0.33764796434866867,-0.7715669026527344,-0.0933223878641484,-0.1783659812054836,0.271299783850608,-0.18948010434129678,-0.12727795858312801,-0.15946439468937879,0.08082607127313832,-0.18368350787297155
Ankara,0.029088006638561245,0.5314510914843812,-1.3480807357099831e-05,-0.11349680858324462,0.622605511681908,0.06573656754055993,-0.015150169123747743,0.07581950795278791,0.04351945642354263,0.025620182564939982,0.05356315292598513,-0.5481566440322703
Van,-0.09880639153859391,-0.09516793073006266,-0.3888404967486635,-0.5581588832138172,0.040622794973331766,0.4415141231649965,0.053762069285521706,-0.3333066412098829,-0.07133132772899604,-0.3996892143250615,-0.18451888661501115,0.09479786735128315
Tekirdağ,0.10406786981290816,-0.11753972841583421,0.20867402265321952,0.18884361103918823,-0.3132655275052613,0.5124895598033683,0.5161439849411683,0.09862750282427198,0.2793129942948304,-0.09468779123407398,-0.3226256634289359,0.26108590756175587
Diyarbakır,-0.5630663960437254,0.022393576467173888,-0.03624342139463992,-0.44345325373174127,-0.048539946769239166,0.0018843052016642738,0.1248484063848468,-0.23021352102508452,-0.6179061824292654,0.10207798167823363,0.14253747810594924,0.03162946994514364
Adana,-0.44476317436430346,0.0337326086260737,-0.47516856574099836,-0.3737274871609292,-0.058003847808955226,-0.21259101128497546,-0.043553873763874214,0.17371083466470344,0.046705200486600644,0.3917175792062769,0.27301802975451406,0.35326444583961686
Düzce,0.13592618616047575,-0.13393353903966726,0.30347788481728216,-0.16918123430498216,-0.20616378125726026,-0.08462462861458134,-0.4350475808100348,0.47553764710927643,0.06616399613987697,-0.02602328030603558,-0.47604217967185347,-0.3822648770615705
Çankırı,0.21036273140285258,0.12957844627333656,0.19529858942966377,-0.0630378659335918,0.06349273326625711,0.09691601972099127,0.062352512347389276,0.3193524037725144,0.022827537560304464,0.4126478663112417,-0.37231270417204376,-0.6841985768369881
Burdur,0.18120550449534228,-0.2789347169337848,-0.18926045827436436,0.1412600782832227,-0.219854067088879,0.01837334626608577,-0.4459724533878271,-0.6748701628678062,0.09778592522279726,0.07854893190005825,0.31141505145939075,-0.13364185466599976
Kars,-0.08103669581577268,0.02787134413472628,-0.19042631610455907,0.0977293612332365,0.3692365155215294,0.714527736953268,-0.10232589581153169,-0.2002356410257714,0.012543662830523175,-0.3117289699934213,-0.35235464612650885,0.16705253418371058
Kastamonu,0.20495371861167458,-0.1358664790078705,0.25171430255660515,0.2834705155370383,-0.12899034929819375,-0.14871376621430296,0.11980002204092052,0.23426350419089026,0.055405603390937676,0.19320800803229474,-0.5130317331584172,-0.6198646999030472
Kayseri,-0.056508505076702485,0.20577715510863437,-0.5818952466836376,0.2534650332190217,0.42933556246939225,-0.5232065618006703,0.0504538925163146,0.1736804697345577,0.20883915425081329,-0.0037221832542952116,0.11969249546098248,-0.053641190294017774
Artvin,0.11535605474819288,0.4293858460610085,0.4918070999213242,-0.1832433405983108,0.08925294690899804,0.06517042518025282,-0.25557739008258934,-0.18226251085496803,0.20094274212684718,-0.1538050642386339,-0.27056397275778027,0.5280879525615705
Kırklareli,-0.04057841172971004,-0.3509764845297716,-0.08739337122390022,0.231598268794485,-0.14630326841170935,0.5956027899093317,0.47557503388794675,0.05221711521416849,0.31441415486331015,-0.18943312962217485,-0.2681625415300617,0.046857770272100786
Gümüşhane,0.22935985307186021,-0.011624693218027412,-0.026253569973681407,0.40489972138233393,0.37746267658430527,-0.2570315722127333,-0.08831340904002051,-0.19857179508846923,-0.09482214587241024,-0.2817257162005315,-0.5205802635959619,0.40925315305215454
Sivas,0.3224742206458645,0.2289084673362662,-0.31763294093099614,0.43272068531199737,0.36539683593469385,-0.3856796359740618,0.053076411997073546,0.35095707821022076,-0.1417057507858896,0.21719866991907952,0.005894588535712192,0.28272120573512305
Antalya,0.17954985386779537,0.11925345868397103,-0.18309743158669986,-0.09878007173778486,-0.08709344604675985,-0.027902790266315848,-0.5256050663944898,-0.4661039114503028,0.2303875622178095,0.2659479451545959,0.5334464598010223,-0.0030084170524405955
Erzurum,-0.0789882114246994,0.17907359001489973,0.1680088220000345,0.23819994602424777,0.4290054130071133,-0.07449320798430091,-0.27434628090644314,-0.27471788678607306,-0.15171646555083143,-0.4051101087198989,-0.3870307687594587,0.4466226030933583
İstanbul,-0.045496608366648664,0.014670411134910093,-0.049709011367982385,0.3078834050387102,-0.3844418712218659,0.11846917228319606,0.24986778185158695,0.4280457372923757,-0.42810317180523116,-0.17166229603783129,-0.5243360694386721,0.07277031467662852
Bursa,-0.06091051520911673,0.08295278233575772,0.6179095127679581,-0.16901930624916098,0.14296530221596435,-0.032127807140714504,-0.038047238360740775,0.15724859078473294,-0.004565958273233813,-0.6084629321238783,0.1680833924367637,0.3645312789717851
Eskişehir,-0.21827163294853097,0.05087337987478479,0.3454875830700784,0.16292882981697493,0.1714234330672549,0.414375173182916,-0.1939233563766398,0.27614940397464754,0.0692429632610586,-0.21012919304243563,0.6316193113824875,-0.20251558105234715
Konya,-0.3473708345298756,0.47141751795266945,-0.31310540087439503,0.2021383178769717,-0.16829681135384025,-0.09374701426375301,-0.2067273004446981,-0.18958631969463433,0.47864062388843337,-0.178113121625932,0.2570300585077147,-0.27482191471323075
Yozgat,0.32599266228095,0.6307032782500019,-0.13193364044926328,0.1732081893674298,0.3101183586615648,-0.3638626293469391,0.18138487099577172,0.33688902666727677,0.16642711847031952,-0.05534326613287186,0.20385293104154661,-0.03540648394763985
Sinop,0.36110264300721057,-0.021607194944631605,0.4253272814235028,0.16623426262393506,-0.3317036596414254,0.026088241438669824,0.3687664408455459,0.316019557474228,0.13686839352309355,0.3330095904414443,-0.4215261687456343,-0.08199552290632348
Isparta,0.05574345116236886,-0.1430867894901321,-0.10466154966336953,0.10716522651189915,-0.2656186563983712,-0.06970316615944956,-0.1934895092217336,-0.673991442400135,0.33922781400083224,-0.028138434691242362,0.3878351009323772,-0.3472500671760005
