,0,1,2,3,4,5,6,7,8
Balıkesir,-0.013158802437853981,-0.14254920155925538,0.23335285981809398,0.4452098366053357,-0.07780156199112413,0.24085975679103966,-0.1945621487205271,-0.10459667455949868,0.7835686413610718
Manisa,0.4259508028924235,0.4012689651399195,-0.04724802076458424,0.3454214532927786,0.05440624189616296,0.44789822469244034,-0.12884281122688793,0.12511753263036388,0.5478805065463735
Yalova,0.2161748776730234,0.22916952698516435,-0.13965482988938335,0.14642471183285188,-0.2053231443583511,-0.5255213199204399,0.12741369324570387,-0.6644592110440127,0.2893709362562508
Çanakkale,-0.20426647300474285,-0.013128932070201719,0.2741249084467089,-0.0842838967220371,-0.08071592935738792,0.40590932813811387,0.20589391504152216,-0.3820006898397463,0.7185125769675864
Edirne,-0.3582094237715651,-0.05590850442366702,0.4748055325152862,-0.40225065932255816,-0.3064120474696063,0.28439422376350676,0.06968474127854431,-0.1400542910885996,0.5311071231473394
Aydın,0.4228983731535212,0.3953757878689826,-0.04308821763767395,0.5401023662323677,0.06612683666854302,0.3955798598083556,-0.16267590393623704,0.2540630317583822,0.3455432447618871
Çorum,-0.33623045270392793,0.26078105750581987,0.22577027571876357,0.32139308364416463,0.07089502213106177,-0.42074233625773066,0.2888157356541056,0.6148422374355164,-0.1455364810949998
Bartın,-0.4452916079951358,0.38023998348318144,0.514666710134846,-0.004700159481129782,-0.2887316191955349,0.21656767530364515,0.49995883174502187,-0.1084658705663447,-0.015422073867679702
Denizli,0.5844491905534971,0.42345425155371225,0.01731526718191879,0.3580378276837372,0.08238853551121707,0.4787361021325729,-0.10928576789603842,0.26671890618418687,0.17764080534294116
Giresun,0.27260131042522134,0.12402043117605475,0.27009969308892684,-0.18478070991103843,-0.47502961245951536,-0.702980614631865,0.10758723708125673,-0.13890758523532984,-0.22913859378785778
Afyonkarahisar,0.5842145282364031,0.5428358596794788,0.03827942685014659,0.33437832817645813,0.2811825159270747,0.34258212938131727,0.04233550848553177,0.08054774201152232,0.21457417578333826
Samsun,0.02580048022582996,0.19127946932018403,0.33002093536828403,-0.06119090970646567,-0.3724961683824749,-0.7780908334963111,0.28780509996082104,0.09959118547861051,-0.11471457712749779
Amasya,-0.09720940707921948,0.21886359604450029,0.28830006957122534,0.28141766686719905,-0.3649605219152052,-0.5446242266902878,-0.06448846566994353,0.5688940739623997,-0.15074900899645352
