,0,1,2,3,4,5,6
Balıkesir,0.09755320156098704,0.15475016770348837,-0.08355068627701973,-0.05678773391392527,0.5590382614427237,-0.4490895432164607,-0.6649248070099594
Manisa,0.33984664909341633,-0.1593627903051047,0.16988417274083709,-0.5975552406109779,0.5237134372534494,0.12331064407733694,-0.4285948892999953
Yalova,-0.07632757458806402,0.09467865842443222,0.7535893703071876,-0.06097133874948223,-0.3113984445330962,-0.5315613491464818,-0.1845783049101539
Çanakkale,-0.05399131514444895,0.395099772750245,0.6651602354451215,0.14090043684276815,0.42171881009811346,-0.31140371956157886,-0.3222902483700528
Edirne,-0.3992660503299252,0.21970010193664927,-0.06946332136351446,0.35385000204719785,0.6465833731994322,-0.14388099882390423,-0.472770249676092
Aydın,0.45121753787998375,-0.26354873015553815,0.12052243795326653,-0.643859025490935,0.41215883351850774,0.21201695243455523,-0.2881641987125049
Çorum,0.06022364088648089,-0.3628744886296416,-0.3089409866930265,0.6642666933342208,0.5346464802435763,-0.09563354361596695,0.18168052164918458
Bartın,-0.2869986628317715,0.04001398469258982,0.8221488996354908,0.24487679571452253,0.15313292187661398,-0.1773946565302807,0.35386245121879023
Denizli,0.4956986593062382,-0.2742474386618612,0.20971235579723216,-0.559344287177935,0.3908843702581545,0.28638431433638983,-0.29566756901417446
Giresun,-0.6148191494288608,-0.6076649386361104,0.15350373470399384,0.06958116543682626,-0.45817143289324963,-0.11991071592698666,-0.0060132339674456555
Afyonkarahisar,0.5707103447751323,-0.2864906877070427,0.23664066194142513,-0.5372566490665717,0.3939583619170956,0.27641031190358817,-0.12634645591562169
Samsun,-0.656940650221211,-0.6375215199115285,-0.11860925433562679,0.34842572142461453,0.14023343122442822,0.08165129742031497,-0.013939353245883928
Amasya,-0.3740970227869711,-0.32686058152772024,-0.4124158639494375,0.47683381149330223,0.5703121586624975,-0.021964956597315434,-0.1732565482984531
Kütahya,0.35814709550300133,-0.22341244068067162,0.4776735113760709,-0.5212471037175993,0.46239827976751824,0.21715862186658016,-0.2469351666826458
Bingöl,-0.2679272654888226,0.44147265220539006,-0.4999616874286743,-0.4916947908836349,-0.19761251890869105,-0.3717242354065854,0.25369628823801055
Ordu,-0.7329980918716571,-0.5146536733986989,0.28305820267581033,0.3269856868356414,0.0563845664209298,0.0770771046603728,0.041033021811665606
Şanlıurfa,0.23015988644393165,0.5948872766965173,-0.23279777988815673,0.11750773924507288,-0.3607952099983694,0.628264678231295,-0.015588140445074226
Elazığ,-0.12591127839201033,0.2649386325596866,-0.4367990924246306,-0.5692356688377278,-0.31739336754971015,-0.3181466220812295,0.44404431560907814
Mersin,0.4016568445709114,0.46593247835955626,-0.3524575516631844,-0.09802562127526782,-0.2783076707135763,0.12845114672965116,0.6275256966802817
Kocaeli,0.03350818191621388,-0.12082153430309218,0.5829881103648342,0.1170737455179261,-0.39912935469803096,-0.5869703114720821,-0.3561735132567561
Iğdır,0.2607931172004267,3.144190180227419e-05,-0.09474852203713414,-0.055464063805730504,-0.28678370025026795,-0.7009188542025565,-0.5885586405145743
Şırnak,-0.20322377824753,0.5329679303491721,-0.41993675470685954,-0.5653204711324504,0.059422015493240214,-0.14609772301114127,0.39221887708861614
Ankara,0.47990872894104425,-0.3388933752080589,-0.1808195413276317,0.3091789231720154,0.20332728327227387,-0.33154021028601777,0.6126097321355244
Van,-0.032408613376888204,0.34977084927586893,-0.34159155688356774,-0.6692754804522851,0.23001585421549137,-0.5087509354926519,0.016148273960930683
Tekirdağ,-0.4969121750467614,0.14696273776249338,-0.03299812543908754,0.3871413783809532,0.49651874894017084,-0.14097162710196848,-0.5604543274572537
Diyarbakır,-0.08136481525786521,0.7204628674548585,-0.42553983537981444,-0.3844074008198683,-0.3050603259052276,0.22821340233881496,0.017795019194943237
Adana,0.27356957056145015,0.6179402086427234,-0.3198925877627895,0.06660136459104819,-0.4588442548585811,0.4373492934729367,0.1863602007308535
Düzce,-0.19062897766779596,0.07801612956589686,0.8705387397377613,0.22690838318537856,-0.007499065254804838,-0.3413125163172536,0.17804071130605065
Çankırı,-0.5096143566451327,-0.1505103089541135,0.4484576429694496,0.6082770572402348,0.23146753948685486,0.05967216072229186,0.2989759687596732
Burdur,0.4891980769233969,-0.22472128825693874,-0.016810964137290742,-0.4690788185256883,0.2759871287574779,0.5931485597093094,-0.2487447054891547
Kars,0.34286855142680933,-0.014097160244017937,-0.2404478445083852,0.1481019967380013,-0.16908070630743882,-0.4896397746766679,-0.7308609067108348
Kastamonu,-0.415795171163043,0.014300781848648449,0.6305239906478359,0.4344939723366735,0.24023405073953633,-0.19742709275743825,0.37930791239738026
Kayseri,0.6355078948579044,-0.14111180940926865,-0.3754012562273536,0.46237270124750046,-0.1333596802628447,-0.07872608503219301,0.4444321703007412
Artvin,-0.2856468529964158,-0.6583423617227893,0.09707331311132139,-0.03128245250865831,-0.6546259937925052,-0.2072513927749972,-0.05568714955120376
Kırklareli,-0.36861854503493136,0.19907929200572339,-0.16160099356250968,0.35130700722982655,0.6250868828405959,0.02500160189980658,-0.532538841874218
Gümüşhane,-0.42551841764973625,-0.6336948445139594,-0.28487725265058794,0.3330135026186529,-0.42559685933747543,-0.01299410143048345,-0.20978642692818444
Sivas,-0.2352730092642596,-0.7198607525574914,-0.4480450043986154,0.06313029939473465,-0.3318200786778263,0.03118078014689139,0.3326267302947109
Antalya,0.5395821728102538,-0.2851509603116597,0.07631522993293548,-0.44697508132721825,0.14723085987740628,0.6309113772084416,0.04693803340810823
Erzurum,0.0910775656351782,-0.5016525895780144,-0.18415365518735044,0.020542157114692962,-0.6236912598340508,-0.39065700852948876,-0.40510655581372834
İstanbul,-0.7638519918204808,-0.04520260352841527,-0.07496333062442788,-0.25119238526491455,0.10954694362988157,-0.5593130598020531,0.1447000765340813
Bursa,0.30033467456337204,-0.047451330640537234,0.23849981159134093,-0.016175988996544724,-0.23939657081807578,-0.6229026952702242,-0.6364629964356691
Eskişehir,0.6230259516148743,-0.3078500126076719,0.35211556023591606,-0.44877299326018605,0.3530775160771776,0.18930054147003603,-0.17659569290273897
Konya,0.78141534415964,-0.17718273562787365,-0.2596812698024707,0.2228486046951987,0.19513429363605608,0.04075609261132002,0.44851089615380463
Yozgat,0.28162937353611867,-0.21532732411532962,-0.35946595517545454,0.7599286665571098,0.28767743604050383,-0.021460985396963585,0.29050440128244054
Sinop,-0.7764949633512259,-0.36806667535006277,0.35479433396911636,0.31755376945198566,0.1019274582878325,0.11927319464282135,0.10123130328042901
Isparta,0.5252551656500587,-0.25719710965156484,0.15476990490498854,-0.6072536204991912,0.3566496654573262,0.3708958427301929,-0.02198328105112234
Aksaray,0.6156710690512528,-0.026449332271867788,-0.38815206597962715,0.5900387946183332,0.17841247144610733,0.07488009306813052,0.28983395896849534
Ardahan,0.11518556308991627,-0.13020258016069597,0.08917395014945524,0.08927103032465077,-0.6109581077859839,-0.5753931746763139,-0.49951090979192586
Adıyaman,-0.20702524395672375,0.5526515891133197,-0.35701497843912733,-0.15805081006419777,-0.5178740326500977,0.4546463185349943,0.15614169005311787
Kahramanmaraş,0.20301355887200614,0.4658551169977059,-0.2663533382077802,0.09337052927802829,-0.5769508869368589,0.556664266177897,0.13912195079312298
Osmaniye,0.1251607940328489,0.6068891375135201,-0.18267149989812412,0.07729166840666009,-0.5104824377880458,0.5548121082220657,0.09093226492949424
Niğde,0.5013551413163531,0.30442682041572944,-0.14881372660425438,0.5612080188536928,-0.2184561191268333,0.49260309854488626,0.1687793795335088
Tokat,-0.7261649773073696,-0.5788454433075725,-0.1320154102089485,0.33754937579649347,0.010087180814582038,0.07843889587018955,-0.0005632573900799534
Bilecik,0.2653877696059774,-0.1846473390714006,0.7830938141940239,-0.4608763448374063,0.19262481122750982,0.05694357509908276,-0.17171160768068283
Muş,0.10160815504939208,0.530708155903148,-0.2760147367205775,-0.3379644824804899,-0.009156383856785213,-0.5786377932755802,-0.42745172196160064
Ağrı,0.36550233127284887,0.00019914530699711373,-0.06030214498610143,-0.08577405710391194,-0.29353899155499785,-0.6911158025705049,-0.5400076633599484
Hatay,0.10190965292246651,0.5508138987486425,-0.06298186591581435,-0.04327301916641487,-0.4287641069551727,0.7046359340938338,-0.0053612438082788726
Kırşehir,0.6287022366834513,0.004181975655895325,-0.3413318465390921,0.6137689151855727,0.06770897060431844,-0.05236490020121152,0.3227533276135181
Bayburt,-0.1842666174663464,-0.5995594694844824,-0.1310266894021727,0.1835430947953798,-0.6434949037594034,-0.12206664421282853,-0.3559947169025587
Erzincan,-0.20331616724471005,-0.6170534664237092,-0.37234606608182313,-0.1765858717154648,-0.601238314263955,-0.19971764267442943,-0.08190693109189164
Siirt,-0.13074013674713664,0.6547336726114763,-0.2995495051417958,-0.454009969134622,0.09860236828539164,-0.3638743230873438,0.34095296809670445
Karabük,-0.11575554098713552,0.08329922561315233,0.8643291862662001,0.22456243169931864,0.14759373324199995,-0.17810571360592692,0.35869640431615024
Kilis,-0.17725075104391214,0.5698895358202744,-0.26246279381987775,0.2184238015557855,-0.28100566856916775,0.6588119998747691,-0.11922657440397659
Malatya,-0.20923347511512563,0.44848235151218035,-0.47974075047300735,-0.42227308526823704,-0.3644784850496927,-0.024182772803458274,0.4617248255210135
Uşak,0.3543104077104773,-0.2873619046826023,0.12558124890971545,-0.44765305897315194,0.4575471558416713,0.41929613642625285,-0.43653718008743814
Karaman,0.6899458705678656,0.017812695325842835,-0.032402661821090556,0.3079413953017468,-0.013100720375978793,0.2626520807879382,0.5988504184865339
Bitlis,-0.015496502150696926,0.47830912771917167,-0.40623657223113113,-0.5021829098649307,0.0856296983376417,-0.5729834181903622,0.13461785329072537
Gaziantep,0.015908650891381843,0.6590452157658456,-0.33743028108408485,-0.05691177653392159,-0.3745002232316204,0.5547757877015517,0.016780395758861723
Rize,-0.5929681955940213,-0.7079214294329191,0.09023203202836949,-0.03261119541838913,-0.34304265288866626,-0.1237170043959435,0.07103872335169209
Hakkari,-0.12198443565926317,0.4063632208561029,-0.5267003671398545,-0.5317300739887847,0.24594739566012794,-0.4094369520177437,0.17807257720769162
Batman,-0.1142252243197167,0.7615531529613989,-0.37484255843053715,-0.47438185054062293,-0.13227200611383244,0.01231557833985245,0.15426196076590928
Mardin,-0.0939721444929797,0.8055021708295139,-0.3958073103884107,-0.3042265215591134,-0.023394519577684198,0.25951628242126246,-0.158815241974574
Muğla,0.3982040424559239,-0.28923380079082534,0.4059573288982253,-0.5502414753030932,0.2820070982071781,0.4479307508441202,-0.10020156700839138
Zonguldak,-0.2166708860225197,-0.040197043363453235,0.9170813246096265,0.13167970613026556,0.23185750329235313,-0.07902643191195587,0.18181623999812047
İzmir,0.44284971254769356,-0.33018364902174385,-0.017192842497208732,-0.650069149749635,0.35992137361083165,0.13935322639649367,-0.35073448623815634
Kırıkkale,0.25879455605303714,-0.11634521927113162,-0.439799042464805,0.7154149055350245,0.39593737552187463,0.06453228607689976,0.23090400952334103
Sakarya,-0.19810300794297586,-0.01442019838725977,0.9129765077774278,0.13139244729800567,-0.05910345715037708,-0.29964203283770374,0.1283690409395996
Nevşehir,0.554488485390767,-0.17461181588737032,-0.32340368230128075,0.5107702333568614,0.008254418323552367,0.009433915497273637,0.5444446033607533
Tunceli,-0.2384312275029679,0.3351817891106596,-0.3692194773433036,-0.6736938686464705,0.07063576169297651,-0.3281261527794717,0.3577164854052588
Trabzon,-0.44580344943843053,-0.6541379015057803,0.10779191631925789,0.06942078346112746,-0.5441534976911548,-0.24653383845203725,0.006525743701929065
Bolu,0.1704797540273404,0.21773756569329855,0.626376020458389,0.34596533790765727,0.16692878073173195,-0.41463638265943664,0.4601081658179962
