,0,1,2,3
Balıkesir,0.0962424554108881,-0.8560725370599249,-0.4840236649638042,0.15361735846991248
Manisa,0.11158992314402297,0.33647296154324646,-0.9246017242571478,0.13944635780018502
Yalova,-0.10291461524764565,-0.9440910163917808,-0.22686141726353612,0.21595053158985902
Çanakkale,0.045765362056929354,-0.8631412531925654,-0.43242396183208304,0.25671428847341354
Edirne,-0.16318886379755346,-0.8868148738834408,-0.1827097449426424,0.391849363014099
Aydın,-0.39888234828333524,0.3852425716436547,-0.35029634252840436,0.7548334290640407
Çorum,-0.5894764556560055,0.17253903049726396,0.2828425377110827,-0.7367142526403655
Bartın,-0.030915614561252112,-0.9537582999611917,-0.22364693874133768,-0.19842221857207926
Denizli,0.16449264727793111,0.5002775054031302,-0.8473246168302572,0.06859723239735528
Giresun,-0.5590932372364303,-0.2538915893905292,0.3892233904592093,-0.686628695316965
Afyonkarahisar,0.2434697441290855,0.44731290328096773,-0.8438958276921513,-0.16874087310384478
Samsun,-0.6315441060587661,-0.08872744271185555,0.3121958679259828,-0.7041400592653357
Amasya,-0.5759302799046377,0.1955913588444541,0.4260813438635796,-0.6697036818218574
Kütahya,0.2235833344210474,0.29140320761498784,-0.9180533047692706,-0.1492407208609064
Bingöl,0.6306211400878458,0.08844406907559021,0.6341811887114526,0.43853032301562345
Ordu,-0.6541819467395543,-0.10349757342859277,0.2442862212765888,-0.7082785292163285
Şanlıurfa,0.8217310526430538,0.2041399128276376,0.5114563089343623,0.14661997532431112
Elazığ,0.7119242362565684,0.13209510628482837,0.6582843306592382,0.2058555433662656
Mersin,0.780093458265017,0.3673252939291516,0.4404294438963799,0.25009644092052635
Kocaeli,-0.15337115066956974,-0.9651073424172074,-0.19875785442600266,-0.07443401815473258
Iğdır,-0.5647005771248178,0.09230219601319017,0.07013238106860332,0.8171138304616369
Şırnak,-0.2513493824333385,0.38165400153695933,0.2049139866281919,0.8655483632618961
Ankara,-0.3937192404822605,0.7041926817442905,0.25212028672025116,-0.5343530552695986
Van,-0.48152793720771403,0.18746512694832046,0.03732545344591482,0.8553329658044233
Tekirdağ,-0.15254749253325442,-0.9767230059806259,-0.12054340313925806,0.09061302373054986
Diyarbakır,-0.1988290670924385,0.33304941550641454,0.19625108665720836,0.9005723734913542
Adana,0.77301760811273,0.29595916632643493,0.5070643963475013,0.2402865942406684
Düzce,-0.04922914713711533,-0.9510075048648752,-0.28963260081884556,-0.0963025093429443
Çankırı,-0.5663234030828707,0.05237623418624915,0.26185809945851485,-0.7797210199559059
Burdur,0.29769137709203236,0.44602294917126467,-0.8414404184146775,-0.06649357168741345
Kars,0.1981523669314835,-0.9110738505779367,-0.18932256937642464,0.3079562355226001
Kastamonu,-0.6297483296380493,-0.03174278517610595,0.3044681595825205,-0.7139387765822662
Kayseri,0.7504952811804831,0.20131565334645204,0.5739088268894323,-0.25856817101475255
Artvin,0.07641247079364584,-0.9956293995807959,-0.05234631017626276,-0.011962307826017843
Kırklareli,-0.5034814611965823,0.0006697241587539867,-0.06052197327473829,0.861883437856789
Gümüşhane,-0.5350042271214048,-0.08280333325897697,0.3824296714230225,-0.7487734179167352
Sivas,0.6508666823953825,0.15361049167672403,0.6862637369192562,-0.28603926650738215
Antalya,0.4338791282143876,0.5449502391531446,-0.6889312623151697,-0.20037927725111876
Erzurum,0.11843659398077648,-0.9907939001716506,-0.05305465001734891,0.03854120782251908
İstanbul,-0.6216980613467613,-0.3976101396764476,0.5874465699640268,0.33212079847798487
Bursa,0.05132296962520617,-0.8974023776223257,-0.40800392685991793,0.15989909660011845
Eskişehir,0.29874922344520444,0.28122974918202037,-0.8794177201336105,-0.24141914418891453
Konya,0.3789518456112122,0.5012593067437716,-0.7147148946255919,-0.30711109636569417
Yozgat,-0.4092982952752185,0.37855947483645735,0.43292418398415533,-0.7083390998794283
Sinop,-0.6488994447639783,-0.05880228546844376,0.28798054769786835,-0.7018112324238791
Isparta,0.3336489220272445,0.5092113807219987,-0.7867149503377387,-0.10228271353626985
Aksaray,0.4364733381540947,0.52193623487158,-0.5913093255165736,-0.43292825429375126
Ardahan,0.11247839677033021,-0.954562788089344,-0.17428939404388016,0.21396658846392677
