,0,1,2,3,4,5,6,7
Balıkesir,-0.33374677137725156,-0.004632739956238778,-0.2447948118003501,0.3298744956436404,0.28769633291882485,-0.5504628149618773,-0.4704094605200822,-0.33583685976639793
Manisa,0.19700049927009497,-0.101053418115969,-0.34592296403041345,0.7338523900694331,0.39436743103759087,-0.2820516002545568,-0.15849922071563993,0.18048879101870768
Yalova,-0.2878489924834927,0.02420006846477837,0.2109701381052676,0.17429875417629756,-0.1145312074281231,-0.6345676793346753,0.6168490651892133,-0.21300834015837836
Çanakkale,-0.04866635655158785,0.23206353032992189,-0.270901810026571,0.08369215242519636,0.1616676780072278,-0.5040305661744963,-0.30772806293467836,-0.69893213269216
Edirne,0.22653542868808058,-0.12463385993628268,-0.4852117492496927,-0.22173323376508308,-0.41232276387657985,-0.27937549604903616,-0.4240965630799184,-0.4697163055727976
Aydın,0.17477859109314614,-0.08535838587100547,-0.31320078734559564,0.6858893793310491,0.39589816699486297,-0.22922500649058636,-0.268680177712277,0.3349013527263737
Çorum,-0.4008495860747022,0.338130125152943,-0.23285672109189742,-0.29246881748550657,-0.01639087156535863,0.00192267871998586,-0.09068256199063475,0.7594285230589098
Bartın,-0.23152930107431047,0.5461940549678419,-0.6481085233974057,-0.20074633292956237,-0.2839418460796716,0.05581850984991318,0.08779192026230676,0.3102843687916856
Denizli,0.3975018156170158,-0.06966219609339185,-0.3369830772337619,0.6695026466769847,0.42368451478853564,-0.12866804175736046,-0.04297170172074006,0.27827593603678735
Giresun,-0.06940122159597152,-0.10965273598625402,0.25374292943195076,-0.07876276416783691,-0.5291967672658434,-0.45620268644884315,0.6253009153133268,0.1827549079401247
Afyonkarahisar,0.45759268042935547,0.31152605229479474,-0.29718813306218694,0.37762602271890766,0.6615084035880752,-0.15281492619329992,-0.02800441695069526,0.030137037640622737
Samsun,-0.3300483921420462,0.3545921185733951,-0.2157991347542224,-0.26279701365841895,-0.3698521827881748,-0.31635619617911187,0.44377574153740107,0.46464197248038375
Amasya,-0.4550733322898055,0.3808175311888689,-0.23877230210479153,-0.08390841913126217,-0.3116416668897918,-0.008029069702504865,-0.08799752765383065,0.6920295338704955
Kütahya,0.22962201291996798,0.46616375042282604,-0.35130119346311844,0.43622432115845616,0.5432409217822662,-0.2611722812974702,0.1839418375262362,-0.13821954589000796
Bingöl,-0.6129882269033908,-0.11574600002833792,0.44900364489786065,0.3902593382551773,-0.17674705654894057,0.376643916081812,0.26074328716136874,-0.12591445353282632
