,0,1,2,3
Balıkesir,0.06658901202481128,-0.17826550504554925,0.7009127642381193,0.6873926171530311
Manisa,-0.024322945413356223,-0.07172063210954668,0.6155410378807391,0.784457631705453
Yalova,0.571180235089162,0.8147761792366006,0.0668411647186287,0.07365579061522395
Çanakkale,0.11083867463907728,-0.20792507239856156,0.6481899845979516,0.7241075171127648
Edirne,0.1846367053316257,-0.360068710005035,0.6017124891919128,-0.6886231853997253
Aydın,-0.055916711382048706,-0.1978205957746416,0.5557412424454817,0.8055383322479043
Çorum,0.22461964426904935,-0.5369540801855176,0.42356522323720003,-0.6941317114529428
Bartın,0.44483522491539657,-0.3679906029116274,0.43426668147000586,-0.6914600409338444
Denizli,-0.057216726767791104,-0.20202941549943715,0.4899262101147186,0.8460984990493507
Giresun,0.5034093910697158,-0.22628309319196133,0.2512548157397176,-0.7951389591045684
Afyonkarahisar,0.0152428205498423,-0.3385353068124232,0.3805639194663926,0.86042582810111
Samsun,0.426128426785785,-0.3112632265445882,0.3385138982089142,-0.779062326393421
Amasya,0.20388544896944719,-0.5104311405512595,0.34364667493442363,-0.7614445070132043
Kütahya,0.05527576558933066,-0.26454594999484693,0.5123872948224479,0.8151191877169689
Bingöl,-0.7766032959290019,0.5990424485177063,0.01147781572506576,-0.1946887910802872
Ordu,0.5330669563924937,-0.23534560532149487,0.4187874425772452,-0.6964690545874329
Şanlıurfa,-0.3740483348683646,-0.37176236982683675,-0.8143906423579473,0.24217445200257623
Elazığ,-0.8312241440914894,0.5236293142600056,-0.033987753413277165,-0.1836398544567205
Mersin,-0.5337525441039942,-0.2035047410990221,-0.8042939559276723,0.16372316412453491
Kocaeli,0.7706579246436924,0.6369780879979822,-0.011339022612234802,0.014720908956682658
Iğdır,0.6304167158575157,0.759688434544033,-0.1448611361928664,0.0668094155667632
Şırnak,-0.9008988091224481,0.4043643408639128,0.0022214088785394116,-0.15768919082182675
Ankara,0.625877546615811,-0.7354859987050524,-0.012183866149859557,-0.25920878796184266
Van,-0.7553511696907971,0.6076014477531537,0.24079628372605894,-0.04777280480289601
Tekirdağ,0.18585223969363082,-0.3534305535452846,0.5116967098733836,-0.7607314019588577
Diyarbakır,-0.8675514905983163,0.4966184344378374,0.009932231728370043,-0.025017843832849312
Adana,-0.4384303395734896,-0.24518805042350436,-0.8527173180204849,0.14329980048467258
Düzce,0.7959620835297174,0.5995842686183114,-0.08328888175770222,0.0024553175002731053
Çankırı,0.3534615226353487,-0.39565238893650445,0.27575428446996736,-0.8015508179408181
Burdur,-0.03256063950429351,-0.30384517336529887,0.3205486295592684,0.8965860201148342
Kars,0.6214566374288805,0.7320382943414028,-0.2602026563379126,0.10102554651182491
Kastamonu,0.8153934880997644,0.4169723123513111,-0.12902920433777432,-0.3802880680811068
Kayseri,-0.16702899064074134,-0.4547861803736148,-0.8744823430424887,0.02348357156890611
Artvin,0.7622903981608612,0.6003913401803228,-0.24174981763957565,0.0007830577650209401
Kırklareli,0.11616220072792012,-0.4700636083320273,0.501689228983859,-0.7168364281797501
Gümüşhane,0.8396582402606948,0.4148202114082698,-0.3202635850042738,-0.14258144300616946
Sivas,0.0015184310056036757,-0.6246264348880664,0.17752372821218282,-0.7604767170189712
Antalya,-0.11720720822951383,-0.6077844397069636,-0.6005234115577196,0.5061938140279998
Erzurum,0.6524331023459785,0.7001284528879443,-0.289875228009797,-0.01111524206679623
İstanbul,-0.16803851078626092,0.5912501595496444,0.5856863767928887,-0.5283538357620525
Bursa,0.18572841694848757,0.08325224322203988,0.5818769907394091,0.7873964609930353
Eskişehir,0.15071885436852217,-0.2869796491867197,0.5163936770903869,0.7926311110167055
Konya,-0.05812481113873894,-0.5457126917537515,-0.7344728887147234,0.3992101453270073
Yozgat,0.10020209517230662,-0.695045196465371,0.07158943378335043,-0.7083407851903439
