,0
0,2030.441840436528
1,1560.8190752729765
2,1495.2766379585387
3,1463.1101926969473
4,1443.4735985271807
5,1428.2957668740232
6,1416.2904898495412
7,1405.9629722146956
8,1399.7720833630335
9,1392.1441292105874
10,1386.8124808303896
11,1382.7093431758774
12,1378.4411174916145
13,1375.5244020394182
14,1371.911405743131
15,1369.9531271646372
16,1366.0403955724073
17,1366.0254602602238
18,1363.8814261165646
19,1361.2931365773513
20,1359.2345634174562
21,1357.2016940405815
22,1357.419554953919
23,1355.1182082257521
24,1353.0082226560412
25,1352.5197407511635
26,1350.23702461443
27,1348.3994766368792
28,1346.9439289141274
29,1347.484263595251
30,1345.6176476935127
31,1344.511006412102
32,1345.2955031252127
33,1343.263483456858
34,1342.7530080437868
35,1343.4621316745925
36,1341.36031344526
37,1341.6721767447316
38,1341.398341933614
39,1340.0755412596557
40,1339.5647236829186
41,1339.1252531311754
42,1339.6521511795067
43,1338.5452591571277
44,1338.5490005609493
45,1338.7698961166618
46,1338.988520303919
47,1338.2158626636099
48,1337.252761287866
49,1336.7150344884678
50,1336.8809302614143
51,1336.7779699648179
52,1335.1526347445922
53,1335.0687534446756
54,1335.490738723436
55,1334.976946519917
56,1333.9154077653423
57,1335.3481266402298
58,1333.6119209776325
59,1333.6871427322385
60,1332.9483228584943
61,1333.4880088510604
62,1334.324701038877
63,1333.4465588434964
64,1333.5926104398234
65,1333.7768865587407
66,1332.6546775689735
67,1332.5317150921187
68,1333.784584855062
69,1334.2454718190706
70,1333.1968700566654
71,1333.9265943030505
72,1332.8854829073957
73,1333.1183948499565
74,1331.3426732896737
75,1332.983995933527
76,1332.4033363235822
77,1332.8597020273075
78,1334.4146058585868
79,1333.152663724516
80,1331.0321264552624
81,1333.691882540428
82,1332.9332306572576
83,1332.499953566183
84,1331.7092894846749
85,1332.4596468490286
86,1332.1787414468351
87,1331.2769122904187
88,1330.0272758403555
89,1331.6003193908
90,1332.8481461389974
91,1331.980573999058
92,1331.7012763111325
93,1330.8918771858223
94,1333.050112693863
95,1331.929047599885
96,1333.0874428312113
97,1331.6351169548411
98,1331.4152940270674
99,1332.3670226743368
