,0,1,2,3,4,5,6,7,8,9
Balıkesir,-0.5275090921706505,0.2510648442427678,-0.6556880390905268,0.23402660345987408,-0.09430307906139992,-0.290192562854284,0.13464202315441415,0.09414505988300381,0.04876419440230917,0.2270040491218454
Manisa,-0.28273808708833165,0.5679387690983773,-0.519422711279401,0.07199128812243302,0.20602173320280023,-0.4271728366892623,-0.13628837431138366,-0.08158592491634424,0.1134472477994544,0.24392494952152136
Yalova,-0.26075458836177107,-0.39407749179633594,-0.08773797284691165,0.40862360323901803,-0.2607729362927845,0.4418802585945177,-0.13851979054675076,-0.21701006965084252,0.059621123808983136,0.518596476809209
Çanakkale,-0.3309351822969802,0.515395138953005,-0.5879033707078832,0.28857630838082227,-0.10437753605621738,-0.19489698195776536,-0.10534923146511653,0.1362816465762413,0.2109396750736443,0.26999425719795117
Edirne,-0.1054162698436212,0.6493530814430638,-0.3138181757318915,0.5746442340268332,0.1683208070510839,-0.06202890596578411,-0.2243565859201364,0.06752907826901933,0.22555426653495125,-0.024080740879661788
Aydın,-0.33679771415034415,0.10859162463054801,-0.260960777007041,-0.6774956959143377,0.2955412835880548,-0.09556984236134987,-0.2730204515680969,-0.3480290669799663,-0.09839600561162418,0.21412565528928365
Çorum,-0.536381993218613,-0.12406887909821071,0.1415114557633502,0.05121734870092904,0.23203232480110228,-0.03695423161713731,0.21253447620082788,0.3564921666257867,-0.29635473762512476,-0.5991362513907371
Bartın,0.05917700147823909,-0.22506917398191498,-0.2125343028419525,0.47660297870490365,0.3480167579559545,0.033924517565706934,-0.3976013631187788,0.3072065608226925,0.19151327852405328,-0.5119708318806384
Denizli,-0.18756375732820801,0.32794181942901246,-0.3710519975642743,-0.631215784617137,0.35580119418085165,-0.09325182861445985,-0.3628312243598962,-0.2071685681952453,-0.027628615273536977,0.10267425012769615
Giresun,-0.08700836560814765,0.18244671655779165,-0.1916143267366708,0.39168782645393097,0.005857682003764768,0.781718558652329,-0.15769984645411958,0.33013148101682666,0.04055088394385532,-0.14962856822796602
Afyonkarahisar,-0.06722376334467446,-0.16539369941267484,-0.3348541223161631,-0.6381226780836203,0.421170068439687,-0.22103042500696182,-0.3950072542942839,-0.12466633918291477,-0.10330942571037921,0.20078375053871633
Samsun,-0.4372912710110362,-0.22902226569181267,0.1827715626925088,0.3103752010619321,0.09583564260719882,0.5606199580119338,0.26508591197721426,0.32880398231443,-0.3342322011834521,-0.11407876670902847
Amasya,-0.3250694419399045,-0.20724924539912604,0.2641004357444162,0.0019631232366536066,0.10984968275660627,0.03216250219023713,0.672187575803955,0.21176279197853715,-0.4031410484052035,-0.3306372828270967
Kütahya,-0.1638168262200908,-0.1592228513733814,-0.711307182997231,-0.24336921177982296,0.16406618778012771,-0.2860987957705309,-0.3229987038613722,-0.09863860064119082,-0.02074211239566433,0.39920852051108957
Bingöl,0.4742461481007754,0.12312119863752309,-0.045124721282798354,-0.024016141079274137,-0.29795213655060304,-0.057599873259348906,0.457804847536336,-0.6673644418118967,-0.05026748373059391,-0.08796663194988888
Ordu,-0.2039920308514731,0.010054425330155447,0.014022130150035119,0.29708624099257586,0.2980923519391657,0.6788527412453672,-0.0835187297285002,0.33627219655948404,-0.1255666729289423,-0.42931090462916155
Şanlıurfa,-0.17494444967554215,-0.1392738415795711,0.01215775935943924,-0.3261794261860158,-0.711366516076817,-0.295224155658848,0.1608690957196817,0.040474653728120744,0.43191883574509043,-0.19022576296729032
Elazığ,0.2516043300510171,0.029762771770279816,-0.08032029846494597,-0.216615543173422,-0.38796296348430587,-0.10133818789351215,0.619969742581441,-0.4926965094355936,0.048970983301769556,-0.3035467277589904
Mersin,0.3754063990914286,-0.05761146065044221,0.4897887681685182,-0.1955308853162342,-0.5953086747289612,-0.3577020793458679,-0.2697371174398108,-0.03144010792721436,0.07688817401397124,0.12499604232142404
Kocaeli,-0.22287895882863012,-0.4879595568489316,-0.1705882247177796,0.332377751230346,0.050596198098099406,0.5888925276265142,0.03138910120806307,0.08053805682106734,0.21150725985467503,0.41362273760908175
Iğdır,0.15755758960049385,0.336119131404007,0.22831637741801183,0.23161286878021292,0.5752896884689759,0.04883810035629617,0.31246892083758676,-0.23406220440261008,0.4191121345898961,0.30823098026765033
Şırnak,0.01275591383722068,0.1193864747376977,0.5597885793758981,0.2440191059531848,-0.3089428212235915,-0.5035130744616003,-0.30061177336181566,-0.41476493242174944,0.021546419857921932,0.0290320520010517
Ankara,-0.29760599156719164,-0.5439047536552846,0.19950497649448576,-0.15795241529939727,0.3125573213876249,-0.3643978916482436,0.29167406941152346,0.19467646959109977,0.16793629242925784,-0.41133186128040744
