,0
0,2012.4329298749701
1,1507.959735013404
2,1433.2156511592395
3,1400.0754976022079
4,1380.6751381892323
5,1366.0523714467804
6,1355.540747463341
7,1347.3875079346747
8,1339.6484131972834
9,1334.1128897228805
10,1330.447772746283
11,1325.4098414993382
12,1321.9629929982434
13,1318.3424052062128
14,1314.5320784623061
15,1311.9240420288318
16,1311.0937261445983
17,1307.7516918480012
18,1306.0381103064046
19,1303.9796988692046
20,1302.9296099982498
21,1302.8669453020066
22,1301.4112147727792
23,1298.8916551064174
24,1299.054741797272
25,1298.105435120994
26,1297.5646874634685
27,1296.9964092643909
28,1296.1839632680985
29,1296.0468019891644
30,1294.5507491791727
31,1296.0373054683528
32,1294.860922884528
33,1294.5366116256675
34,1294.8656072567585
35,1292.6586143678264
36,1293.303568887515
37,1292.8010838922694
38,1293.4801827450974
39,1291.9836069200978
40,1293.254768667452
41,1292.9637017236882
42,1291.9706020477768
43,1292.5452741167562
44,1291.3838981767326
45,1291.779121577973
46,1291.874626551635
47,1291.4240573296156
48,1290.699161690403
49,1292.5478345877582
50,1288.5295053848392
51,1290.1009738965647
52,1291.603435673255
53,1289.9328555930952
54,1289.155352416309
55,1289.5447085655865
56,1291.5201387202146
57,1290.041262752108
58,1289.5021140205065
59,1289.650827733397
60,1289.6030572641746
61,1288.5310314103072
62,1288.9051692438468
63,1288.1865825988275
64,1290.0911751152844
65,1288.5074374943797
66,1288.8473337447358
67,1287.921284831561
68,1287.3123796088062
69,1288.9247689875563
70,1287.2764180914144
71,1288.3833383607234
72,1287.6780713344986
73,1288.4821489743672
74,1287.443819516014
75,1286.8093777390586
76,1287.6709286960365
77,1285.837694286573
78,1287.425156342794
79,1287.588998789808
80,1287.2167085715084
81,1287.125403146883
82,1286.2329217690753
83,1285.7223659481606
84,1288.2313545630448
85,1286.0439102750618
86,1286.074682620372
87,1287.2946203401189
88,1285.766143599221
89,1286.3221410448837
90,1286.9243711481222
91,1286.7476191491019
92,1286.9698442289907
93,1287.0498792650765
94,1286.287616459839
95,1285.400361999731
96,1286.9870291108477
97,1286.8342699689363
98,1286.9474099820823
99,1286.1219240107698
