,0,1,2,3,4,5,6,7,8
Balıkesir,-0.011879533204621786,0.0894344633356527,-0.12670342935441728,-0.11221407800604054,0.10057626733277876,0.14186124999330915,0.057780639401309064,-0.6394955189557733,0.7215824792020604
Manisa,0.34972204245642025,0.2030529279054563,-0.23745770829405663,-0.12732170742197055,-0.2656212895881083,-0.4048009122818732,0.2852243442997639,-0.1188480331154397,0.6587645948718668
Yalova,0.2357803195333995,0.2013799674518035,-0.5094009501240387,0.04395328127870471,0.4723645395324842,0.1871679321031383,-0.15706645540304676,-0.5731146889035483,0.17647129976857767
Çanakkale,-0.46885205227204213,-0.18887016822019911,-0.0413849917556216,-0.07042931824742041,0.21829445925702148,-0.491052748034229,0.06804198097980288,-0.49110345707008846,0.45081616786582474
Edirne,-0.5367486953767454,-0.522313993057633,-0.20844759291909093,-0.3679207018345414,-0.16370849197673432,-0.1447740232709014,0.04771585062781062,-0.4519370063846285,-0.07738889154777373
Aydın,0.37345544963935423,0.12306719734746616,0.06066376675749141,-0.17127323229182373,-0.413156165194539,-0.30541115500642285,0.42763689931035986,-0.06770448693204299,0.600782551121191
Çorum,0.2532255008185924,0.3248598907445938,0.07746980001277864,0.5040341265813237,-0.4687169351259784,-0.0064984000329997476,0.21336960701915061,-0.13674779663499043,-0.5350949288556703
Bartın,-0.12750040460814313,-0.33039516539043345,-0.5311331207448391,0.5749314825405203,-0.3247079793050419,0.20387168544674722,0.2524812386250349,-0.11130428950752004,-0.19697645359618388
Denizli,0.36220593676936524,0.030985836336397475,0.03954019602889242,-0.036788644702907186,-0.4193574334379495,-0.5173845357314096,0.40259159488348706,-0.0229370757111885,0.508700687367139
Giresun,0.25904855023732154,-0.1664067868278656,0.0346475705955165,0.2813029925918082,0.2790171189658288,0.02683223279763597,-0.02618527563248827,-0.5902492726416009,-0.6302542409389273
Afyonkarahisar,-0.01706280672698403,0.04730511184061555,0.054652178298721016,0.21683281522412007,-0.14477858659877058,-0.629494220919769,0.08274700904978328,-0.00045227000777877063,0.7234615893782904
Samsun,0.31812323576137547,0.012502761200457147,0.19913593582697678,0.3098373607342395,-0.07090315036148921,-0.13573362466286135,-0.0808202603571021,-0.4766127991563493,-0.7112274097554796
Amasya,0.3118173396071173,0.16462836008715706,0.4538883200457487,0.27998424109411135,-0.08735475425771039,-0.09367496090425964,0.07579502956322456,-0.3234898801293441,-0.6815168574554328
Kütahya,0.08004006260665036,0.053181593887769836,-0.2263409301638216,0.2989230019523902,0.2021570947778261,-0.5088306727289026,-0.06009063955338509,-0.19642067342405958,0.7128899061543604
Bingöl,-0.2856974091491363,0.25118656829466907,0.19402001919340617,-0.593421877438738,0.03790434312363752,0.6117919905960257,0.058120022438986674,-0.1263756639321145,0.2653565175672533
Ordu,0.07946107470821237,-0.18551169164254355,0.10763809640070966,0.36637558619182786,-0.14960579607386396,-0.15023071730362084,0.09603504575610265,-0.5678455041999207,-0.6609326067172584
Şanlıurfa,0.1812410797915871,-0.04072569356605577,0.10403933556228144,-0.10740572445327398,0.610989979494087,0.15736989513336033,0.275645940644192,0.6840101916373728,0.03475989206087847
Elazığ,-0.14063824768804506,0.2514696730936484,0.24866493214992788,-0.4855869396599888,-0.04347771481496966,0.7274997972601494,0.08769281109090583,-0.10646680590882271,0.2630275380552116
Mersin,-0.08104098887934674,0.1418165370538913,0.15085696019830305,-0.17103622776020228,0.4825361453541438,0.1018838519041987,0.22592903477690263,0.7918590853177551,0.001738874699797334
Kocaeli,0.2605169570447069,-0.10759971352579867,-0.5057093874406496,0.19953383673728348,0.365834128835229,0.22134168883823038,-0.500144628453575,-0.42614563163702796,0.10210768051404291
Iğdır,0.2738536782322906,-0.2941313859772332,-0.11934532645185013,-0.6744391289841606,-0.28239737416644967,-0.11869599988469337,-0.521452028985604,-0.02953811897391153,-0.05251389073846839
Şırnak,-0.17798304051807243,0.3332425431449884,-0.2613006576663045,-0.5348576801965995,0.13828109410717634,-0.2496159978306529,0.17899061136485322,0.542242774213589,-0.3089109911608651
Ankara,0.13061044052339735,0.40721962729139305,0.04064194471284978,0.3901226146573092,-0.6414419997133419,0.18579604149631604,-0.2634985888378898,0.3721030861872551,-0.096981672166726
Van,-0.17804921965843165,0.2908594549093359,-0.4302499786705076,-0.7155335101455298,-0.06709265006038877,-0.3574900712676425,-0.14517689447913526,0.1344644364602111,-0.12303826425740287
Tekirdağ,-0.4859784031936388,-0.4417813627064261,-0.10119923244799857,-0.32512102191079373,-0.2020113290342285,-0.20827938340973462,0.0034112437308314193,-0.5264040144005999,-0.30233682224575076
Diyarbakır,0.004024553454044845,0.49226790859036984,-0.23528323306826102,-0.7043401972583576,0.12946694650678364,0.2641016950062216,0.2596099210706522,0.20732519548305156,0.09649016821012434
Adana,-0.149942415636607,0.010928302443431579,0.3318943541885444,-0.13725747193366478,0.4398706115350333,0.2669591073402252,0.1744206355215467,0.7433078658457413,0.02686832422997975
Düzce,-0.0036175411421645732,-0.4315000013318186,-0.7563303702918661,0.38790491199490634,-0.213627719471329,0.1418989024458977,-0.1499611735088313,-0.006178738545827028,-0.05468254803028282
Çankırı,-0.08468271080977084,0.014529405211417741,-0.16911944335013906,0.5385923194313587,-0.5021594776293788,0.05101395919901413,0.1575296492411409,-0.0011040661191459328,-0.6279739547516269
Burdur,0.32716310201053744,-0.19414101320951305,0.2549154530553578,-0.012123873469396189,-0.09599492249405413,-0.6454084656646152,0.3362205302976322,0.15321560732598535,0.4773450692532849
