,0,1
Balıkesir,-0.3612033844016928,-0.9324870589433202
Manisa,0.9651217109465434,-0.2618016101165482
Yalova,0.8528221036488252,-0.5222015506755923
Çanakkale,-0.4717442677355288,-0.881735417151126
Edirne,-0.587800378684025,-0.8090060041921304
Aydın,0.9753887661719577,-0.22049207429190443
Çorum,-0.7450193251287419,-0.6670428810689114
Bartın,0.8667811233375428,-0.4986887648881896
Denizli,0.9766952783172483,-0.2146306905193052
Giresun,-0.6924533663632254,-0.7214626361858506
Afyonkarahisar,0.9591713677293581,-0.28282554221320466
Samsun,-0.6370641067934645,-0.7708108223393371
Amasya,-0.6987561329985189,-0.7153599559640982
Kütahya,0.9513447952066401,-0.3081283509079239
Bingöl,-0.9670678506770233,-0.2545187069488662
Ordu,-0.6381514154484619,-0.7699108850776983
Şanlıurfa,-0.07303998413394357,0.997329013273811
Elazığ,-0.184586697461615,0.9828162346645556
Mersin,-0.1353425095726751,0.9907988721746562
Kocaeli,-0.36277519659041574,-0.931876685371399
Iğdır,0.9343378945154537,-0.35638841012640976
Şırnak,0.9999018517179943,0.014010243785399454
Ankara,-0.3055306949744764,-0.9521822275323216
Van,0.9702165504369036,-0.24223923145996792
Tekirdağ,-0.6847859325824501,-0.7287442806205646
Diyarbakır,-0.10600349851266644,0.9943657568033383
Adana,-0.08617634888531661,0.9962798988701903
Düzce,0.8935449753736731,-0.4489736929759499
Çankırı,-0.7923934459584236,-0.6100103497500147
Burdur,-0.010989432796564771,0.9999396143601923
Kars,0.9004083591186584,-0.43504572958396676
Kastamonu,-0.6823690577939157,-0.7310078446675139
Kayseri,0.9950010402916412,-0.09986455736923064
Artvin,-0.5942451572736416,-0.8042839629489232
Kırklareli,0.941991405343773,-0.3356369947703378
Gümüşhane,0.8997037946082198,-0.43650095299732233
Sivas,-0.8803886972383616,-0.4742528247411296
Antalya,0.10994138691494298,0.9939380722375106
Erzurum,0.9439614711346292,-0.330055663507456
İstanbul,-0.3275338312312729,-0.9448394516524826
Bursa,-0.2818589946520365,-0.9594558390742866
Eskişehir,0.9603876006870683,-0.27866764513760234
Konya,0.994822514019265,-0.10162758287192314
Yozgat,-0.3076463466042137,0.9515007753129163
Sinop,-0.7293074589272522,-0.6841861079801859
Isparta,0.9814634581391286,-0.1916493682159784
Aksaray,-0.08260031696720581,0.9965827550368898
Ardahan,-0.6336189643182892,-0.7736452727550391
Adıyaman,-0.17769389079022047,0.9840858098640757
Kahramanmaraş,-0.12667066597370477,0.9919448282952931
Osmaniye,-0.200472314929556,0.9796993676362079
Niğde,-0.19089922135425919,0.9816096409909277
Tokat,-0.7856675480646222,-0.6186489343061418
Bilecik,-0.4690371289357367,-0.8831784483781979
Muş,-0.028650661441198762,0.9995894855384294
Ağrı,0.951408386697846,-0.3079319433267721
Hatay,0.9997464955406218,0.022515431469239667
Kırşehir,-0.1245198760089159,0.99221711357884
Bayburt,0.85119915963019,-0.5248428247055102
Erzincan,-0.91607706241981,-0.40100226396903493
Siirt,-0.07438883784533819,0.9972293120461414
Karabük,-0.7141984044163744,-0.699943311368217
Kilis,-0.1917563650113554,0.9814425589292695
Malatya,0.9999870036914382,0.005098278946899302
Uşak,0.9864708554443031,-0.16393672974347617
Karaman,-0.13193470496989507,0.9912584091065796
Bitlis,-0.14125213328467268,0.9899736536103015
Gaziantep,-0.14431137181450923,0.9895323279029415
Rize,-0.6382420359898164,-0.7698357639753912
Hakkari,0.9801493513598765,-0.19826055842959248
Batman,-0.044279113850533104,0.9990191990530574
Mardin,-0.15386335062114276,0.9880921360559629
Muğla,0.985706787052085,-0.16846996752969376
Zonguldak,-0.6791519374657032,-0.7339977151439786
İzmir,0.9786805230328812,-0.20538849489707692
Kırıkkale,-0.3395932870867683,0.9405723785895503
Sakarya,0.8980241314861065,-0.4399462004252619
Nevşehir,-0.1505157717106893,0.9886076079346833
Tunceli,-0.29395103311345433,0.9558204800753819
Trabzon,-0.6939938732620266,-0.7199809052153885
Bolu,0.93607363774778,-0.3518041283351271
