,0,1,2,3,4,5,6,7,8
Balıkesir,0.5001350108991621,0.4058930007528241,-0.09591698733120867,-0.2306337070838956,0.4084099314897821,-0.05530264110210786,-0.05715745048257472,0.22709145987446824,-0.5459206059170739
Manisa,0.41101327586545544,0.04745312587181548,0.547738527794224,-0.2893149012296533,0.09906350979356424,-0.196264469866874,-0.08683183406087543,0.5251608379073337,-0.33679175586848903
Yalova,0.19835631175853,0.3713766383802681,-0.21223962556602474,-0.08241695709662715,-0.033118225844736136,0.17808202856974126,-0.6292061068289937,0.4655991196035788,0.3541229472150977
Çanakkale,-0.011226313555530726,0.6657994197044352,0.021802486586635254,-0.10507635261043079,0.2293904197106837,-0.26154626731940805,0.14805752848870124,0.43950320402149057,-0.4571194609889415
Edirne,-0.3133560569036548,0.4979363558587095,-0.09493451591774235,0.07841755625289895,0.27015874162713616,-0.2888683857661995,0.40867748124013914,0.417452899980151,-0.3754871426925024
Aydın,0.3696637409748313,-0.2774014915053148,0.6980286164229548,-0.32598423709771174,0.14083234779656864,0.08437847248146911,-0.06842002467763496,0.3152434098890643,-0.24874540172237447
Çorum,0.06196534999088368,-0.10261508429910568,0.01785981479668156,-0.5064306220431773,0.26095540391885036,0.1575370309150452,0.45148531724377583,-0.2803945816975165,0.5945281657509315
Bartın,-0.14345749925429527,0.20180794653618078,-0.15219823040886277,-0.5278453446463105,0.08480514224727372,-0.17305687663776806,0.4941370157846947,-0.014356645487413023,0.5961462832868515
Denizli,0.2121601393549439,-0.21598532258440412,0.7567555343501321,-0.30816507120424047,-0.07616199355016699,0.0333372207143264,-0.16392457088825751,0.3877749482670929,-0.23778366391784705
Giresun,-0.06694008334360686,0.07964385352299871,-0.3677839540188524,0.0674324203476811,-0.04476436083488851,0.37268640629931316,-0.17279394188006292,0.1125504755522507,0.8160510721465472
Afyonkarahisar,0.027793283278203205,-0.021444729456144403,0.5573830612964292,-0.6334559870544609,0.019207635539712196,0.22459445945607598,-0.19978027191207137,0.017156660624214157,-0.44250105073030127
Samsun,-0.15225074215591058,0.12600691620646357,-0.011893938243922517,-0.35688966245170367,0.28915601142067593,0.1852102928270427,0.24310495486589098,-0.06534564017832177,0.807555662706179
