,0,1
Balıkesir,0.5869035631088375,-0.8096568455896302
Manisa,-0.9962648955766477,-0.08634962560226717
Yalova,0.4769447509453177,-0.8789332765038017
Çanakkale,0.6187038780853237,-0.7856242812198339
Edirne,0.5481194018464223,-0.836400096436819
Aydın,0.5483729062305577,0.8362339120797794
Çorum,0.49864383164749687,-0.8668069734144408
Bartın,-0.9784575533196093,-0.2064480960236836
Denizli,0.6930481797357354,-0.7208912681985985
Giresun,-0.981977537577791,-0.18899766054810893
Afyonkarahisar,0.7151194979940315,-0.6990022200170501
Samsun,-0.9639628373620903,-0.26603693011465224
Amasya,-0.9975588553185161,-0.0698307251545611
Kütahya,0.6672184154367287,-0.7448621255655983
Bingöl,0.33922882340889415,0.9407038882499729
Ordu,-0.9486859085345419,-0.3162199344570025
Şanlıurfa,0.48525675098237947,0.874371709072306
Elazığ,0.4772010880059794,0.8787941292509354
Mersin,0.5347722292873708,0.8449962501591448
Kocaeli,-0.7781598584287069,-0.6280662661934765
Iğdır,0.6494619143436321,-0.7603941226871134
Şırnak,0.49911663578114707,0.8665348140072097
Ankara,0.8059588418611393,-0.5919715746772398
Van,0.4842030640880153,0.8749556518634403
Tekirdağ,0.456822097597683,-0.8895580763201762
Diyarbakır,0.39873388792434616,0.9170666751227715
Adana,0.4673334131107396,0.8840811506814672
Düzce,-0.9295533799969614,-0.36868755571109874
Çankırı,-0.997250308392544,-0.07410683106823619
Burdur,0.7013664979835972,-0.7128008385981494
Kars,-0.9907684061050084,0.13556535495524394
Kastamonu,0.4924207223270829,-0.8703573014704213
Kayseri,0.4630572487495717,0.8863283727718962
Artvin,0.5598045564862175,-0.8286246789332726
Kırklareli,-0.9946235837189624,-0.10355639386367314
Gümüşhane,-0.98701682506123,-0.16061689526961187
Sivas,-0.976166140989687,0.2170245727683917
Antalya,0.5960389477555437,0.8029555235244754
Erzurum,0.6276659712615816,-0.7784827734254982
İstanbul,-0.9635751756662992,0.2674376204643994
Bursa,0.6515570246980658,-0.7585996596140842
Eskişehir,0.7074570707620124,-0.7067563179971106
Konya,0.8317776672819988,-0.555108919231998
Yozgat,0.41155888520734624,0.9113831707941981
Sinop,-0.9824901605430911,-0.18631447725823966
Isparta,0.8141984064138698,-0.5805867333939996
Aksaray,0.511898911252413,0.8590456941621875
Ardahan,0.5579973740838032,-0.8298427143233713
Adıyaman,0.34677591672276237,0.9379480068645001
Kahramanmaraş,0.3824265203440136,0.9239859071098271
Osmaniye,0.39892940474075783,0.9169816410556892
Niğde,0.43701512965545164,0.8994541547250915
Tokat,-0.9988133023176631,-0.048703050348869494
Bilecik,0.5755797418984779,-0.8177456577176557
Muş,0.4323200663078128,0.9017202228338947
Ağrı,-0.8070656908312809,-0.5904616589441074
Hatay,0.48088855565001026,0.8767817271389997
Kırşehir,-0.9930843180421939,0.11740331025431314
Bayburt,0.5025165664944721,-0.8645675800066799
Erzincan,-0.8961582057142155,0.44373468461579363
Siirt,0.49378703244556404,0.869582869304935
Karabük,-0.9913483450070225,-0.1312572239986703
Kilis,0.436178732075906,0.8998600522773836
Malatya,0.36516264789797,0.9309437365276935
Uşak,-0.9994582194854715,0.03291302937942433
Karaman,0.7525185128863269,-0.6585710954508645
Bitlis,-0.9294964132055415,0.3688311508509459
Gaziantep,0.4237916513907778,0.905759701141245
Rize,0.41924073236241677,-0.9078751061287144
Hakkari,0.49364107462228907,0.8696657343173593
Batman,0.39670811338114126,0.917944809221979
Mardin,0.4500901649575761,0.8929831148507019
Muğla,0.5259027544231529,0.8505447036400501
Zonguldak,0.272200807526783,-0.9622404691041463
İzmir,0.7637474310209323,-0.6455151908428852
Kırıkkale,-0.9974600172279859,0.07122860402637218
Sakarya,-0.9207711298652825,-0.3901032253219799
Nevşehir,0.41371233411300545,0.9104076584710659
Tunceli,0.4996190052785207,0.8662452594759185
Trabzon,-0.9764977362946484,-0.21552765718447156
Bolu,-0.9710414934891256,-0.23891089954710829
