,0,1,2,3,4,5,6,7,8
Balıkesir,-0.3285668583855517,-0.4453567053506329,-0.12476878880183367,-0.11099315529090084,-0.2977063255379973,0.056362493140069,0.11108003581759322,-0.44014987065106576,0.6065789507555334
Manisa,-0.016254161473032023,0.08577700423668973,-0.32006995298936874,-0.1881011767284639,-0.2540196672768541,-0.5120630216780766,0.020432431825773745,-0.08161131525374409,0.7216223802685523
Yalova,-0.3366063939585223,-0.3848825125684405,-0.23843722747307564,-0.2448452268375063,0.12037430378962187,0.03439568247535302,-0.035266075920678604,-0.7558367216842925,0.18317807885225879
Çanakkale,-0.4030046781179246,-0.5291132096670896,-0.14478199666231292,-0.18939378492403458,-0.19509915487704538,-0.03592885039104602,0.20143776040066408,-0.4335393785414083,0.48260385603517064
Edirne,-0.4404248559677973,-0.6690328962097257,-0.18685278520820306,-0.2998025864441412,-0.16316634491208806,-0.06700940185643292,0.03823252866367004,-0.44809761152276656,-0.01608303785850029
Aydın,0.2728526873692837,0.24062520130678172,0.07713999839200818,-0.05142413024158101,-0.13209770978639324,-0.7230970319942612,0.3105284909488419,-0.1424775332430585,0.44945410131480285
Çorum,0.11659097201154016,0.17759356872396523,0.21102879015320403,0.45504460742798786,-0.5972866055426587,0.11320513513774971,0.30708594762949626,-0.2683393729203369,-0.409137916230531
Bartın,0.0711455379236011,-0.1162744552367787,-0.59031196804687,0.6789875008895826,-0.12379795132685867,0.09308611745911077,0.1592604193597941,-0.11666082957260056,-0.3300935157826308
Denizli,0.3229175864180549,0.18357086492128022,0.1345064700217703,0.04324549461431202,-0.08057259649645984,-0.7608899413176028,0.21823306304943554,-0.06465248486227959,0.4525624232529087
Giresun,0.17154535199368262,-0.16696294110669063,0.02751020651029351,0.12682634437566584,0.3439823994760369,0.03685613063775289,-0.11880649552342273,-0.6872468928967598,-0.5654629030508954
Afyonkarahisar,0.2672523146932205,0.05517708948348713,-0.1435070988459688,0.241429008274377,-0.14186416792740153,-0.5593747538616198,0.07779356393737996,0.17131603938567322,0.6915365892643405
Samsun,0.42631551816227264,-0.015460948591257124,0.16845201054473274,0.32968524025909784,-0.35439499026310306,0.21032324510793193,0.018011357944994758,-0.5379760898022925,-0.4705031793422081
Amasya,0.13547455414121212,0.09026743128286384,0.32949479864915937,0.12551321088392656,-0.7340875743022205,0.36681450098215496,0.13825939636624526,-0.20792566006976582,-0.3367370812843128
Kütahya,0.27467172877216983,0.06997212299284243,-0.2792867538631478,0.28480404614112537,-0.01141479749114146,-0.2875632040409563,0.17156164735759916,-0.17855705021198376,0.785115274906105
Bingöl,-0.03179910466693172,0.549246396421702,-0.19174796378350834,-0.6166896155099817,0.18681149406496672,0.41936526221542236,0.0520150976603522,0.21955637474686243,-0.13626268719935689
Ordu,0.20508494675989236,-0.08451843533329681,0.11186292351561754,0.33651816388853634,-0.12978806280896457,-0.0966292679290353,0.06848991440816903,-0.5825691336675392,-0.6743731829417151
Şanlıurfa,-0.14744408168173193,-0.4296872738216622,0.27259052888564766,-0.32743752097035467,-0.11781819108998001,0.3502166992527519,0.4836288507438925,0.42517147788824644,0.24679475165940695
Elazığ,0.16375425800106969,0.48535419241944333,0.08030086701654428,-0.4468730793990804,0.23971308911994368,0.6572600790976402,0.12326025314245696,0.06638950704919083,0.14972721606416142
Mersin,-0.1070742451864789,0.03776033355056143,0.18203885585177731,-0.2206544710627537,0.4063919962991749,0.19907838817998746,0.20175744165810666,0.8115911149344492,0.033314564183723375
Kocaeli,-0.19770117908167795,-0.45845839331974453,-0.38990662620073074,-0.03096574655308164,0.29789522715497246,-0.08897330844981481,-0.47084084635839785,-0.5051602508729317,-0.15559014470670207
Iğdır,0.37717002829251167,-0.11265670056756111,0.024010890954775224,-0.42752520156105334,-0.21229144218382698,-0.2267881390089502,-0.7207871605276661,0.015044193759328943,-0.21315708234482392
Şırnak,-0.12386992720413408,0.19805827703177498,-0.275821668416165,-0.6300046970383408,0.13728678245856946,0.01438335203203555,0.41726212262876466,0.49519276168877624,-0.18457398872071507
Ankara,0.13368739741177948,0.1996579849851183,-0.014822216549382457,0.2981325403623351,-0.7887471610931157,0.29347701964327716,-0.15736500893397135,0.345491428420294,-0.02797750415559781
Van,-0.07481746466231762,0.3928386305218931,-0.44197273601529513,-0.6413358467940806,0.010566638326945458,-0.45119373081298697,-0.07910430770575469,0.11024785689309745,-0.10643811145288808
Tekirdağ,-0.43697345934463255,-0.4348726823656191,-0.18655155826221248,-0.10943717836238515,0.15598375735693668,-0.18128341161703077,-0.1870842407583636,-0.6226367358490471,-0.3054346742053837
Diyarbakır,-0.15392548805107792,0.3975680083594616,-0.2545992048585876,-0.7301738383575413,-0.13368759722456192,0.22196100572669286,0.3265101836590983,0.2156373397011753,0.00496079626056832
Adana,-0.20945921721277647,-0.07854882822067913,0.2721423985035756,-0.09565263866293913,0.427408064587353,0.24871874624471196,0.17701384690191743,0.7666534297479539,0.0558207292691755
Düzce,-0.035117413323641655,-0.18339000698559288,-0.7993288840571272,0.46350593671091855,-0.07215577248953126,0.026875775998284838,-0.3166457267374617,-0.035716971553688436,-0.06246177397311687
Çankırı,-0.08408700087513742,0.02115973161546898,-0.20675322828545517,0.6078174566533133,-0.37599858784224244,0.14560274999757297,0.13096064516169467,0.007171789142573952,-0.6328629077580203
Burdur,0.5248009299286865,0.16603978390563356,0.13410351809151952,0.13537884015341206,0.05065346595863645,-0.6834032725793393,0.25422684775540977,0.17004919509410832,0.31232957708672326
Kars,0.2933822102428623,-0.1245355935704675,-0.053229227564030035,-0.5297782320581533,-0.17011578783898376,-0.08207442280384282,-0.7548090561715093,0.08098634616960235,-0.05429868435098696
Kastamonu,-0.03604452139819832,0.11286905077570553,-0.35342484726164414,0.5655255758910185,-0.0992773955755791,-0.046142648354093034,0.33135641019493217,-0.20569682442588796,-0.6141169846045743
Kayseri,-0.3759137119583343,0.40863318771714663,0.601484223806102,0.33328069878112304,-0.03888206878866385,0.10062629427306265,-0.3480719796599746,0.2914489742506817,0.03338307058321156
Artvin,0.6978316203266749,-0.39447870913757954,0.08725653001076497,-0.20960821441884162,0.043137973580757716,0.1730265966219343,-0.42877094316425884,-0.09864282273436858,-0.2837150966124737
