,0,1,2,3,4,5,6,7,8,9,10
Balıkesir,0.24449065152775926,0.5026378168748528,0.02382420944386888,0.2337241552866109,-0.07701490107581631,0.2136075040101405,-0.04948822654523518,-0.16230107681888953,0.5718526702686832,-0.4075897866251302,0.24267236581012352
Manisa,-0.12538370078052935,0.427076848314975,0.15550617874735911,-0.09846448596202971,-0.1584200325884384,0.1673201013068066,-0.039878588105426306,-0.5201572933012936,0.43542392948802455,-0.20147704066947403,0.461056434408393
Yalova,-0.03942177594142231,-0.3201885469975641,0.24969058210518194,0.34513789158687075,-0.38897817084183905,-0.046265750908388095,0.31678970256292477,0.5124261831615432,0.19588956935550184,-0.2739632066896881,0.29094717563878036
Çanakkale,0.04839783792314777,0.22563678443012927,-0.06134496937314304,-0.3073607833857882,0.03498248445886708,-0.02244245974934544,0.11131443358624973,-0.00708749903396222,0.5668923017100774,-0.506106300258652,0.5067867317522519
Edirne,-0.04671858724282787,0.1980397068590984,-0.22384143774602125,0.135657566037022,0.03500599565342509,0.049101442687231815,-0.04288348369832398,-0.5527952391247754,0.5537104978668049,-0.42950047366159577,0.29659023978493365
Aydın,-0.08765788910337377,0.48810189302701645,0.3421174409837301,-0.3579354877595229,-0.21677087156761668,0.3561996607976028,0.07816245695236389,-0.4541043062227159,0.19474738358463545,0.14223295382036333,0.2540980586183168
Çorum,0.46050258164389696,-0.16405090466563196,0.25328838559943573,-0.1632118097350887,-0.00448398592358606,0.2375754563643598,-0.40773249324437694,-0.06214377306912912,-0.3775713429115445,-0.2996824947216226,-0.4596651140292028
Bartın,-0.0004260299326672824,-0.20613485138389503,-0.3806690239865721,-0.4377346875929147,0.14007522134956565,0.25607629063861,0.026468371976900287,0.24664775353375107,-0.034362888273325294,-0.686623853264998,-0.04028314453724119
Denizli,-0.39120475983155384,0.28277738480333986,0.4027592490504221,-0.2406962005573953,-0.16900789637195604,0.4910168044244388,0.2528268621843968,-0.3418487730909295,0.07332601817515104,0.19190549865864218,0.23280573520557102
Giresun,0.19564064726254385,-0.571317210576947,0.12187689129361118,0.3750505540950122,0.055520469357900316,-0.07358791130103193,0.43658062164635825,-0.18010705015845463,-0.15660997497110518,-0.4414552887072206,-0.16987094857450571
Afyonkarahisar,-0.23572396286746947,0.28935584299303124,0.5147149351358642,-0.37998840925731486,-0.13701751707321555,0.47615510345211326,0.27476060146150366,0.09726470387940028,-0.049409820367136884,0.2336561504552566,0.25277842782782767
Samsun,0.5594235863609904,-0.33282011663311717,0.2580240721560951,0.2204129361089439,0.17358411844797564,0.07838641410982163,-0.008491471336995897,-0.16943967536673388,-0.22057875153483822,-0.5363361638115798,-0.24443503382729076
Amasya,0.6494276313332452,-0.04513270257219835,0.2176473908375237,0.3213174979385525,0.0967192313731319,0.2098675770031755,-0.19089399738452142,-0.2686354764811455,-0.12648980590002679,-0.29785873835385285,-0.3985817651785942
Kütahya,0.08033771777747518,0.4084341588889179,0.3700691896376862,-0.1929681463752045,-0.08061565361563716,0.19877664745363935,0.31559800814452965,0.1556559370062773,0.19557241910074724,-0.2216364707183452,0.6287497669217453
Bingöl,0.14407411306604298,0.049165677310542506,-0.49212408601095153,0.32417459000927396,-0.6842677325799617,-0.05697384993175567,-0.14920471310066447,0.1953066302157269,-0.11830570204277904,0.2833119257978153,0.058422112252890096
Ordu,0.28898580642168803,-0.3568866073752623,-0.04969108785905606,0.019678593218840114,0.08229792377138834,0.13664348763853215,0.27034013410518515,-0.26253466400774794,-0.2167806794168764,-0.7132899414706334,-0.25106507017683166
Şanlıurfa,-0.013505846673726006,0.4128288557671447,-0.35990143082131804,0.0404161556848145,-0.31770813888713556,-0.3228786171234438,-0.02414832624331135,0.24882856858496175,-0.45909147877837964,0.468685395498204,0.01041995435442274
Elazığ,0.03955915312623786,0.20391781847713153,-0.33456489207852247,0.07929696065462023,-0.6691866451430577,-0.34103349273347533,-0.07136306195429969,0.26451341344589063,-0.2713652934655032,0.3286939806001816,-0.13333200906899137
Mersin,-0.06668733039905601,-0.010096886167506501,-0.3313415677901869,0.042393705351423505,0.35647253619981345,-0.22063328804188528,-0.1096134645420021,0.13444571431795663,-0.19635531625981584,0.7327762558742067,0.3201678654926269
Kocaeli,-0.17791926566478664,-0.41077210800438413,0.09110591161653078,0.04439198425663078,-0.02977027630134702,0.042084081255288765,0.49062152869147513,0.3064726524231686,0.5253819310411093,-0.13993319204665491,-0.39552533768060166
Iğdır,-0.3427919852764814,-0.21101245150053133,0.2600983445663926,0.04599940658454849,-0.16131992493169858,-0.20003049619036734,-0.009539596691369459,-0.03710017459156241,0.6907612253689888,0.15235527553278314,-0.4475861492358837
