,0,1
Balıkesir,-0.2720101705349029,-0.962294376542632
Manisa,0.953477112051238,0.3014654155859851
Yalova,-0.874505629013888,0.48501536555353
Çanakkale,-0.055192286204482126,-0.9984757440937272
Edirne,-0.1131141407989464,-0.9935820002150382
Aydın,0.9209413323976378,0.3897012474725525
Çorum,-0.3434925244290777,-0.9391554108140674
Bartın,-0.8915014306283913,0.4530178795450925
Denizli,-0.6727472427569957,0.7398723858631702
Giresun,-0.2154854005512621,-0.9765070620068562
Afyonkarahisar,-0.6887567778072126,0.7249924834262946
Samsun,-0.31405125585145044,-0.9494060294195136
Amasya,-0.29910484150478434,-0.9542202543377488
Kütahya,-0.7294056170401292,0.6840814613993779
Bingöl,0.9238749526998118,0.3826944888209402
Ordu,-0.29012318246982755,-0.9569893097592987
Şanlıurfa,0.9222035492158784,0.3867048148312055
Elazığ,0.9118601979059409,0.41050088851906014
Mersin,0.931799705956602,0.3629728749909417
Kocaeli,-0.6013572093473314,-0.7989802918508003
Iğdır,-0.19789239196719532,-0.9802237505801938
Şırnak,-0.6414154999526243,0.7671936889863766
Ankara,-0.9411261094847202,0.3380556848304057
Van,0.05787550157447016,-0.9983238083495272
Tekirdağ,0.8951181858751628,-0.4458289283072126
Diyarbakır,-0.5323794851495529,0.846505808480897
Adana,0.9345423644304868,0.35585189206280043
Düzce,-0.8591394130066987,0.5117416037596565
Çankırı,-0.7792701366609001,0.6266881633703497
Burdur,-0.13522372953599354,-0.990815090201182
Kars,0.9008503853193712,0.434129684852281
Kastamonu,-0.35166037482802803,-0.936127651966232
Kayseri,-0.6315856777351438,0.7753060890253854
Artvin,-0.8927246702380923,0.4506025556388792
Kırklareli,-0.15115810965969245,-0.9885095982761668
Gümüşhane,-0.18280394386870935,-0.9831493874819054
Sivas,-0.8004446578243758,0.5994066647614273
Antalya,0.7580274882775742,0.6522226054159669
Erzurum,-0.8388727049441849,0.5443276448056139
İstanbul,-0.5129306357031889,-0.8584300571142198
Bursa,0.93469440177584,-0.3554523530501721
Eskişehir,-0.7846074618788538,0.6199928473490827
Konya,-0.6559857833193024,0.7547732454737391
Yozgat,-0.7485517375913716,0.6630763878686514
Sinop,0.9766371690669874,0.2148949510733579
Isparta,-0.6062689236103666,0.7952597011444296
Aksaray,0.9147785543362958,0.4039556863399703
Ardahan,-0.8816573111647801,0.4718902262917618
Adıyaman,0.9334248151999108,0.3587730680653337
Kahramanmaraş,0.9251489959498488,0.3796041823965941
Osmaniye,0.9260917902378158,0.3772982852520237
Niğde,0.9185431096212264,0.39532082637696586
Tokat,-0.2487681265091921,-0.9685630693109804
Bilecik,0.901416113451894,0.4329537970838023
Muş,0.9556709441152448,0.29443682951335576
Ağrı,-0.21513966352470615,-0.9765832914700496
Hatay,0.9008305685173984,0.43417080374504796
Kırşehir,-0.1956391379521593,-0.9806759544830984
Bayburt,-0.2975154965594537,-0.9547169891161368
Erzincan,-0.30923196260721536,-0.9509866420208488
Siirt,-0.03841993071270364,-0.9992616819052108
Karabük,-0.8367531739145241,0.5475802461228586
Kilis,0.9597328356889446,0.2809143714736883
Malatya,0.9066401592523756,0.4219047542169049
Uşak,-0.6199647333582923,0.784629676593985
Karaman,0.8953700776194782,0.4453228313299122
Bitlis,0.949933561172402,0.31245196328126745
Gaziantep,0.9415522292867604,0.33686703537914153
Rize,-0.3359129929823472,-0.941893020011106
Hakkari,0.8232988345967474,0.5676081649797134
Batman,0.0831245637516035,-0.9965391647602746
Mardin,-0.07530383914632628,-0.9971606349078488
Muğla,-0.6231205536517609,0.7821258054921364
Zonguldak,-0.8498658386335718,0.5269991046706396
İzmir,-0.6672081603321658,0.7448713115607063
Kırıkkale,-0.29927011074957244,-0.9541684341938476
Sakarya,-0.5220737608240014,-0.8529003389957606
Nevşehir,-0.6944567833221551,0.7195344162010913
Tunceli,-0.6616212488755694,0.7498381979042759
Trabzon,-0.2505011197357999,-0.9681163096504009
Bolu,-0.8108994134271879,0.5851855614276917
