,0,1,2,3,4,5,6,7,8,9
Balıkesir,-0.20264908773563817,0.39595694284015587,-0.02710166239204133,0.45132853707110254,-0.09220921024271525,-0.05252410775083648,-0.3609795786560639,0.5226308116253097,0.4010532486469204,0.1488799788814556
Manisa,0.016945000350379623,0.3773777473272782,0.059005967771264815,0.037125542213394355,0.26134296207415,0.424095175913088,-0.11439402926437774,0.4961126804922268,0.20105017858248983,0.5519484311283392
Yalova,0.09303300277492482,0.5364827307586575,0.230498364186508,0.7189784631949255,0.00497411875287765,-0.15114462717938487,-0.1792800775342473,-0.09295977824881901,-0.2642161019952068,0.0030262605245627533
Çanakkale,-0.06265610492856988,0.08358943755065777,-0.3212894132270095,0.4281387066126142,-0.00951582399845883,-0.06237818118151805,-0.5156501343121762,0.3666928425808063,0.39298736800950845,0.37918071900926614
Edirne,0.3160632758051649,-0.18458591031670646,-0.6488523893366824,0.10386079300848783,-0.1596551751204332,0.11520572108559532,-0.5627197364081592,0.09553556035568742,0.20847936579489398,0.16195442512019684
Aydın,-0.3799618749499286,0.2804318711794133,0.17344117441575532,-0.39373157654414026,0.05347658551614416,0.3176017793506413,-0.04731739428185552,0.5804959854941792,-0.05740403061584147,0.38162830176509577
Çorum,-0.2542870747447071,0.33695216761777197,-0.6176572082153718,-0.4088109308632425,-0.21147732231530567,-0.050814753149234226,0.21336558057677654,-0.047923619530437035,-0.10179111736794792,-0.40949571847790905
Bartın,-0.26321921494608824,0.43604583381062406,-0.24876305216089079,0.42377830695519536,0.35428901985279654,-0.2831515759819769,-0.16933390801016213,-0.45446724688796647,-0.21210791999248904,0.11492963475342163
Denizli,-0.3236647519182918,0.23512286854344253,0.1473866170782714,-0.46592985477680576,0.1177378237705317,0.33217389939470904,-0.029123280283932126,0.48104980160256017,-0.012321991494543523,0.4945041126739028
Giresun,0.1833538103676253,-0.038971540437243525,-0.42261786506587656,-0.25382834765314827,-0.5562302868605135,-0.2427157899720345,-0.4660778134908571,-0.34272653162371847,0.06479746729648485,0.12097977978362777
Afyonkarahisar,-0.11993408329375523,0.3920127086830455,0.22869245990997983,-0.47095623230634354,0.42518893271774044,0.23798358898971153,0.1757180218801797,0.22898412601674492,0.11803855724715284,0.4724154597548683
Samsun,0.12337951051640174,0.43345536505862653,-0.5309301717380656,-0.416741350011956,-0.4047537627496334,-0.23228018070186882,-0.09365791278855025,-0.2527700827150138,-0.10633830342868607,-0.19895149632107118
Amasya,0.058603627417577984,0.40251435091308535,-0.4841861367467939,-0.14272546101653608,-0.5084071505929744,-0.16194750882597847,0.16841152280789215,0.07095084692312566,0.011302590471200873,-0.5113824413180433
Kütahya,-0.10070551593540786,0.5141532440912577,0.015889428799729176,0.217849101008983,0.34945063172593904,-0.031165379895192344,-0.021926473825172908,0.35750052256596265,0.31557224358537084,0.5716938657744175
Bingöl,0.2385406443089887,-0.10956073754027668,0.3820788197412952,0.379392322838877,-0.4835222339474302,0.18792596745367499,0.5352304883161607,-0.11782146961941341,-0.26346459218729884,0.047905751747942184
Ordu,-0.010090661765900486,0.16098700397170768,-0.6260614090760378,-0.3652715619425557,-0.41368632959825546,-0.12753488123724255,-0.3855203230303205,-0.32209742351160514,-0.08998737818641524,0.027078368402748194
Şanlıurfa,0.12450544249247862,-0.45828292485944383,0.3278424040383479,-0.09548721037612577,0.2787462307559835,-0.3059970767882699,0.3110097677547778,0.38803030451079285,-0.4294415673175994,-0.2341546104169581
Elazığ,0.10310141954582429,-0.011121079441593809,0.32178417000796156,0.34572364030539865,-0.6626546611941447,-0.07680669446248514,0.5385956053645499,0.14163265389060453,-0.08880151391838575,-0.05599392278703515
Mersin,0.21127525178630255,-0.6613740996735543,0.21888191177423913,0.07663377871550309,0.3161561288153752,-0.22446090537276756,0.49121389891827677,0.21688182010538565,0.03441145067367221,-0.15593164775950413
Kocaeli,0.09966355020173409,0.13836435858980217,0.2399892721875667,0.19467795727558754,-0.007665443455589008,0.04464738327425957,-0.7306902715010994,-0.5548789708753545,-0.16601191616050245,0.06338039025732213
Iğdır,0.33643697212015927,-0.01696880662159091,0.5016957588278135,-0.14725511697026308,-0.08288318416681727,0.49289848763468713,-0.4319648563685252,-0.33272877486559,0.22010172962459243,-0.13256746213814613
Şırnak,0.4407548725191755,-0.485788859279875,-0.1574524900320668,0.027021602852231864,0.1970610115262809,0.13941567617344622,0.1971429633605745,0.5167548149941819,-0.3471600445128849,-0.24399204199533328
Ankara,-0.19733910367601507,0.4738886004523418,-0.0735155871858847,-0.11130991852809355,0.22017567329729895,-0.036251895829834305,0.27282389540103863,-0.11370803725727582,0.17796885467384396,-0.7415292287319878
