,0,1,2
Balıkesir,-0.5545097039740825,-0.08923154629841847,-0.8273794288860271
Manisa,0.8214564653285171,0.42450364698906,-0.3807964407173038
Yalova,-0.5820487371260578,-0.4640927200967204,-0.6677104273284852
Çanakkale,0.5626034938428323,-0.8266843297682236,-0.008386157135480738
Edirne,0.39368945619826173,-0.9184319419842323,0.038618389678861706
Aydın,0.7462541770930322,0.5613305643156766,-0.35778862577819015
Çorum,-0.6435519811449192,0.1313310945931757,-0.7540510534157537
Bartın,-0.6519101956435646,-0.13720569641897803,-0.7457799230913583
Denizli,0.722980516375426,0.5888110367500758,-0.3613872382124519
Giresun,-0.7836400725757179,-0.20664860269403434,-0.5858366595375597
Afyonkarahisar,0.6914253306254108,0.6307837304165207,-0.3521972424811981
Samsun,-0.7057807111740334,-0.10331087326147347,-0.7008569406095848
Amasya,-0.8044945608782124,0.027568675990595544,-0.5933198712511637
Kütahya,0.717005741004623,0.5672124366677599,-0.4051824515645194
Bingöl,-0.33218772377771655,0.22081982483773166,0.9170005022517781
Ordu,-0.6890294820085244,-0.2075053595821414,-0.6943917472635678
Şanlıurfa,-0.19043289215555914,0.4261242675651415,0.8843943815839972
Elazığ,-0.355187239175892,0.28476023783168586,0.890367133308867
Mersin,-0.157923289719661,0.40670615251409226,0.8998057235155286
Kocaeli,0.2049565543571451,-0.9616803875327039,-0.1821088769417761
Iğdır,0.5149085691659466,-0.8509453362468344,0.10373620447673652
Şırnak,0.6886416902936146,0.7248317738353326,-0.019786915582752754
Ankara,0.19037328751822472,0.8751031542557065,-0.44491851030409685
Van,0.5309847102449295,-0.8238188580235841,0.19843821872518763
Tekirdağ,0.2123918728184723,-0.9730322594920576,-0.089988412300932
Diyarbakır,-0.12057168656405574,0.21003305459714688,0.9702312015059562
Adana,-0.28473428600194006,0.41659993969802633,0.8633486414065676
Düzce,0.3750814968208705,-0.9261624673312887,-0.03920401573097441
Çankırı,0.6285996284434732,0.6108296068812312,-0.48140388290711594
Burdur,0.6985607308563401,0.6660717284261868,-0.26146005028839225
Kars,0.5559488120216546,-0.8114899105223048,0.18001400926653457
Kastamonu,-0.7660748910620425,-0.04567772095675505,-0.6411262021571699
Kayseri,0.552671039472668,0.7921576798798273,-0.25892263774264657
Artvin,-0.7752096867928661,-0.15088774370796698,-0.6134189679992176
Kırklareli,-0.7387399858753732,-0.21175991638365171,-0.6398601183712287
Gümüşhane,-0.8022280816004185,-0.07223367405188534,-0.5926317587040694
Sivas,-0.8779156328830219,0.22659901969709964,-0.421802116888852
Antalya,0.603868395592266,0.7654937758643177,-0.22217614614942943
Erzurum,-0.8147673741348416,-0.018312416667647245,-0.579498732907334
İstanbul,-0.31173997453409646,-0.9461909733164906,0.08683795421285238
Bursa,0.4752611890387552,-0.8724614458388528,-0.11374457225840265
Eskişehir,0.7774999909545018,0.46765513542034937,-0.42046692899766164
Konya,0.601175376658356,0.7472624794658789,-0.28317300945215657
Yozgat,0.3668534820799192,-0.9179215526311943,0.151124273037046
Sinop,-0.708874982350262,-0.18943267151781634,-0.6794199896673188
Isparta,0.7013456663227994,0.6780850140587115,-0.2198066651383117
Aksaray,-0.26173382689268904,0.6300590863139037,0.7311093978423454
Ardahan,-0.8541582143305727,-0.16385761723861358,-0.4935224677403164
Adıyaman,-0.3159822801629392,0.3180343989738654,0.8938732123138955
Kahramanmaraş,-0.3794874908338187,0.4248980234945324,0.8218582079234181
Osmaniye,-0.19721558549473164,0.38024518212289804,0.9036147488339785
Niğde,0.5779675839290281,0.8061492613273263,-0.1267944809076812
Tokat,-0.768444343200982,-0.19733508284545054,-0.6087299536582629
Bilecik,0.48890247855539115,-0.8643922643543706,0.11747501771320909
Muş,0.5086693062539088,-0.7881781031418145,0.34645463570709817
Ağrı,0.5900743621312627,-0.796636183525091,0.13108408848506667
Hatay,-0.1849684264559048,0.35980323903797595,0.9145098744093513
Kırşehir,0.5579581202168271,0.7634187983209955,-0.3253835804926736
Bayburt,-0.7987814059825221,-0.18933540761090867,-0.5710519843949381
Erzincan,-0.6107982762097564,0.2862850448476132,0.7382183544695909
Siirt,-0.11480683822831664,0.1393958588714943,0.9835589379521166
Karabük,-0.6595257987665174,-0.12277541463234026,-0.7415874313412034
Kilis,-0.23982427389910443,0.27678187295885537,0.9305246436554788
Malatya,-0.3384951582498214,0.31621003638262885,0.8862461513215867
Uşak,0.7606856328481355,0.5734556714044132,-0.30414792603689733
Karaman,-0.06870129866520233,0.6170105333646693,0.7839503385283796
Bitlis,0.46522619354642836,-0.7493205310631595,0.47125718091666835
Gaziantep,-0.2387341063877448,0.4195877053761655,0.87575806244899
Rize,-0.7638336845534176,-0.12707933906790944,-0.6327787480025019
Hakkari,-0.21473011667241687,0.18327445480245227,0.9593234340985914
Batman,0.47151411456753284,-0.7570729248951554,0.4522333757633213
Mardin,0.45464801641690394,-0.7292891735273557,0.5113046866047296
Muğla,0.6619820829787837,0.6470624397738686,-0.3782722840084376
Zonguldak,0.3737765397104707,-0.9050870636934463,-0.20275232550291888
İzmir,0.7955923994277025,0.5048505944168712,-0.33490089771423937
Kırıkkale,0.6343104691854246,0.642969222806006,-0.4292328123594556
Sakarya,0.31349570940756577,-0.9435846210238592,-0.10662318298712958
Nevşehir,-0.3042387234371279,0.4784199059162688,0.8237434022706436
Tunceli,-0.3037651821122329,0.29072844295543543,0.9073057293950204
Trabzon,-0.750105340726742,-0.1599464681559332,-0.6416845838398033
Bolu,0.5394055557751473,-0.8406896782651998,0.047775634556318794
