,0,1,2,3,4,5,6,7,8
Balıkesir,-0.018690128681062766,0.5492625255196558,-0.45791934454284455,-0.06314263206282422,0.1497998771660156,-0.2202180203950269,-0.24805765674549615,-0.4618678390726144,0.3721474943002503
Manisa,0.1863966966297018,0.25995547897364596,-0.025498706093795523,-0.14230393800812388,-0.08118701308132499,-0.6108116125716022,0.31306265017395446,-0.3780799572784733,0.5061066996958443
Yalova,-0.09958812602709592,-0.6063056535909959,-0.018293627551523868,-0.18636036458835709,0.15769929348878498,0.1668363931477901,-0.4359760350248837,-0.5314757114712202,0.24933077033174872
Çanakkale,0.25567659769244744,0.3736666812264704,-0.7404950827561988,-0.09291693828129877,0.2405123438962378,-0.2944949529847559,-0.22615504988459154,-0.16894661234494573,0.1173611282190074
Edirne,0.01737784838137447,0.26752993680090614,-0.6290088558593847,-0.05785921333778399,0.24376451480287445,-0.43755403676483423,0.07115866736280715,-0.3268929869704688,-0.4078341076292298
Aydın,0.3111056703303913,0.10965194367102044,0.20614780194028828,-0.20858095409806388,-0.31512478396371446,-0.535471052802971,0.27280207491207153,-0.1854632671306945,0.5570783688952139
Çorum,0.1481299106400347,0.2783275940394053,0.2666228641942248,0.3292300409836295,-0.4754562406677908,0.501816809613516,0.2965832358082403,-0.30880266366353715,-0.24476858524732847
Bartın,-0.1265252724051072,-0.20129415197296566,-0.3417233046681796,0.5232266901387721,-0.29217734526444356,-0.07761387290265324,0.39899464121737244,-0.4124830882534146,-0.363593863299975
Denizli,0.273740656020153,0.062034733124181445,0.2503713436896863,-0.13661840289319427,-0.1366685833315412,-0.6767362707959063,0.26836252154306417,-0.09497314440445574,0.5312049739697288
Giresun,-0.0380492265478219,-0.6298475984918654,0.23669823436135842,-0.054549155917203725,-0.08657409633353458,0.2092327650237243,-0.23735712133238268,-0.5645959726118088,-0.34126551982285974
Afyonkarahisar,0.24014471457806863,-0.034582182408255085,-0.02483908217125539,0.19762685244925773,-0.1071403047011186,-0.5916187167320743,0.18127678954186302,0.05127407556492891,0.710266977816927
Samsun,0.05821179274586036,-0.538457251766992,-0.07560428186135354,0.36021593170577465,-0.35234459062946405,0.36717342897109584,-0.10575471706714822,-0.5241859843685666,-0.16212836406930028
Amasya,0.10048386362466546,0.40413929618323347,0.08341489081603472,0.2957637239237132,-0.5103865070889376,0.41727911055791206,0.1294788542983301,-0.4167928779290031,-0.32717407981579083
Kütahya,0.21120057605909145,-0.009850302117902441,-0.20606247243707745,0.2909841676323958,0.11860635012131823,-0.23853255146300475,0.1107657511687529,-0.1054606599251841,0.8566256551379428
Bingöl,-0.4635677939954732,0.4423871984099095,0.2115187390250455,-0.3050076968417149,0.35270073210747876,0.25882978682858704,0.10412131471531116,-0.42627765319416866,0.26016157324269307
Ordu,0.12432278270762452,-0.534447989830232,0.015108513832315993,0.41596548490019053,-0.1514670136873846,0.0007898928577886546,0.11609900482530633,-0.4383956107829371,-0.5450147423753897
Şanlıurfa,0.17493514793916795,0.06250924062389608,0.06703290995577195,-0.09886440335603847,0.4821603548317523,0.3820376475052877,0.3748193599464405,0.6490088651277279,0.10530563183488746
Elazığ,-0.30004414915751665,0.4034752673550267,0.2570207673904272,-0.3518861711966385,0.2986614791992821,0.5435288243923879,0.14606353029866004,-0.2349444752754233,0.3100676400257075
Mersin,-0.455150317274656,0.048133902486079114,0.2743468853736139,-0.20505297115996984,0.1474316418190814,0.10582642791357103,-0.04588584968944758,0.7901122502711513,0.11785661006419826
Kocaeli,-0.10512115126350446,-0.613387360468512,-0.27689841440190677,0.05550884419012154,-0.06488407940441775,0.2508042828738033,-0.5406661883530822,-0.397177382194014,0.12557465377277371
Iğdır,0.4288728727228346,0.36680998679414817,-0.3817842231527211,-0.3580135846003397,-0.04408690856357678,-0.2651156272338705,-0.39021902299825956,-0.0674031587061291,-0.42254177284648214
Şırnak,-0.28866649198115957,-0.04000652281264699,-0.2802402831388845,-0.66459109533625,-0.4010393875031598,0.012463859844797389,0.26196026215021834,0.4063260379564384,0.011967792085660612
Ankara,0.055348906671715145,0.45957966344992823,0.044213650057294815,0.40297620910116555,-0.649379971255372,0.38375825940352487,-0.12258949266642315,0.17980169467579618,0.07111102356182898
