,0,1,2,3,4,5
Balıkesir,0.6777788925507223,0.20747967139445922,0.3256264870225376,0.46908249628084775,-0.209408414147293,-0.35727451278725314
Manisa,0.7843016813905123,-0.39372000544135993,-0.1091549330600891,0.12318430931832168,0.4188701072779671,0.16526974810482084
Yalova,-0.17252087599644467,0.33538075978034493,0.6031991185463493,0.6056717034388838,0.28703471671771996,0.21137638409175313
Çanakkale,0.7319379539494102,0.26243208499792464,0.36725356149058463,0.19389118621449764,-0.39024638286959296,-0.2657725013428003
Edirne,0.26844468926070925,0.2900992268346393,0.12386344747543708,-0.28600239115417114,-0.6704848749834145,0.5450599952755081
Aydın,0.6152714331201133,-0.35052102319690454,-0.33983475196001883,0.08174523135762704,0.5430361141308154,0.2855134202512753
Çorum,-0.14626838873128617,0.5842413448544115,-0.7326789981549753,-0.06892504071784851,-0.2759758391025801,0.13977041917713948
Bartın,0.5598604351810146,0.4655037767542522,0.2306609395674186,0.2582548941583128,-0.47730202308231534,-0.34949284157066146
Denizli,0.6209822182527692,-0.4277244995258795,-0.3885244680507969,0.06570801778104025,0.4506844880338936,0.27027305357723913
Giresun,-0.4434088947797253,-0.33159457601793574,0.0595600206256954,0.2604556459760428,-0.6783739339233148,0.40231561662627896
Afyonkarahisar,0.7139918168678342,-0.4062638280654586,-0.40570774958954475,0.10606505934407659,0.3861669069573499,0.013853971693593524
Samsun,-0.12405926379971166,0.22557279943347222,-0.22150205159878636,-0.11772214311686253,-0.7376747751822752,0.5715246936384303
Amasya,-0.13070753531365026,0.4095681840612932,-0.36139039538458834,-0.2602907114156662,-0.562796090500987,0.547791685778698
Kütahya,0.8693740770769169,-0.012395418091246276,0.07981981070243517,0.3736316684206411,0.0009847228976798351,-0.31314896169467427
Bingöl,-0.4989730177428954,0.2600220742708851,0.4670506768918905,0.17636454744886954,0.6100407861580808,0.24904597828117553
Ordu,-0.08974903258387311,0.2207051652035917,-0.15331929022356092,-0.03660467959288433,-0.7658218830551534,0.5761115146513034
Şanlıurfa,-0.15777227364279772,-0.32573407180427777,0.16812301739007462,-0.7156304857144701,0.1993004859409301,-0.5374869294958022
Elazığ,-0.469181452559081,0.3437409345548269,0.43924566463110354,0.1581440068292429,0.653591453838689,0.12877447403008965
Mersin,-0.2139906639550248,-0.19902007973346073,0.2757652755603102,-0.7320429294923038,0.36384548653919824,-0.41265255082635893
Kocaeli,0.2460180152513894,-0.06878000078324971,0.43972333495837085,0.6097685711990002,-0.5163119897770259,-0.32092375285654673
Iğdır,-0.27635988949099644,-0.7475685613967383,-0.007178735029968243,0.3543469864331361,-0.348312348948244,0.3432661416904037
Şırnak,-0.07038566388832286,-0.29390259573084404,0.37368306579579563,-0.8328901470643855,0.10889052621028765,-0.2519224982089535
Ankara,-0.3247041857880705,0.3527677393320544,-0.6969952132236192,0.226100722522094,0.06064068151299061,-0.4790834557592723
Van,0.4917035528022141,-0.5759910857766878,-0.16417785658825976,0.22730697057357865,0.4548281037270893,0.37546032262043305
Tekirdağ,0.20853618189037965,0.3368312762830254,0.033095826945558036,-0.21351343802547443,-0.6143808501603872,0.6472327256386702
Diyarbakır,-0.23528417212845598,0.27203883764635206,0.5148399517540759,0.034858822950091864,0.7488018201084021,0.20894197735397246
Adana,-0.26239126534935553,-0.2250923080701191,0.2637161876184847,-0.7030169991636056,0.3116922217687751,-0.4685649441431218
Düzce,0.4640609018825277,0.22105239899586052,0.3510068504976011,0.4452956598695755,-0.46576688106010133,-0.4442414827036859
Çankırı,0.006692357569543807,0.6653742398740534,-0.35649913085031415,-0.20426403446921584,-0.5901777813266721,0.20026755507531308
Burdur,0.5286802949722247,-0.4642635592491893,-0.38363520540114604,-0.07824554477580815,0.4879100560864052,0.33704886045004556
Kars,-0.38688185374344686,-0.7426951393735263,-0.05186224728115951,0.4248589761692244,-0.3181417489199941,0.11965511466078761
Kastamonu,0.19168517128672202,0.5987946320613621,-0.10635836806318712,-0.3021727681617829,-0.639082767537037,0.30603025289154134
Kayseri,-0.4700076715404734,0.21320919490436582,-0.6755104908073853,-0.08562454995190516,0.15599803272314397,-0.49563419468650755
Artvin,-0.527102935963118,-0.6008251165526038,0.17806877531315726,0.3649178486096543,-0.4000316544758069,0.1904542587093651
Kırklareli,0.2164189799445185,0.4102300961371298,0.003407921800273604,-0.3082168726812335,-0.6586113926905971,0.506059158819254
Gümüşhane,-0.5860827159446552,-0.5823526428850476,0.021359177085432047,0.364337804507208,-0.4187305835189455,0.09401541141068895
Sivas,-0.5026475832631593,0.4399961668440972,-0.6641794264836617,0.09005226363575305,0.1365063989653726,-0.2930376468879458
Antalya,0.4765693676168,-0.39957451187764276,-0.4479763421793342,-0.2528191444726316,0.5904397700968463,0.0015499131590478335
Erzurum,-0.47707836607071935,-0.566124983656375,0.011156564760472885,0.620925081082708,-0.19432510960228744,0.168712957506526
İstanbul,0.09388982202605327,0.10361651451445875,0.5897059980082449,-0.12166999253639899,-0.4888656746636243,0.6155500956094175
Bursa,0.2599527102540825,0.005971134563753816,0.45630081038001746,0.7128482824529049,-0.07344747005455277,-0.4589458571298437
Eskişehir,0.5762438704381079,0.03494283658246088,0.16263691467869182,0.44400227932009095,-0.08208078570498954,-0.6606027206381246
Konya,-0.061294628306553904,0.0855655384358753,-0.8121281844092963,0.048275783953493676,0.2785228745644437,-0.4994634884443855
Yozgat,-0.2931243555186654,0.4702247548003825,-0.7812443183876427,-0.05011952846062864,-0.009631281846130976,-0.2828769669637304
Sinop,0.11870984724794881,0.4542054702904248,-0.04984219226790026,-0.12218090603396432,-0.682183435341583,0.5448107061547417
Isparta,0.5734987406682023,-0.3321316332662199,-0.49501812717231625,-0.05956149218902567,0.5469754236702529,0.11408392067103798
Aksaray,-0.3102981314158002,0.2646004181250201,-0.6560227589634402,-0.16969214284209128,0.1693322961026909,-0.5881045640395705
Ardahan,-0.46501174742605106,-0.6647005796227446,0.01500996811956046,0.39549392910552156,-0.4063467545465283,0.1420520403661558
Adıyaman,-0.3947292339176073,-0.14099266449506834,0.5021119854050486,-0.6533649317469208,0.3230209233222023,-0.20239862554230348
Kahramanmaraş,-0.37003059465452587,-0.17626373347394633,0.24565462972133204,-0.7225638467637299,0.20566275941807904,-0.45526538954379286
