,0,1,2,3,4
Balıkesir,0.6761249437223253,-0.27769912676677355,0.5265566128710796,0.34928721488498315,-0.25782713284113673
Manisa,0.5248239891888545,-0.3771145558341245,0.5059870311840683,0.49570754195049854,-0.2838935527215356
Yalova,0.5896316929068404,-0.33364338843732627,-0.7218507973926875,0.14123434764179077,0.0009172903641555966
Çanakkale,0.7952644666359755,-0.13343890663024607,0.3017926760563176,-0.35342372750962386,0.365733968637713
Edirne,0.6852847643613454,0.02828140499363234,0.0019269080249635355,-0.45377875539539647,0.5689165861908663
Aydın,0.409720118495238,-0.451500224913413,0.5348398479373851,0.4615629283835808,-0.3594203271987738
Çorum,-0.08529070308782065,0.9257808128549536,0.0037500240895947806,0.18617731620832145,-0.3177724449432341
Bartın,0.4359657523584982,0.6060171390971821,0.30147608093579825,-0.4339067755134917,0.40436885720593235
Denizli,0.4548799200442142,-0.398328835636798,0.5861420372610089,0.40368028315434695,-0.35762849185816054
Giresun,0.09660945070972496,0.4744046779193067,-0.7965387084378134,0.24681915274953933,-0.26497774887349307
Afyonkarahisar,0.36920417542322026,-0.3480030532482344,0.6826084771586673,0.09109076649630446,-0.5180060723101679
Samsun,0.01889523560530542,0.9428764786433045,-0.1717244996303098,0.07893906451473967,-0.2736900371092817
Amasya,-0.10350068583217245,0.8757810225134465,-0.22322721735503973,0.28128976521037985,-0.305517407126644
Kütahya,0.5194485073015906,-0.2918655140466707,0.6731663842603022,0.18783501412898787,-0.39566753283722417
Bingöl,-0.2920580862117798,-0.20958337576279837,0.04658773434354656,0.5338053490789301,0.7639753367652904
Ordu,0.2058445573086175,0.947674178213377,-0.207833711255142,-0.07886107051143024,-0.10063672390199259
Şanlıurfa,-0.7791267592461081,-0.5279032882162702,0.26964494297526603,-0.20218221396824448,0.026335686812209054
Elazığ,-0.43681076129701774,-0.2743499186544497,-0.06653199868915506,0.608808686410524,0.599044203252928
Mersin,-0.845855700424923,-0.47687180040830546,0.13228110206348784,-0.1920111980622297,0.05248647339630063
Kocaeli,0.6287187258137887,-0.0780301313868635,-0.6316615739038229,-0.41298133012972155,0.17051140555536512
Iğdır,0.47312509788962775,-0.4134476653473403,-0.7663340572432092,0.06843127423228841,-0.11516485219836446
Şırnak,-0.3665028558312278,-0.10033157329199249,0.40210380292808845,0.41782557368160356,0.7206549477501113
Ankara,-0.32247511174916615,0.7987726290244825,0.10731837746115604,0.3037092068646769,-0.3927029067226436
Van,-0.1314484050033139,-0.2933453697410284,-0.06614559560004578,0.6242617582962643,0.7089371115868855
Tekirdağ,0.5997016724589324,0.18835479028831942,-0.08520995953322837,-0.5669533309441428,0.525531693005369
Diyarbakır,-0.36039502148041186,-0.449376248191065,0.007320942680053087,0.580859629695491,0.575086872082948
Adana,-0.851122454059687,-0.4670703947549668,0.08248029315268113,-0.22338179015290074,0.027081203968587313
Düzce,0.5908684492729055,0.18549842117528398,-0.09848570145887611,-0.6857310859557546,0.36951083307178395
Çankırı,0.027775359332973457,0.9772998428188199,-0.022212397758900205,-0.20876411791268637,-0.0061399591344650315
Burdur,0.3653923548582206,-0.43256162348467464,0.7000827390640245,0.16066595195824776,-0.40428885619743454
Kars,0.40154974735097504,-0.5336787173466365,-0.7402136563451737,-0.05081429825978401,-0.058706704098357015
Kastamonu,0.33930332630098414,0.6606231282848254,0.16204873171482057,-0.461165381922004,0.4577303072799633
Kayseri,-0.7722897213528188,-0.12234554023423691,0.011751883798946044,-0.4268687091716821,-0.4541422171906677
Artvin,0.34609528949335217,0.09089946132419878,-0.8098458106660074,0.18522963385834765,-0.42637434750334535
Kırklareli,0.6171199150401788,0.012075671775930108,0.027021447900486467,-0.5480371887580162,0.5638636978060692
Gümüşhane,0.18018519117199283,0.06661175131786778,-0.8864958189861624,0.08253749659037447,-0.4128061240404825
Sivas,-0.3075461085083923,0.7150361786683335,-0.2826945982028768,0.20985547729200993,-0.5197913977108395
Antalya,-0.49748174412065455,-0.3308361713156104,0.4205835741951599,-0.3683363151270798,-0.5748888223750117
Erzurum,0.2644871381035211,-0.3591114105564656,-0.8341770594263388,0.11800330956649285,-0.30217445465183795
İstanbul,0.1184279664659191,0.2503290588856238,-0.5967635305165584,-0.26272794922435466,0.7058027290808404
Bursa,0.6061794414462677,-0.37467908283522916,-0.1178250097441251,0.5615146113237879,-0.4037086548519052
Eskişehir,0.4966851492347272,-0.22613614608621913,0.6766821684824397,0.15736723508390127,-0.46851158165289797
Konya,-0.48152261139681857,-0.42506785856269247,0.33704484383805067,-0.5000335083092049,-0.4730967703765131
Yozgat,-0.2580165772455143,0.8067620519037294,-0.10248830907094723,0.060569816198259435,-0.518063588128022
Sinop,0.40175209747096763,0.8059018851002326,0.0998298792146856,-0.34271905149958926,0.2483848842517858
Isparta,0.22103057835110546,-0.42766535461997857,0.7429087276598455,0.25207940997656453,-0.3908841533296541
Aksaray,-0.6830689090182219,-0.2838431285646544,0.19196065540387597,-0.5597742773172973,-0.32039633133058265
Ardahan,0.3700141548005014,-0.20511503484201898,-0.868489816919362,-0.06736033868167676,-0.24941004472372538
