,0,1,2,3,4,5,6,7,8,9
Balıkesir,-0.05065969113968569,-0.15409087224644893,0.6321841121477639,0.04349418141793224,0.02452422781854459,-0.14028672571939346,0.4258744170847662,0.34905964750220586,-0.4986053407974474,-0.006352766179484002
Manisa,0.1570314668655416,0.3064940518041085,0.3930209369615073,0.28612813432139556,-0.08562876352153503,-0.3781657220356782,0.0887967046718481,0.6852415558326694,0.12486351565784268,0.04116318591201567
Yalova,-0.5341224022169505,-0.41004903641482765,-0.41817628899833914,0.14209095293736954,-0.28777675377911893,-0.07428720368507899,0.21716856993749506,0.25703016350979146,-0.3233375777340125,0.2130818365176434
Çanakkale,-0.17799041530211082,0.057187420015534104,0.5396296062639148,0.13145666258408104,0.02985582760153773,0.2011337560005033,0.5751370899927779,0.20563833038533413,-0.47831541252869836,-0.11561339732957428
Edirne,-0.14321683614235994,0.12476078852564523,0.6431604177154576,0.1753575604937201,-0.28629292246455423,0.24085859071119148,0.3547735040349165,-0.26941466040148215,-0.3656571848048656,-0.2176876504927324
Aydın,0.21656587261020835,0.25336574482952856,0.2576814507498673,0.21952153731709564,-0.12187141558635176,-0.3887233167554255,0.01070203474816918,0.6726604453935047,0.3905727513024504,-0.05677539458140982
Çorum,0.18239709284191377,-0.21721314598627725,0.031844474374991695,-0.5713459489952682,0.13771028886619932,0.34587936679643266,-0.5907394449567757,0.2798994938094465,0.05113051213143914,-0.15353070697251128
Bartın,-0.0825550264981412,-0.023010404759374523,-0.03165723556356324,-0.22844057270713378,-0.2974892494652086,0.8295206165250797,-0.13508175654563812,0.33383272528428687,0.16856983767068567,-0.0689669969505611
Denizli,0.08930269906481157,0.4788575504739185,0.23829526139938154,0.26873008469706844,-0.16155218493860998,-0.40272259409438965,-0.10992008432649653,0.5806236206688026,0.30990726943489766,-0.013662303946407462
Giresun,-0.08062390961986891,-0.7255105417515626,-0.0451681274810811,0.08556866341596203,0.09227966165235149,0.21459050449802364,-0.5241834574776547,-0.09690719421324079,0.09904991428621368,0.3305106286142911
Afyonkarahisar,0.039688660436849765,0.5382183460717472,0.2904199059401433,0.018112058436233935,0.15702881325256746,-0.1649291968201068,0.16894391438779063,0.70888050209522,0.12173444311867408,0.16230058071785503
Samsun,0.03090616044343196,-0.39938042726097633,0.14689900621711882,-0.07770613044130685,0.14039360516945126,0.3358508898165147,-0.724968064152082,0.19681293447158954,-0.21175739683550845,0.26506813829360754
Amasya,0.1814857959324714,-0.49306693654825556,0.2208343913343694,-0.23388856385198475,0.2624241708231376,0.2184998079915954,-0.6181653216435913,0.10726677803209864,-0.23759029035138018,-0.23191362425474185
Kütahya,-0.013315136854823847,0.31064189080613014,0.3070448113516409,0.026917638635315787,0.3352628262693667,0.07855517937045586,0.33337183470747067,0.7105740835234372,-0.13447105847006774,0.23583128409470414
Bingöl,0.024089025583967624,-0.27961769749672294,0.051073821398626186,0.02688884185439862,-0.07318270723573864,-0.008734777113065214,0.5653132083595361,-0.17689762787279925,0.7485539912612291,-0.03557021154080815
Ordu,-0.0998296601958838,-0.3248570608573693,0.09373244442381767,0.05684241863754015,-0.16656612429426756,0.5230100442258664,-0.7106923271666896,0.03002697014980966,0.07672315161243852,0.24357683041531797
Şanlıurfa,0.6214388664332233,0.03913142686744832,-0.3084639744638257,0.3690728660668047,0.5449928453253711,-0.0006664733933439094,-0.011660023228478821,-0.28280023784710423,0.03592034895130415,0.049978144515821
Elazığ,-0.2239810193647871,-0.30752071297923494,0.05483886536920221,0.05564068465438779,0.22321626993023133,-0.08219993940685229,0.4422729845976957,-0.17249088101942173,0.7465697844857012,-0.0992625501504528
Mersin,0.2843055029220752,0.22779515399305508,-0.7006114401518707,0.2120496536788525,0.24210696084548125,-0.2578435773227871,0.2658193106788403,-0.35501092560648373,-0.02377924141453612,-0.09539966834356457
Kocaeli,-0.4642146556221537,-0.28625318768789626,-0.17401504607753635,-0.09558041977506651,-0.3714076544123113,0.04692266354485792,-0.001613511006285041,0.11350383000264645,-0.2210568666913842,0.6791537159389839
Iğdır,-0.314352791568474,-0.09450034395167273,0.5618501909669749,0.06465108506162025,-0.18323452153092532,-0.38075165780554177,0.13631907328855797,-0.1914932943940688,-0.5254694331749684,-0.24995838852326913
Şırnak,0.5704118063755386,-0.011200863829422947,-0.24794039468353293,0.3584667966264767,-0.20650487763002573,-0.037964501416053474,0.23430248463808528,-0.04303465494307863,-0.3497618936644947,-0.5112371682998129
Ankara,0.3791086527412063,-0.1985496880281916,-0.06663746882016215,-0.8471402104841436,0.03403633294320263,-0.02158248176457371,0.06933093855049366,0.14356793026556186,-0.005926244710498591,-0.26017232142186275
Van,0.13451378000675884,-0.1638600598025235,-0.2119039920667992,0.26342699078024373,-0.5178437715347469,-0.4599508034695667,0.32276570225005957,0.19306983191682126,-0.1956570557653679,-0.4258011121623087
Tekirdağ,-0.23568469683231075,0.12106048544003017,0.5843135184787239,0.16446991147303044,-0.43183723490668074,0.272664076887213,-0.030091986603183067,-0.45126170265481186,-0.2838113545124875,0.12411208530876812
Diyarbakır,0.42547697263946166,-0.3615513405187774,-0.12289142097060397,0.4022271895437641,0.07785639874769487,-0.21051886704483921,0.5094906088808834,-0.042486710154255605,0.40343645558538077,-0.19192283237161226
Adana,0.24732262852197182,0.2021536714456091,-0.48930645281626933,0.260145696328759,0.3584319733312099,-0.19682654383869827,0.21394046676986975,-0.5928496820573982,0.09871802606068479,-0.12910513964924308
Düzce,-0.39118974728487294,-0.052321645290826176,-0.5459961730019113,-0.2036924263221427,-0.2907830776990188,0.46978705933431925,0.11864642830173999,0.2362485822295181,-0.2996986046591204,0.19916400527349823
Çankırı,0.10938099367656098,-0.07236786897636423,0.0273874630916925,-0.5639176307915916,-0.2572889296797842,0.569214732455891,-0.45509527338902667,-0.18825585642640802,0.1321718702659899,-0.11756333909796851
Burdur,-0.21290801833168574,0.6849220340474717,0.08843320382290826,0.12141159940844143,-0.12257188321880358,-0.21577388729283214,-0.23684075612554228,0.5196005868210142,0.27079887348238646,-0.044701169309028795
Kars,-0.275824649487415,0.08237867553242045,0.6633113778588744,0.12376855378383504,-0.07663729847486773,-0.24485443645118163,0.14314448819385495,-0.2953050171913387,-0.4656109798640248,0.2674283545810762
Kastamonu,0.01564550092141968,0.09324472216506843,0.239038061220839,-0.2078260485535812,-0.5418752462675883,0.7035705483968746,-0.20456665818510408,-0.13708672705164124,0.19405911583536228,-0.061565014554294625
Kayseri,0.0063191073456174566,0.06632734008165046,-0.1234282819072559,-0.5906365559303105,0.31891362441334586,-0.42994151337467684,-0.1854770885464044,-0.38124387222567413,-0.043549038778533285,-0.40407166052703636
Artvin,-0.09955306938312437,-0.2978200897580075,-0.02818875942055807,-0.023200985209402208,-0.15785811097257238,-0.11583932046109706,-0.19710783261383644,-0.006295357117227211,-0.17483460397964798,0.8900917308503536
Kırklareli,-0.2538967222224156,0.14985954464752071,0.6810311426464105,0.17601542389663646,-0.30433769733886756,0.28322568032770173,0.13111980652328342,-0.3587165364457704,-0.2946590050124206,-0.1129673323712969
Gümüşhane,-0.6686038850896563,-0.5058342182058381,0.07003166104571178,-0.22480586425055527,0.04506169737480694,-0.2747742982449119,-0.3862710525247906,-0.043591909240547504,0.0594918765323152,0.09737629534635962
Sivas,-0.27382311101646867,-0.4474261487573019,-0.019071373015831575,-0.1736397467718237,0.5376625386962394,-0.112512607242884,-0.559741023185604,-0.01827717056404971,0.01776775749350491,-0.28038618518190317
Antalya,0.0023126240187976515,0.6286667530052373,-0.16857440272341678,0.1553129691445335,0.23166184279353455,-0.4270803622360254,-0.15322653612983647,0.42921978728773313,0.31840521237140956,-0.08413439335280015
