,0,1,2,3,4,5,6,7,8
Balıkesir,-0.35639211461661197,0.04003784872599402,-0.14105242686107286,-0.6363603481436892,-0.3099082797596409,-0.14340080852937373,-0.32967936272125714,-0.4366509559715269,0.1748481575251446
Manisa,-0.48613774322187125,0.013313266140313397,0.1786323149769926,-0.6895515989975703,-0.14322826201473193,0.10960209380414807,-0.23546127963056498,-0.3640705091903087,-0.1886415544155357
Yalova,-0.18973622703412674,0.04896256907371863,-0.41504010100855643,-0.570831297233681,-0.5349733089914063,-0.08594976233507624,-0.2542400926256391,-0.21102358346373598,0.24646175195968098
Çanakkale,-0.411194183569941,0.18211606848192685,-0.2573286227846764,-0.6094354295635138,-0.42991282708452866,-0.11099198243856297,-0.249501084109208,-0.3173765935494043,-0.0007522800441337785
Edirne,-0.1807024062597672,0.5061944657534697,-0.20752762253976093,-0.3989448124880964,-0.5992523803987918,0.048903372579504105,-0.18647326140055112,-0.3199715237390766,-0.10119346421478347
Aydın,-0.10878935703806941,-0.44734915530088726,0.21044195148329084,-0.4544211610477766,0.47822079744910345,-0.13379697516468367,-0.12400747438495294,-0.34773852555561346,-0.3928899400082915
Çorum,0.4764700381092378,0.4813991363242863,0.5164377549233333,-0.02093568949092008,0.284105616549564,0.16200224726073648,0.14681176226369722,-0.2082475562761602,0.3196927412676083
Bartın,0.2919107818637624,0.27383501632414264,0.05525303701177525,-0.45787417441327144,-0.25609636815087733,0.15170755114052892,0.613554968188633,0.23614242289457002,0.32601740419828146
Denizli,-0.23126287874283408,-0.2876339930916749,-0.010395715689157047,-0.6145817043728782,0.4624288907436665,-0.08817157902695638,0.06013172185050244,-0.40694773520796834,-0.3084289791394905
Giresun,0.5481365319946178,0.49059883913860364,-0.5641804817225714,-0.11123401161802972,-0.07891865378622874,0.06383146013472495,0.1364261723691164,-0.14728137598833435,0.278531841254727
Afyonkarahisar,-0.06317576239697954,-0.3447917325517112,0.13425302352154095,-0.4342041122252949,0.6604127922993043,-0.1650468459584075,0.06666798824363031,-0.238534994104572,-0.381891761038667
Samsun,0.662962036502037,0.5958502506196798,-0.2160622661252926,0.007239636272121411,0.2931808816336957,0.21293430864483925,0.029070660851244604,-0.16159893771058056,-0.021286913160539035
Amasya,0.5656977361794022,0.2991560815730593,0.1735452786916567,0.3204676176799616,0.4267789152821688,0.2195051289327364,-0.16654115716978188,-0.3971293626038618,0.20470422704701607
Kütahya,-0.11038929560412819,-0.5351679787918142,-0.0017746454628498744,-0.7240691636517397,0.29743496785593326,-0.18158187378034418,0.030981753805112245,-0.21278174307287168,-0.09723506842209284
Bingöl,0.13495016756304715,-0.6294043105257143,0.14203981559882164,0.5235604269976476,-0.33773134257710363,-0.008259183885330796,-0.3688531456217675,-0.13408424187443974,0.15226928581151516
Ordu,0.5376118692342069,0.6837837799762262,-0.17349390413891036,-0.07138246131789067,0.06281687088933598,0.1229009178759889,0.041095723450830214,-0.23978478369644593,0.36052938005296864
Şanlıurfa,-0.5613205594315026,-0.30412108378034547,-0.1742531807066329,0.5099307044766389,0.13565012999709222,0.3558576745314724,0.3387661821484883,-0.12984588146052226,0.15930467731506037
Elazığ,0.0006107536591375722,-0.492184046166318,0.28732626674919187,0.5829097406981355,-0.08847507307636918,0.26502438279224144,-0.24684099461855985,-0.28937000474104924,0.33568304100167534
Mersin,-0.4878342715452392,-0.23382835700873525,0.0034100532494108194,0.6107807347811238,-0.08656791719569465,-0.18447737261651562,0.34648358552762565,0.22386201680723963,-0.35012327203059507
