,0
0,3003.915752485957
1,2442.07438219147
2,2322.5196327762515
3,2255.242133320508
4,2214.5411091804185
5,2180.0311526296646
6,2152.643105558472
7,2121.7892384189086
8,2097.5218534847663
9,2078.148348553514
10,2064.910429158369
11,2055.383309218213
12,2052.4061791499585
13,2046.228190694463
14,2043.6958005841504
15,2039.4361531194545
16,2037.5724762375592
17,2035.1747690863453
18,2035.1048578466737
19,2034.1730192630241
20,2033.2749708366073
21,2034.9894486240269
22,2034.4821855426628
23,2033.7917323768859
24,2033.9720296806547
25,2033.9436454899728
26,2032.895813329771
27,2032.1770398090277
28,2033.1403108878687
29,2031.6314708440325
30,2033.0110746610699
31,2030.8189926799948
32,2029.8362365603582
33,2028.7986030639292
34,2029.9099193416528
35,2026.9199110752622
36,2026.5575598844434
37,2021.4113237456695
38,2018.9868605849854
39,2015.7713575092655
40,2014.3072257517395
41,2012.2120628260777
42,2012.923893988834
43,2012.4975300935544
44,2011.8456101754084
45,2012.5579116383467
46,2010.509935417057
47,2013.4040012870378
48,2010.6599158802094
49,2011.6845154375167
50,2011.4227998087931
51,2012.0948690028702
52,2012.683842846503
53,2009.6919904314116
54,2010.6745549340408
55,2011.4629037028906
56,2010.595362579506
57,2011.650537078968
58,2012.7943721529703
59,2012.7710793656236
60,2012.0028157805086
61,2010.9104245565886
62,2012.0168081230154
63,2011.4421574429223
64,2012.2512080335769
65,2011.336361455718
66,2011.9155514326517
67,2011.077584663451
68,2012.5123892944416
69,2011.5606427999662
70,2013.3732180693771
71,2011.0787504086827
72,2012.34213755995
73,2011.8643467817597
74,2011.8023693353368
75,2011.8758800847863
76,2012.4404991766858
77,2011.2614111802234
78,2011.3685198652488
79,2010.6945426293207
80,2012.1456616230626
81,2012.8685972256278
82,2011.589538847327
83,2011.0350629599209
84,2012.335819184914
85,2014.0850950472752
86,2010.7469752801355
87,2010.9915577954253
88,2010.8131843410738
89,2011.066682723913
90,2012.7605118028914
91,2012.2201082796744
92,2010.8973484903604
93,2009.886705419178
94,2012.752041619082
95,2011.4231337306403
96,2011.0433599052208
97,2012.6505120127058
98,2010.7696979353368
99,2010.1424187857988
