,0,1,2,3,4,5,6,7,8,9,10
Balıkesir,-0.021189659200896653,0.592429620538973,0.34935582058833387,0.16518497810749494,0.1711619069556617,-0.004614293049922953,-0.24277579769501179,0.14443443746351112,-0.49067083428812247,-0.3658752211839552,0.124502798431869
Manisa,0.3428859939064566,0.08449587428521341,0.30445517232504843,-0.22487478492942284,0.4621696738408044,0.19245387873326308,-0.368975296096063,0.3027197655704898,-0.2988853268020823,-0.38893428733211055,-0.11403672507171861
Yalova,0.269911641388819,0.7578356293195585,0.020710538849484605,0.3751401135000161,0.31304070209559337,-0.10409397749575831,0.11147475628980703,0.06526726628125037,0.231375477370039,0.1615454408275058,0.08078253501175475
Çanakkale,0.04145958285886472,0.5609144462661428,0.12296268390057655,0.06961895975550375,0.17959999666894627,-0.12296147673032837,-0.3616992904787898,0.28384310511070254,-0.47925001549888424,-0.39209796065043745,0.14662574484993152
Edirne,-0.1035863764088886,0.27537281861295304,-0.2611545964797002,-0.09951898132989334,0.12456510349046766,-0.2040943788683491,-0.7089552043629866,0.09550446643777366,-0.4780150354572838,-0.1875433986320303,0.05247338939273631
Aydın,0.262654886791232,-0.13562984945364456,0.5037663768106896,-0.3219584396852208,0.2886398114271132,0.2678470294839083,0.08555326459039381,0.42450172114323853,-0.09355246805287762,-0.3417202028513344,-0.2950904090226151
Çorum,-0.7239030077869136,0.13380856248649473,0.13774744845312767,-0.1973442832350007,-0.33407024868089275,0.00024317380601970347,0.13666321446924917,0.10932159540341654,-0.19736577615315154,0.3852494773601259,-0.26559204287941046
Bartın,-0.21546615235075808,-0.197573747764526,0.24422924424780704,-0.3095512201044928,0.3521436835440791,-0.2985945779659476,-0.1725480746683285,-0.05628008076615642,-0.1880224342445249,0.6906882784867224,0.023709798391564344
Denizli,0.04264975974103479,-0.4086428742226469,0.34343128027939823,-0.38469358652667235,0.4083600897994289,0.2299807341885296,0.07537345264696214,-0.0950980518193562,0.027640686328583103,-0.5337711864895124,-0.21262223454332047
Giresun,-0.28935287428804873,0.4942969373791354,-0.40428826982600663,-0.0029213130995435943,-0.1044417824771956,-0.19972295915528732,0.18460337982820127,-0.3565373273582703,-0.21069505617619538,0.2583659624460953,-0.43052051683677156
Afyonkarahisar,-0.2793041790991568,-0.19758351891830908,0.15159972498452223,-0.3469724401349023,0.4639303704074217,0.21151603419130904,0.05757820585999479,-0.11290819785507496,0.08699379857227735,-0.6597818851910406,-0.14374835131385907
Samsun,-0.55748271425905,0.4813555377751349,-0.17041857393618495,-0.16257522553177944,-0.1654713715591701,-0.023570923400556214,0.13116164376877115,-0.18553287461524687,-0.14122127968300982,0.3373004279828391,-0.4344645659992964
Amasya,-0.6078001816765788,0.254474556927089,-0.20698092563775244,-0.1802193178594509,-0.433234534589711,-0.04904693372414866,0.15060272235757852,-0.1789347008115466,-0.3020832404002671,0.020815081075389683,-0.392450519667456
Kütahya,-0.1577451357425362,0.18833887983327455,0.42340670752132176,0.02174929040301856,0.5422454763957375,-0.03858569107254302,0.011670793400119847,-0.12951823079930525,-0.2271841061831623,-0.5940083414256776,0.20738839732480707
Bingöl,0.3434651329551208,-0.3088879736563293,0.28796293302716053,0.5772882857820051,-0.39552114152925366,-0.2901812232133175,0.03523504921566764,-0.19672428756113025,0.1880422835233276,-0.05762920919386874,-0.2262087766180906
Ordu,-0.3505995254637676,0.20612507872590216,-0.15894235573469437,-0.212670068723831,-0.22675040839200897,-0.056231743339195964,0.07560298566942344,-0.4267992584333908,-0.2807208280782406,0.34935357192050304,-0.5663902519027405
Şanlıurfa,0.1935214470037841,0.04349740541623302,-0.12063808472741565,-0.04241457297619146,-0.10187530656897315,-0.27650532624680957,0.40521487031523934,0.6417792992841899,0.06883557055819696,-0.2525100462850811,0.4614018735219015
Elazığ,0.30359277771159277,-0.4910434644860333,0.2058493558733082,0.48857364230037137,-0.3744776797676029,-0.40904107351000396,0.2262863583207891,-0.07660476106059634,-0.03590622312946723,-0.13568251927163008,-0.03617511998469848
Mersin,0.2515630259296737,-0.15917621930182704,-0.0818948457588195,-0.10626399840963507,-0.2783794166888122,-0.046335623914614474,-0.02497668295378875,0.07435789514300464,0.7299905594232087,-0.18469140537076953,0.49049772585420653
Kocaeli,-0.01533169948485606,0.4617111122022574,-0.14180736712360095,0.354973385082262,0.620901712604498,0.07630895294026444,0.2094577999993099,-0.13187398239118858,0.10935463634064901,0.40603845004848393,-0.10507799360142672
Iğdır,0.04152524437769751,-0.07830489294716446,-0.6903972086771942,0.31898453853377634,0.20885870765499098,0.279802627838008,-0.26656124783865864,0.2334198155298555,-0.15567082953875722,-0.13791665450039817,-0.3507691064639369
