,0
0,2217.722214562444
1,1713.13073942715
2,1650.9879872594042
3,1621.0575608066017
4,1598.8839442945523
5,1581.4932601605155
6,1572.822211441734
7,1561.9877369492456
8,1554.5591647198712
9,1549.5103360949108
10,1543.6463547060555
11,1537.4326694543631
12,1534.009878451172
13,1529.967902778452
14,1526.4492873776462
15,1525.578570795032
16,1522.7635494959427
17,1521.1935987417048
18,1520.818944961122
19,1517.425982101647
20,1516.3063617875534
21,1514.2434225873849
22,1512.5285878081427
23,1511.6545215436922
24,1510.0540776169894
25,1509.6581578782855
26,1507.5451481101209
27,1507.6271469851065
28,1506.0401153627529
29,1505.522566417826
30,1504.3960771479008
31,1502.8769444252873
32,1502.1408125779362
33,1500.3867061641101
34,1500.4739087513974
35,1499.3691810906364
36,1498.4206606180014
37,1498.574288269998
38,1496.283318959752
39,1495.9699421097205
40,1496.751388644813
41,1493.9138412567597
42,1494.001616887832
43,1493.2777950189177
44,1493.253314435082
45,1492.4625885135943
46,1491.8997779704823
47,1491.6727664950283
48,1490.8345558694316
49,1489.476897719651
50,1489.2198688130266
51,1489.8716290823766
52,1488.9770363535572
53,1488.8251254202355
54,1487.8289520441288
55,1488.3833418913284
56,1487.7244256993017
57,1486.011147748003
58,1486.878263292065
59,1485.6047488884358
60,1486.041652505204
61,1485.9054545386482
62,1486.6875719537327
63,1485.496017557133
64,1483.8721142622007
65,1485.8555684842909
66,1485.7056157805448
67,1484.7960821158135
68,1485.0563159356109
69,1484.355116942795
70,1484.4013769227806
71,1483.3454793600913
72,1484.4585814407947
73,1484.3071323994916
74,1484.943095420071
75,1484.7402925460926
76,1482.292338924489
77,1483.2834233118992
78,1483.5964499874488
79,1483.3062994033844
80,1483.8987052333457
81,1483.9052329839863
82,1483.289340114985
83,1483.1905405308044
84,1483.338904223948
85,1483.7962312999512
86,1482.4135324394358
87,1483.656102325098
88,1482.4567996392527
89,1483.0897014542895
90,1481.8712462603505
91,1482.8012496741076
92,1483.0796705991847
93,1482.6236219036687
94,1483.5297683410708
95,1481.848315747635
96,1482.737166052344
97,1483.3117105590838
98,1483.7523653317028
99,1483.409351255887
