,0,1,2,3,4,5
Balıkesir,0.08744244258870959,0.08295584474709097,-0.001940116087747067,0.71897485206859,0.3809381312510033,0.5687087877445942
Manisa,0.3999949552194576,-0.4496715962893315,0.3835082942180662,0.16219376190549675,0.10957561835890914,0.6726122560701261
Yalova,-0.6332703917603114,-0.04946981980509478,-0.33167125641798123,-0.14878779448324064,-0.29381089243037634,0.6148600468532571
Çanakkale,0.10726048026349008,0.203665616807759,-0.3567667620559689,0.7722816029307082,0.3248299367288389,0.34321949445737343
Edirne,0.26593710985792046,0.12792180295513086,-0.6846266072568676,0.015079942229676258,0.664178408849187,0.053287063401800706
Aydın,0.47992802273582724,-0.5006332668238825,0.4990458168957232,0.08236746009673239,0.1645047500932021,0.485944941834972
Çorum,0.24432764454925968,0.2604957226246182,-0.2448856672696837,-0.4779092667441069,0.7424376805326035,-0.18128986142266332
Bartın,0.07381865107753476,0.24870458212785285,-0.4913503575094168,-0.6171582577815345,0.44983585591045266,0.3286868591021599
Denizli,0.47692166507237155,-0.4220001931009934,0.5860270265698674,0.09053335574572263,0.08023732437505601,0.48620938885582293
Giresun,-0.8336303862358057,-0.4858552036805461,-0.18004320323760642,-0.08297470108818686,0.09198016522801827,-0.14575456546115836
Afyonkarahisar,0.39462981841211364,-0.3113160917219704,0.6312911104729292,-0.034347224223143694,0.0647591322571076,0.5860440719521945
Samsun,-0.2354981869884084,-0.20286446935250693,-0.31838249704743243,-0.4067020267340099,0.7243176558214176,-0.3346290356337223
Amasya,0.07152179553765431,0.08638441277126208,-0.37914011494136934,-0.23609527510992007,0.8540157069681754,-0.2420564656395226
Kütahya,0.16988436572656335,-0.3356719205327203,0.35426666215811076,-0.13802937922654296,-0.1349237217565695,0.8340876907787339
Bingöl,0.09576791804265583,0.2858062900858824,-0.26630101603256984,0.8956862162140262,0.18397014388556301,-0.04613271641759366
Ordu,-0.354978837649816,-0.07357661611177123,-0.4091166472162534,-0.653274804738022,0.5238298310331891,-0.005866256651252107
Şanlıurfa,0.555400823218931,-0.02178324268647556,-0.039053006176825146,0.06606361221328214,-0.6797304836389112,-0.47236886790695076
Elazığ,0.01646118605542616,0.2621113818949448,-0.19033278510018392,0.9382691151280467,0.0026815254781293496,-0.12018303028598029
Mersin,0.3405396905638092,0.16805640565240657,0.12162077946024417,0.16429053689363343,-0.7563310496851109,-0.4919045765621642
Kocaeli,-0.7215824274795446,0.09433516624896679,-0.3322405323807023,-0.11050335937237188,-0.18087692936369962,0.5613452141029399
Iğdır,-0.27967790231888745,-0.2232634620620083,-0.059861777776138915,0.8036272252773727,0.45364397407463875,-0.1293858284466715
Şırnak,0.6547680546006502,-0.1886782842181692,-0.38278429727416474,0.027490261148561373,-0.5817366812958664,-0.22356699370915006
Ankara,0.29966466701592964,0.22266584480912452,0.26138411298420827,-0.14785021696490902,0.6780495212378829,-0.5573943975944111
Van,0.48504981712386624,-0.5646587564319787,0.35639476688042043,0.1620301951490063,-0.13359741009567624,0.5241830612569901
Tekirdağ,0.18330536369846226,0.2826517905564988,-0.5945973749253798,-0.11883328905070745,0.7197894560015748,0.02725544181947061
Diyarbakır,0.373378493184122,0.15387035942445648,-0.35852113482680065,0.6484387847132339,-0.5097838319661778,-0.16739951118850693
Adana,0.4003327959089275,0.11489647422733328,-0.020034598482951502,0.14082651848527325,-0.744182733621709,-0.5024848438153466
Düzce,-0.5108140070419271,0.19357562197500094,-0.40362723035747594,-0.42987781879269443,-0.23267545390913777,0.54749409289866
Çankırı,0.0858781405452564,0.4067612136371879,-0.35932822934594205,-0.5826764891648679,0.5740021377633826,-0.17047914379645276
Burdur,0.41668011191426946,-0.4790331718678483,0.676901867373686,0.04548633614291775,0.06193365150773589,0.3644228074182113
Kars,-0.10814489844409508,0.15636871374188768,-0.13774306325976982,0.8985231421185085,0.36174293015147363,0.08172252070235582
Kastamonu,0.17106161426025346,0.3090231370968891,-0.4656699914581958,-0.43886303043823965,0.6783625881805897,-0.07495013937474336
Kayseri,-0.12906667208095357,0.5813605224699244,0.690985922251709,0.05244997024291886,-0.18089649775328231,-0.3639033526137302
Artvin,-0.792010954148909,-0.5698867614178137,0.06121844515266012,-0.04772254649620928,0.07532617049641054,-0.1903905360993682
Kırklareli,0.2334187086659689,0.1959793400615576,-0.5368754393961583,-0.17351082711118496,0.7635461635389179,-0.07591980181166094
Gümüşhane,-0.7482343517981621,-0.541722029757276,0.05689769384213095,-0.12123454035648724,0.13907821806921483,-0.33076379061730954
Sivas,-0.5956779770972578,-0.4055313472969319,0.21503513848556657,0.026387670234396636,0.1901452517837562,-0.6305715163730755
Antalya,0.19427996902627043,0.2973751082722054,0.8839110501506808,-0.19576000956036255,-0.1859534075407792,-0.14008548432177512
Erzurum,-0.7079094292208931,-0.42254421906575984,0.1534085178078794,0.4972830792193886,0.16491223580697514,-0.14933165512199248
İstanbul,-0.05306604978957071,-0.5311005250171602,-0.822831571591541,-0.009706503026127472,0.194806239219272,0.004554606313409576
Bursa,-0.5632967414218575,0.042442227832746794,-0.18509878714521438,0.19337628653761663,-0.27145057248611093,0.7318156023885833
Eskişehir,0.3609084460186279,-0.3197105793888051,0.4435073665520416,-0.08826260153651977,0.07074240929547733,0.7470185268990621
Konya,0.018469303849153487,0.5490730200511402,0.8299860507336433,-0.06305934119426798,-0.029167981046433634,-0.06688503139445964
Yozgat,-0.19591554601632993,0.598443218276124,0.5752137713244596,-0.3449941748006468,0.19642305382832867,-0.33912967119599824
Sinop,-0.014600188874618876,0.23046121023001012,-0.59512803585751,-0.6264424301661939,0.44651679768547836,-0.026262465091960136
Isparta,0.5123079427190637,-0.035415619082458646,0.7359990593333893,-0.06520429356706575,0.07798274372177696,0.4292537503556349
Aksaray,-0.021220734523316905,0.7207897361614177,0.6442551806973186,-0.09593404720873977,-0.11865604270411538,-0.2041188402163325
Ardahan,-0.7006421636754183,-0.5571557830529211,0.009925961019414486,0.1287477953095221,0.2425149517323146,-0.3509842882209485
Adıyaman,0.4419789287193629,-0.1386614028152161,-0.19025175696928562,0.07684848340442782,-0.6180020246931114,-0.6011653008791804
Kahramanmaraş,0.30333924757919684,0.06793008581786197,-0.05220313251259941,0.09023556472739193,-0.7461233898810946,-0.5794851742757616
Osmaniye,0.24070960304458794,0.09084413081156645,-0.10406321102540748,0.03406456830117449,-0.8062190404585383,-0.5213708305983926
Niğde,-0.05190543052672773,0.6409139629212747,0.608904727130395,-0.09030136026530527,-0.2903787197670864,-0.35113532310678247
Tokat,-0.4871758848218767,-0.38297926526534093,-0.26327710174410396,-0.2508030482748931,0.5090411080157408,-0.473969079844028
Bilecik,-0.31610891379401507,0.16627759016298502,-0.2526519796763145,-0.028315611580798063,-0.36730435969379727,0.8202924041376539
Muş,0.11691414271454464,0.2050170455447485,-0.21451627335198697,0.8566213096203221,-0.06955195911032498,0.399555152169111
Ağrı,-0.0718003746747371,0.10825868389341682,-0.020452435447229664,0.8943255516870291,0.25377498587554814,0.3442187176579245
Hatay,0.5015451482376936,-0.056874732073562854,-0.1562737615959479,0.186532841535876,-0.7034274511462624,-0.437254571811283
Kırşehir,-0.1505926060578189,0.6339187994448583,0.6548334090016773,-0.0544008912278546,-0.07796018295651023,-0.370978142312116
Bayburt,-0.7817599671142988,-0.48606622242392367,0.1616555347125825,0.21987721410707517,0.16852307916542086,-0.2229628934103003
Erzincan,-0.4865002505002754,-0.5412054903485897,0.03117832030142012,0.490324531246074,0.21963233518605677,-0.4251888136133537
Siirt,0.6398190669624514,-0.1894545713071502,-0.29491954703420437,-0.12434122543480068,-0.6420128204053881,-0.2002992407168657
Karabük,0.04780084431743866,0.38290164607050753,-0.47942065672368966,-0.6282740572100067,0.39899718940992945,0.25948062452814513
Kilis,0.23665466285846895,-0.1970327307657325,-0.25624794020786534,-0.10000482647376238,-0.7127593369298586,-0.5669945581703852
Malatya,0.3525915677845213,-0.010671021575237687,-0.292834122303878,0.5026838933742,-0.5185263588838731,-0.5179312801184154
Uşak,0.4329511896100491,-0.4522572200255434,0.5851735835288703,-0.0191806087796555,-0.011710508561559033,0.514862622187767
