,0,1,2,3,4,5,6,7,8,9
Balıkesir,0.08933254371597849,0.39265310433436407,-0.2344870404815603,0.3981822172322077,0.11972781762214146,0.14710916176795158,-0.22960722422880744,0.38083926241004273,0.5855237127769909,0.2184904821547064
Manisa,-0.0582679431683022,0.3560949132853008,-0.007970420162910741,-0.18064439027673096,0.09114283872068368,0.22692173517407796,-0.1114044238150724,0.8304143101550788,0.0799399901287064,0.2625177538245434
Yalova,-0.014909891350278277,0.29339219126033766,0.27653614535846277,0.6647660607646532,-0.18249343994111647,-0.11278391315610566,-0.4710005633977798,-0.03026444412506652,-0.34968649055010625,-0.06519498717146932
Çanakkale,0.1854909701581075,0.19053371319910065,-0.3215870265544618,0.3990459100679335,0.2877319328783666,0.1661925616173962,-0.23568678902984097,0.05011604761768112,0.20544670409220228,0.675245354241734
Edirne,0.21615174374521995,-0.08163052204055009,-0.5026850373708267,0.1359786486280855,-0.24474552714264744,0.2735517712613576,-0.2697897490044985,0.01881532268715512,0.2778851029601513,0.6247726320579295
Aydın,-0.2893295665105242,0.32446656654551403,0.20518767791060039,-0.314761702724795,0.01176606794649958,0.26772029877663145,-0.04979869266342987,0.7255095051512869,-0.027065366581385267,0.2616177589775462
Çorum,-0.15850128529157573,0.42646383172494917,-0.5026569608608293,-0.4705405840195164,-0.10630813003276729,0.04785590641496752,0.20961814035699675,-0.16038691321436005,-0.31305434344220323,-0.3710459895283503
Bartın,-0.2030714487104103,0.3795551756425127,-0.6852829222522535,0.008097320633560237,0.2026681785045173,-0.25186958325606285,-0.0635282779560782,-0.2746069320013465,-0.4008573605793244,0.01942922921284095
Denizli,-0.30076026208464174,0.22955244399625946,0.040548619927850055,-0.4116889331236569,0.11076582057886224,0.1102407878831584,-0.2076942884929186,0.7060624486270817,0.1022315996154576,0.33042771502429885
Giresun,-0.10395243588166314,0.05528267900091805,-0.010961084340918813,-0.014583066980429453,-0.20395786096563326,-0.5125231299054235,-0.7058797076288826,-0.3896873286310201,-0.13687537014817933,-0.11255618523883702
Afyonkarahisar,-0.2964720331631316,0.40204293229963123,0.22930304934688844,-0.19781990551401707,0.4087673356632485,0.2948655757694272,-0.009521791587388195,0.38816437310153795,0.26569847095044496,0.42820421025237604
Samsun,0.11420021970055345,0.3272512654273504,-0.2701535886378472,-0.4986293789871962,-0.19902681301060476,0.0425303413224809,-0.3161058974494292,-0.5501000300342642,-0.2472312336588998,-0.23059473862342594
Amasya,0.11199962646696511,0.19915829110503547,-0.2646667082457142,-0.5268264046684387,-0.34530154968638016,0.2899225768584095,0.22518148116694306,-0.5514139409020227,-0.18070952143850827,-0.09741306913181047
Kütahya,-0.03600006830590254,0.44612126962871124,0.10521649725923649,0.07544586038883658,0.4918492481615874,0.0650966439372703,-0.1902794002118489,0.3182297272004906,0.3460311567395636,0.5287248735390713
