,0
0,2188.354196115911
1,1657.6300959775992
2,1583.6876542064513
3,1548.048672672759
4,1527.2665018692437
5,1511.6432841677447
6,1500.6299083372382
7,1492.4372208152263
8,1487.296241051376
9,1479.1913173019625
10,1473.7420414027347
11,1468.087491336488
12,1465.0731497051106
13,1462.079026232418
14,1458.012555371876
15,1457.8816716249935
16,1455.255376585487
17,1453.9560153069533
18,1450.2149422849611
19,1447.117370707686
20,1447.0377534530521
21,1445.6810024972772
22,1444.038805625676
23,1443.3324304957914
24,1441.7440829191353
25,1441.3576805655516
26,1441.2233049509005
27,1438.233690311754
28,1440.0067860389993
29,1439.5878763414573
30,1438.6668213840187
31,1437.1070975283483
32,1437.1355839775713
33,1436.2197766911395
34,1436.2985577723018
35,1436.7820086769011
36,1434.213434080167
37,1435.6216180897134
38,1435.7779709278936
39,1435.211547538966
40,1433.7393110348928
41,1434.0909629502012
42,1433.242393443574
43,1433.5243578883744
44,1432.8900509282953
45,1431.7656977544448
46,1433.2046335058606
47,1432.5161916013872
48,1431.5304256290563
49,1433.005240707645
50,1432.278477454787
51,1431.4756435955712
52,1431.1500664082787
53,1431.229129573929
54,1431.6185152855471
55,1431.0825399012544
56,1430.9301851783055
57,1429.9678284396862
58,1428.670601080427
59,1430.3529363792634
60,1429.6252565453722
61,1429.1183279457343
62,1427.4719086794487
63,1429.8034235192974
64,1428.689487050966
65,1427.4470463130215
66,1428.3919310062245
67,1427.7190151703226
68,1427.7532303693063
69,1427.4094814853713
70,1425.9558763452396
71,1425.929827214603
72,1426.1419346423954
73,1425.4577376388174
74,1424.1819853074346
75,1423.538004859833
76,1422.9181651942492
77,1423.751367200108
78,1424.63770747443
79,1421.540013353745
80,1424.2006973965058
81,1423.4573054986986
82,1421.8545006161494
83,1422.8200480927846
84,1421.7001655559584
85,1421.2889795026488
86,1422.3449352551968
87,1422.206122801162
88,1420.9112529950194
89,1422.1255914610895
90,1421.2740689587943
91,1421.8261221452908
92,1421.4010812140268
93,1422.7167079976402
94,1421.0875799906667
95,1421.3689277874355
96,1421.0698849713829
97,1420.5989740518733
98,1419.4524195857593
99,1421.255234952143
