,0,1,2
Balıkesir,0.8382816304588889,-0.10492436374067915,-0.5350465268822896
Manisa,0.9010290197438323,-0.056085495597563595,-0.43011756853567856
Yalova,-0.5722735319810774,0.13080962191756473,-0.8095627507535699
Çanakkale,0.8113568596498332,-0.14529946826693113,-0.5662050077670702
Edirne,0.8560970941247174,-0.23243280080265982,-0.46159804867681836
Aydın,0.9302052160463666,-0.06573815138974214,-0.36110490372188525
Çorum,-0.742701944466751,0.29164127165994835,-0.6027762357209148
Bartın,-0.6739771726929391,0.2417957482665052,-0.698061305910214
Denizli,0.9040611273048521,0.04072119898527461,-0.42545888408808896
Giresun,-0.7982478944290683,-0.031970024563817416,-0.6014800217537971
Afyonkarahisar,0.9118895465712554,0.0005590333207201635,-0.4104353083444658
Samsun,-0.7297117801847324,0.11096656046607556,-0.6746904033095166
Amasya,-0.7789246578139265,0.2734671213589316,-0.5643510529671378
Kütahya,0.8737251843886406,0.01472742406817352,-0.48619687899589914
Bingöl,-0.19361327447498208,-0.7328869716945827,0.6522197380234821
Ordu,-0.5292450987929745,-0.8464118139602484,0.05904800243985537
Şanlıurfa,0.11800964164011103,0.6019140550644749,0.7897931341786992
Elazığ,-0.22718497628724668,-0.7371991111710247,0.6363367481436345
Mersin,0.12025478669022982,0.6153816858934067,0.7790020326963696
Kocaeli,-0.6680591785218543,0.1385620617262248,-0.7310933517977602
Iğdır,0.8561304624343418,-0.30572428626278886,-0.41662128135882454
Şırnak,0.09959152778950447,0.6600066356751768,0.7446292825676992
Ankara,0.016800930699874157,0.9815832964889887,0.19029440554422242
Van,0.20237048966650195,0.789373242784377,0.5795999210560826
Tekirdağ,-0.24444038280777564,-0.9415072028752605,0.23197647765838658
Diyarbakır,-0.009216980684674855,-0.7533368322411731,0.6575702733973713
Adana,0.07278515731324642,0.5325700281058482,0.8432505476062389
Düzce,-0.6302777536059402,0.22477013866238504,-0.7431206753113133
Çankırı,0.7276631678734077,0.06412977704234028,-0.6829302203131274
Burdur,0.9468054828119787,0.11396175719222598,-0.30095198224108227
Kars,0.9045241091301441,-0.22788627087471763,-0.36042195209106553
Kastamonu,-0.7720500209730293,0.23544642864174992,-0.5903420570782589
Kayseri,-0.03940343097702686,0.7299168914312961,0.6823992242305906
Artvin,-0.7614805615213808,0.21366213811294635,-0.6119606565475325
Kırklareli,-0.10369095711178003,-0.9521488045751183,0.2875079813838512
Gümüşhane,-0.4257727603990815,-0.8691604726284815,0.2515504508490931
Sivas,-0.2612517800852559,-0.742534224184547,0.6167580022317818
Antalya,0.2400187495471106,0.8044715484351049,0.5433383178317776
Erzurum,-0.7544956827155684,0.22858476500994865,-0.6152115652106316
İstanbul,-0.34924308343128013,-0.9238537188699224,-0.15660004727211024
Bursa,0.7132737799711835,-0.1272630085269193,-0.6892348231671824
Eskişehir,0.844764767004752,0.0665677125750049,-0.5309813820370154
Konya,0.260983838114958,0.8502174897142823,0.4571844883925192
Yozgat,0.012511048883492306,0.7817174469425604,0.6235072628297443
Sinop,-0.7422495617016032,0.04316208191211093,-0.6687321009483472
Isparta,0.9593555290636051,0.07453200972725567,-0.2721799926172146
Aksaray,0.10326749968281372,0.7935570612430145,0.5996690871310699
Ardahan,-0.7925479225728232,0.07602975565359699,-0.6050514578783832
Adıyaman,-0.19972847379401948,-0.6403271151728501,0.7416803370255461
Kahramanmaraş,-0.024496161809209372,0.6105401596462066,0.7916063741000331
Osmaniye,0.08773965630662203,0.684694076557052,0.7235300783235494
Niğde,0.14647399075981674,0.6572565243983081,0.739296443361355
Tokat,-0.3706400550462949,-0.8364811910895684,0.4036398971219984
Bilecik,0.8433442018406769,-0.09044177470208623,-0.5297082617917611
Muş,0.16220874797951093,0.5664560573510473,0.8079702080950921
Ağrı,0.874057595695947,-0.19936979709210617,-0.44302934825322016
Hatay,0.11312011077425893,0.6673693788478473,0.7360855607296326
Kırşehir,-0.003613664883301625,0.7822774459741351,0.6229196890019573
Bayburt,-0.3407404032127181,-0.7913944668250357,0.5075340141282677
Erzincan,-0.14501190968083993,-0.8535278468667497,0.500461547647496
Siirt,-0.058730996211642524,-0.7751490762429939,0.6290425897215722
Karabük,-0.6492710407797812,0.2835925192766013,-0.7057070203810435
Kilis,-0.12752302720616468,-0.6078225058093574,0.7837663420712897
Malatya,-0.17084558872715652,-0.6657335677219467,0.7263680896217017
Uşak,0.9253915895723976,-0.0036081408468242194,-0.3789952338332249
Karaman,0.23615293142020072,0.7684636310993906,0.5947229948969399
Bitlis,0.10366716426574119,0.6411224865673646,0.7604045477709734
Gaziantep,0.05517505504357901,0.5883790055091882,0.8067006007044721
Rize,-0.6949780934879435,0.07615165528523406,-0.7149869753842947
Hakkari,0.15421336867430158,0.599092506848369,0.7856884911720806
Batman,-0.05445564740678013,-0.8077429335198858,0.5870144255588604
Mardin,0.02226246151286049,-0.7753838975474299,0.6310976107002355
Muğla,0.4103117099540353,0.8275088150645691,0.3832407359154663
Zonguldak,-0.593272679308588,0.18336295604589595,-0.7838402607267123
İzmir,0.94793631061781,-0.09542370362322662,-0.30382736512552916
Kırıkkale,-0.07523356522184156,0.8186806582152634,0.5692994735007522
Sakarya,-0.6203131174253866,0.2292743535947765,-0.7500965985349464
Nevşehir,0.05000615099694055,0.7398723885097227,0.6708861554566384
Tunceli,-0.010606752784525286,-0.80823687219761,0.5887619682143141
Trabzon,-0.7457337524911992,0.16578793441189277,-0.6452871695600594
Bolu,-0.6817322214626732,0.31689820012519343,-0.6594063307073887
