,0,1,2,3,4,5,6,7,8
Balıkesir,0.6613200530364466,0.05158902704983153,-0.3300597233856902,0.1170904314684323,0.30178217254132605,0.013003829887977483,0.21670629466883423,0.4249230203274429,0.3443573710380118
Manisa,0.2648782510108885,0.21805532411814588,0.1205365831142527,0.053166538093808176,0.43916699833879924,0.4067555390117734,-0.20964907667922372,0.18918280732755274,0.6533567541825441
Yalova,0.23652121954597002,-0.27931366048168715,-0.43225022646807304,-0.10855262396281135,0.06935814947704025,0.004527380985802231,0.5239884267183992,0.43529844864144085,0.4455760322548304
Çanakkale,0.6103929175798455,-0.08905383012880883,-0.35652804546857414,0.014270455475340853,0.23009724885389132,-0.058571363437564264,0.13230588633413448,0.5204716788928415,0.38393104038274767
Edirne,0.277503168446496,-0.15171473042535763,-0.5117843353828763,-0.22773780117063788,0.05812327348571396,-0.09536216212123677,0.16919238708432038,0.7174400777219384,0.17426512615754072
Aydın,0.11666282249219297,0.21725730968199317,0.6540318480539186,-0.0468364062727941,0.2141511880046623,0.04036764047184354,-0.18839324018636275,0.13219867567910926,0.6393582403443505
Çorum,0.3052947126275537,0.2655317489032553,0.48518875124595895,-0.4190997350187868,-0.027735027151587526,-0.14237305407738282,0.34072373174314813,0.020492590268375428,-0.536361250138657
Bartın,0.03500148879601262,-0.15393230121260595,-0.045960422295433546,-0.6195897155696324,0.5763724528922977,-0.116960497720796,0.19880083190252548,-0.25052390619317555,-0.3753758190781847
Denizli,0.030190921630582367,0.31019691207560685,0.6107445060955811,-0.025834263391213516,0.23799066199617253,-0.06336863081992021,-0.23226123909188956,0.06151315342058358,0.6409413649479493
Giresun,-0.41045547240931746,-0.23481486116191505,-0.03652462729474218,-0.342573101252445,-0.1332542938726779,-0.3636942035835491,0.7034066622994846,0.11329998436595372,0.007064592388245106
Afyonkarahisar,0.14270196334538168,0.36488906412085503,0.30422403701170503,0.07446835575623797,0.5809099558295043,0.02573302885643645,-0.3475878820461896,-0.1382213365416277,0.5199550756180487
Samsun,-0.08761785218414286,0.19489891503952897,0.34998986780433994,-0.23624248413880605,0.06996770264477858,-0.24683047613634512,0.6974582793137152,0.1363824106105199,-0.45295157505743455
Amasya,0.30363044426381763,0.3334722006323959,0.3410555483772019,-0.06702934822575947,-0.1432125426463527,0.0026711262656968146,0.3745902389372048,0.235248404368196,-0.6779501441607079
Kütahya,0.28395068618441166,0.10984277402730837,0.26042227586251215,0.12752581410052605,0.6763949961772819,0.03210931978944531,0.03444278987017954,-0.2043981715746991,0.5672017808450956
Bingöl,-0.15853638715453341,-0.5105858500935492,0.08903128078207376,0.3255509635770946,-0.35553886353309766,0.6473294876593807,-0.0720012006604849,-0.0972767165956686,-0.2004196178636614
Ordu,-0.20023054995333542,0.05181010843521234,0.26168943186958127,-0.5753681615063604,-0.06644379120996664,-0.3626183079389715,0.5738142485508848,0.17846408762754018,-0.24632198936810215
Şanlıurfa,0.4810951003626635,-0.23012298378495033,-0.08653516817364261,0.5138543599416167,-0.07945720607063866,-0.2409238744491087,-0.4557243582947347,0.31878091831775396,-0.2653159487786605
Elazığ,0.02716202688599838,-0.4373624724119312,0.187608055837137,0.6591267953087755,-0.286565713182091,0.379946580904058,0.17388448350857927,-0.2263557277355623,-0.17429668876996637
Mersin,-0.06601515151868181,-0.32690181194691026,-0.0796171406187372,0.42484367414818597,-0.2891025298685097,-0.08573239370708499,-0.7101010487190093,-0.27625609573368143,-0.17451338814768824
Kocaeli,-0.3204334606073861,-0.1334140759957946,-0.6617859292293989,-0.30371941912053085,0.15566670226609108,-0.06250102270999923,0.4219397144701075,0.23208199420851539,0.2988031212275377
Iğdır,-0.7040341270447855,0.45862810312859814,-0.11639746560531386,0.15163908296570394,-0.013272412317746684,0.25797446969520005,0.07731749082552679,0.4292554587409406,-0.022095300523597664
Şırnak,-0.07263079725746278,-0.608643147886065,0.13866229848742107,0.08792889738749465,-0.1956568244313061,0.39711675676163066,-0.5941787407394343,0.17742936524823213,-0.12964063698154968
Ankara,0.21609966806849784,0.560420994814633,0.1270971207460585,0.019822562240459512,0.2175353603000135,0.306851841931742,-0.06411312420117565,-0.12540074066001766,-0.6792400942415512
Van,-0.3462339619784992,-0.20556813486638098,0.12865675717271896,-0.18158846136731085,-0.09758199754231797,0.7167421643437901,-0.31670853894952844,0.2580989465691859,0.31333035884836163
Tekirdağ,-0.06539378704520965,-0.1776261017413371,-0.5157374152767207,-0.49722037026306387,-0.12747416464637992,-0.1318329012337997,0.39121332284362226,0.4290906036161649,0.28313116376189484
Diyarbakır,0.1584248788360723,-0.4715474026191785,0.18369863081075713,0.22330616170473294,-0.224499700788566,0.6898795711648719,-0.2658139647138757,0.2331666302011316,-0.13257487088732617
Adana,0.028092706777127056,-0.2747679669214052,-0.20205513591106994,0.40538724562386685,-0.3180181055892408,-0.2344716700840087,-0.6587134618082613,-0.31156069084375365,-0.1773761509229776
Düzce,-0.13673028286297112,0.000755115992933554,-0.4520196894817082,-0.45008974075431535,0.6790288262135216,0.18550429394821477,0.13024330073202328,-0.21514916197112813,-0.12512879745299704
Çankırı,0.08391841418055924,0.07005861292179774,0.04907252963635271,-0.6785943296576379,0.12560661534463324,-0.1040890912023375,0.12760155938909043,-0.16814640999803385,-0.6737834809707541
Burdur,-0.16692295391722636,0.22658921485420871,0.6775828282925693,0.03979593109619962,0.2958189452272377,-0.19559778429982458,-0.3565437591191472,-0.08202583288002419,0.4477419109640058
Kars,-0.6227802495887617,0.3792447697803443,-0.2631543361966029,0.31425349284790277,0.011614561982926486,0.37171128100532874,0.04051139644946646,0.4004558692446855,-0.0015658731594677634
Kastamonu,0.020471602931368606,-0.22163441345808177,0.20954730725585402,-0.8061982884391553,0.1732940045684838,-0.1272948154607156,0.19782361000640566,-0.1901783623791757,-0.3675004404464827
Kayseri,0.15620981090125902,0.5378503108140036,-0.10024794905087263,0.05585362200476826,-0.587817808558006,-0.01372135275355777,-0.1072847464622961,-0.552852877939704,-0.10135031675578703
Artvin,-0.6919067658484654,0.12115444290341358,-0.04921797873583173,0.35581404894135527,0.17701316697393338,-0.22368012694364858,0.33001641403705695,0.33824497089475697,-0.269951156955951
Kırklareli,0.17504061306290847,-0.17959498510929886,-0.6462525666689222,-0.13891364566514733,0.12006023602273197,-0.14256137003419891,-0.005890597065604343,0.6225737159603356,0.27891953819280535
Gümüşhane,-0.45879634967883587,0.11619923252581231,-0.09750682335279785,-0.1661669314363137,0.025007301312424998,-0.7113625937287957,0.3367176277773334,0.2710202483337818,-0.2130534614599904
Sivas,0.12799097043804702,0.28850769351700845,0.038945651198728795,0.13894557875749394,-0.7042586472874652,-0.04410878138356327,0.3553754308879268,-0.5047305393762267,-0.024259916161549502
Antalya,-0.016247717452754006,0.11933176515236348,0.6383130500207581,0.04762887348137916,0.07294231890594963,-0.33299756695659055,-0.42952871390561415,-0.20480682553378052,0.4828407281353414
Erzurum,-0.34638152276971135,0.22891215907111062,-0.010699969133311353,0.5711658959753049,-0.12460982510553223,0.15291832000604055,0.6731939954498626,0.09374154077209049,0.019617363891085985
İstanbul,-0.2200346490746453,-0.4908432876778315,-0.23753770681472736,-0.46815721352911244,-0.283625617746933,-0.010878641119375643,0.5114954244507994,0.030584505780102172,0.3032119132013496
Bursa,0.2176318006531825,-0.0238776681929993,-0.11965703676065162,0.39915621641954047,0.25376996807138597,0.29266876079985643,0.6850559537274861,-0.13357290574018663,0.37579939279486224
Eskişehir,0.2449691379357841,0.2815911801676546,-0.037166012244676076,0.3385232973350411,0.7089098906808242,0.32223345735792575,0.08082104844486324,-0.2909720357923278,0.21710087925945254
Konya,0.1074275165227778,0.6527351727437996,0.000714739317384724,-0.0005859740462265255,-0.26719891443144234,0.045423727195176615,-0.35210178344593035,-0.5479731698821517,0.25433527686275526
Yozgat,0.4074425879658388,0.5906478949015314,0.07072384449240622,-0.18624620803884714,-0.45068065673203,-0.05006113863650911,0.1514109038231404,-0.23238911017704544,-0.40359256347464656
Sinop,-0.1116795099557742,-0.18972546335969848,0.25588641595135947,-0.544991460759143,0.14052914075383804,-0.36313949481190955,0.5778745681818854,-0.057643249616591105,-0.3164773176218905
