,0
0,2042.976465142582
1,1523.1321928281147
2,1458.2040639074833
3,1429.536893626195
4,1410.7990802916786
5,1395.9022066959096
6,1385.4956522231062
7,1376.530405033742
8,1370.1024256629876
9,1364.7854395474667
10,1358.3177396408923
11,1353.9540760851673
12,1350.5993071598098
13,1348.1880518027501
14,1345.790788433029
15,1344.028257224246
16,1342.644730717989
17,1339.3681150835243
18,1339.3159360132436
19,1336.6064947500845
20,1335.8500999872042
21,1333.8379448390783
22,1333.901942420981
23,1331.4457729574906
24,1330.5572638230417
25,1330.8219572006833
26,1329.2511254635713
27,1328.633338985495
28,1328.0442256179808
29,1326.907324999444
30,1325.8323272217258
31,1326.929389345866
32,1324.8418832775378
33,1324.3322404069636
34,1326.0221925319775
35,1323.6127743832824
36,1324.5103621139333
37,1323.1430962002914
38,1323.0140443622483
39,1323.2815016414988
40,1322.3940533522923
41,1322.447491274988
42,1322.8825340658907
43,1321.9283430582377
44,1321.444293907991
45,1322.2735306903407
46,1321.2528820927278
47,1320.0382761871408
48,1321.3687570129186
49,1318.5974712699176
50,1320.5536082091548
51,1320.7100414040121
52,1319.7072198538124
53,1319.1293338180133
54,1318.8441717930216
55,1317.2449090386092
56,1320.3341394490947
57,1319.1449842931495
58,1317.8589666638575
59,1318.2710233432515
60,1318.0970425872865
61,1318.8034777671871
62,1317.4270985495095
63,1317.2741789943823
64,1318.7783757320306
65,1317.441844081666
66,1318.1076080806492
67,1317.4427751158344
68,1316.6011037397957
69,1317.4823753164003
70,1317.4807852662834
71,1316.464643241334
72,1316.7054179655215
73,1317.580603433168
74,1316.1629926386138
75,1317.6028383609714
76,1317.9376285309015
77,1316.1815184484033
78,1317.5321065487424
79,1316.5042768233147
80,1316.804579543804
81,1316.5321277335918
82,1316.5857171906025
83,1317.3714289609113
84,1314.897230663
85,1317.100153147469
86,1317.1380361765432
87,1316.717251019764
88,1315.927643000387
89,1315.9499009419005
90,1315.7675185538042
91,1315.3228521846509
92,1317.1614603420649
93,1316.3628986813155
94,1317.2575852653476
95,1316.976043389689
96,1315.829233794577
97,1315.5461322123076
98,1315.6530513886223
99,1315.8669643331073
