,0,1,2,3,4,5,6,7
Balıkesir,-0.30111262787379056,0.451286213986512,0.044163968691277596,0.29286131359803325,0.31580641819807204,-0.5251282237059136,0.060532023453790586,-0.48866784454954193
Manisa,0.17410657600309407,-0.08551961571712674,-0.32148644762495526,0.7355719443232008,0.4418072778183573,-0.32175583474674435,-0.10211979135344541,0.0938335469074515
Yalova,-0.2872822365459182,0.41589337343790533,0.35525413958367774,0.561150668076647,-0.1394145571129522,-0.35328580357485323,0.3485573431308226,-0.1940787039539832
Çanakkale,-0.08044432866224355,0.25496182594885164,-0.20506340404922505,0.08445292358182033,0.2330390517648444,-0.4933038155756825,0.12734572706414982,-0.7519754603726457
Edirne,0.12685186931628178,-0.26878977967636586,-0.4171902671866261,-0.2517215269118456,-0.06429700950693104,-0.48956181814822347,0.015609622425848216,-0.6558968454825874
Aydın,0.20183926278915443,-0.09258748478489333,-0.3033658405889517,0.7185534379903202,0.4454006489461724,-0.16416175925122098,-0.1939126212020519,0.28179011201674403
Çorum,-0.20455538791910702,0.49874682213598487,-0.36399286317389323,-0.35302274037926956,-0.0724967764535106,0.04586141660310569,-0.10395541804455337,0.6588831914279566
Bartın,-0.2058523326158723,0.20534906824791574,-0.7468117710837355,-0.4209739240271972,-0.21509104042065091,-0.11714120584642977,0.22916887016993226,0.2607779176902774
Denizli,0.34260684475997805,-0.14707768375324273,-0.3361038437795797,0.6826026314966965,0.41328263914421376,-0.10456444106884616,-0.1331313450228935,0.2874305852795044
Giresun,0.20898351097071266,-0.23168773866291306,-0.07341050550693395,-0.3790520592206525,-0.7171971582292408,-0.4427725616603209,0.20552962464341012,-0.030255350601437407
Afyonkarahisar,0.5311752696381944,0.15376977669532227,-0.3945782844566822,0.34529561645703777,0.6193632198211345,-0.12830820063600207,-0.1365177092545024,-0.023994291673016196
Samsun,-0.16944683536553137,0.561870534142626,-0.2499179493973159,-0.20565147007303508,-0.510757422643592,-0.1853314016665974,0.1532203349980329,0.48180952666648774
Amasya,-0.36286910870003364,0.5878028028739786,-0.10796200698705795,-0.17477981323407482,-0.4289884862139564,-0.023071005856066282,-0.14752117649571037,0.5237214972558352
Kütahya,0.24543842079637804,0.530341463173833,-0.20348373977886533,0.4335432914954651,0.5053612041105651,-0.29526042863486873,0.10967635480918685,-0.27301085315156415
Bingöl,-0.4806572036160775,-0.3179408551652879,0.16661341276448893,0.3800360057214235,-0.03011821279292665,0.12879171715723434,-0.6003221711143396,-0.3432400734026117
Ordu,-0.09367342642827937,0.17265314674394355,-0.43641514062155035,-0.22211354331633842,-0.6226083683082894,-0.15475882365398583,0.36092663589620766,0.42398592986878986
Şanlıurfa,0.11152259463753904,-0.20748749450090379,0.34754687236407245,0.2561841841103446,0.10988305183144678,0.7371036145482904,0.42687028203060334,-0.14310214705545546
Elazığ,-0.36749192858711427,-0.18474585434113958,0.136572153501412,0.13591557665331316,-0.1815300478287966,0.45548617245748196,-0.6668654701755071,-0.3294894349762638
Mersin,-0.024996762370752643,-0.16979913882422776,0.38266464787684906,-0.009677248496406804,0.11106163442505432,0.8414752493990497,-0.10039117397289683,-0.30581671414156103
Kocaeli,-0.11669893978575387,0.5276815371489648,0.08885478575813544,-0.2250581486597455,-0.14725612202537774,-0.6020118568554399,0.1711591267277789,-0.48578711555989834
Iğdır,0.41422788906413943,-0.30731562370425486,0.3217713049865583,0.05095342219081063,-0.44313612754783804,-0.5664811514926856,-0.32503363260012663,0.07015664293006534
Şırnak,-0.34502013651713953,-0.22322834520042534,-0.26723353929751037,0.04635955871509674,0.000878218382059092,0.40451142961801817,-0.6644804594821382,-0.3903878700655393
Ankara,-0.09758659951190106,0.33722633951262404,0.19198284059961135,-0.5438065509406372,0.3154536858184674,0.06648545133692285,-0.5955214540029893,0.2925664544854845
Van,-0.3798786138427728,-0.3146905681866381,0.024694579864593977,0.46322157791832375,0.0033459020461513,-0.03792038899132565,-0.6790617774321963,-0.28089852969409307
Tekirdağ,-0.10814653335562255,-0.41219202888372075,-0.3037150462879702,-0.32261379251381644,-0.3225966082553749,-0.5283763631242665,0.32345809560934763,-0.3663390203138431
Diyarbakır,-0.3820296368717769,-0.20562272379115465,0.28761262164298823,0.46184942028815956,-0.039049675376071055,0.45932485218959695,-0.4044701976368621,-0.3736929315642576
Adana,0.044618210286464836,-0.2790100008847422,0.3978094783867071,0.01732428784991266,0.09424344312854892,0.8091389067309291,0.1380353344016049,-0.28101382914637185
Düzce,-0.32698348533712984,0.8369475372373789,-0.18857603258034236,-0.14006791085469888,-0.2965633760563635,-0.115008878770239,0.19036680078730406,0.00206965170909191
Çankırı,-0.2986423726518233,0.018806408635467214,-0.32270056789301715,-0.6461143152561801,-0.07077058226948581,-0.0036511120436931764,0.3154114255039367,0.5332480793039407
Burdur,0.656832075997188,-0.01758049431093085,-0.43766356252835104,0.46236950569549257,0.30433265772252366,0.08002380043988755,-0.01267923672200295,0.2524770448214169
Kars,0.5255342772783191,-0.27772747015350274,0.3332634231983641,-0.1008478323356365,-0.32516302883360615,-0.6145234180980415,-0.14019099031291718,-0.1497425815289024
Kastamonu,-0.3415989471605392,0.10313526129822455,-0.6397139640926225,-0.37551663071942376,-0.3810298837987985,-0.054228815201857815,0.17535833969157633,0.3788819041977091
Kayseri,-0.022630898587125726,-0.18735500702306937,0.5326375987435699,-0.5480130140691032,0.4900032023018342,0.17672292217102964,-0.12808966073059389,0.3043415481253021
Artvin,0.3603523691544342,0.36418887095188823,0.40033588511365914,0.013068420727634408,-0.5425487706926442,-0.4667446818763772,-0.2016680771425675,0.1555418008483992
Kırklareli,0.12807033886406569,-0.42706515463575356,-0.39871774225496587,-0.29416930585839823,-0.17641481267439213,-0.5211828787496717,0.0946356987442142,-0.4939556951706621
Gümüşhane,0.37919750091154036,-0.07574891815172848,0.42363602209045664,-0.20678859728972365,-0.5602556624112959,-0.48788521593307727,0.022331854051805097,0.27536385133897245
Sivas,-0.41694167526556797,-0.1934236668955844,0.4704831143140367,-0.3123419558352477,0.3203876935119182,0.06264234931835068,0.4232660170657933,0.42907878879878647
Antalya,0.5735648378182802,0.056113238783797814,-0.12252308058170043,0.3895971580103408,0.5286520865597563,0.35949528526137375,-0.038315798127156776,0.3014943470638487
Erzurum,0.2900142445047803,0.059367827729655785,0.6092535782246792,0.17354813937844285,-0.34643940928860834,-0.5676120565180214,-0.2370569942025375,0.11251040058807611
İstanbul,-0.6150077159145029,-0.37529621262310203,0.008637132463667483,-0.06048934036826599,-0.4659989220935239,-0.38181450278564205,0.3353790294370456,-0.04205114130545147
Bursa,-0.15365741825163048,0.6697584086156663,0.40021517534338913,0.14755401394583584,0.06661862473167826,-0.49265545353622414,-0.024329262292892923,-0.3132560426142585
Eskişehir,0.16396747631364342,0.6924627240144406,-0.0360615049559742,-0.004180122309389673,0.4545559853042522,-0.2552013645843515,-0.026196512300601604,-0.4688891121376924
Konya,0.18254006245231236,-0.019116764634752512,0.1791866770828509,-0.3135765811763403,0.8232669970256064,0.0706600247142569,-0.201904518351114,0.33518459897315594
Yozgat,-0.10659548468041402,0.21446823184591798,0.3624881137325661,-0.5195038992276007,0.40816247261788163,0.1641257086767545,0.27505653977127603,0.5216980869156218
Sinop,-0.15173507776294576,0.058060932634574174,-0.6926033693931006,-0.3475921214437125,-0.46791773048847773,-0.11848986148976497,0.3319043830198434,0.1730269194210091
Isparta,0.4874870041250491,-0.16628301692913203,-0.5180309718061117,0.3081413399550177,0.5489955635108721,0.0016554906258509502,-0.2420360363937786,0.10685922343639696
Aksaray,0.02614601200550361,-0.3279802043573737,0.287236238899842,-0.5911317387390597,0.6196633929270111,0.06922162462184064,-0.07185155546839782,0.25664563555919123
Ardahan,0.29485392577045266,-0.1478862474486246,0.2556119196945565,-0.2101862483583209,-0.41680576761681526,-0.5871873701895628,-0.3700210458630509,-0.3553075819259575
Adıyaman,0.21508913665923357,-0.23177667101647131,0.16477328710114994,0.11145555669557375,-0.2679766757739261,0.835975809268136,0.17947550639921775,-0.23992738686038806
Kahramanmaraş,0.336326636491065,-0.12057927389839575,0.3325822467497179,-0.026488139984438126,-0.054908312390034186,0.7873981608508084,0.2911179860670297,-0.2308072606902462
Osmaniye,0.4400872820557584,-0.2096136814800846,0.2849940556676911,-0.028458532704928055,-0.12982668532951105,0.7204699582198122,0.22136038630162494,-0.3089036084525274
Niğde,-0.10418887087062728,-0.2939615105335819,0.42300167968681646,-0.40500257330298983,0.538543446364735,0.35499702600735883,0.376062536710209,0.047946225067378306
Tokat,-0.45609480446731043,0.073380799898575,-0.3489169109304617,-0.30238783582090606,-0.29120053631215737,-0.06431986106688614,0.32472873565600585,0.6156523571964643
Bilecik,0.062401881774217016,0.42120805066580197,-0.1576141015857359,-0.14154213427446738,0.20231139446849966,-0.3544158486626071,0.02087130270376265,-0.7789976232442072
Muş,-0.5330446790496783,-0.020037819560582346,0.4093792927890772,0.6838778936568521,0.09098358542343234,-0.030626745796380563,0.24005021578725164,-0.11550480792148365
Ağrı,0.1733689639481095,-0.06982328782716407,0.5838118839467049,0.3629961035915556,-0.21929256847385944,-0.5914903841551264,-0.307103056631564,-0.01424890270231562
Hatay,0.47071261425066824,0.032782176323062365,0.06978231573008987,0.0028252690557548647,-0.1036283209443787,0.7717249483015981,0.027914856103576025,-0.406693921816879
Kırşehir,-0.06823835938270659,-0.13872467324227394,0.3880184948154226,-0.6190189881931344,0.5386807204318891,0.07763633495242296,-0.024637921336966843,0.3815033224526774
Bayburt,0.5819969767056266,-0.05218098664269577,0.43915600681765626,-0.1438352509454936,-0.4554638691111306,-0.45620695128901473,-0.1714873537794283,0.005482246214294259
Erzincan,0.16170996493212994,-0.27352503625790126,0.5684655350025293,0.054732002812476845,-0.5088569588017985,-0.23621287699124177,-0.4827242291262244,0.15852657821697871
Siirt,-0.5371678194504979,-0.3855435767750706,-0.2974193119671023,0.2628642853060885,-0.014161143280645506,0.3334382461078029,-0.47734633870043386,-0.2569238710525859
Karabük,-0.2487657357700213,0.5200642248797908,-0.6019952720184798,-0.3563705938745297,-0.3558913156406203,0.007550744092290565,0.018222689385824976,0.2262803444903719
Kilis,0.3639805329160913,-0.24685463243242983,-0.02361829952176674,-0.0032501063813901022,-0.24965148977113333,0.7226516154871521,0.30873616619256344,-0.35516662401548643
Malatya,-0.3196335007620858,-0.2539704678447001,0.4416201632143395,0.1878529239197118,-0.05882605586914311,0.6703939392556858,-0.08896319249158464,-0.3771118518589702
Uşak,0.47995297972082684,-0.09005059508146106,-0.35134922649918676,0.5379230560003367,0.5437142123778923,-0.2196341821950506,0.029620523650371423,0.06314143087334341
Karaman,0.24752169618673514,-0.2565840258999184,0.08722881899523957,-0.3948175434484667,0.7497588778289959,0.20360569964452677,0.1277529939313366,0.2991544832060725
Bitlis,-0.5668855973800143,-0.3143133384132843,0.30200706178477216,0.6384095803002542,0.024648840826296994,0.16696403317615516,-0.0884803587716341,-0.21156431545678162
Gaziantep,0.21095624752484443,-0.21721919609139267,0.20646775179458662,0.1438308536527093,-0.1409692126881187,0.8168572832963241,0.0510294928463021,-0.39403665584023617
Rize,0.257657746221074,0.07386080276584288,0.28292057023318684,-0.0726466789569898,-0.6865055442595105,-0.41849661871163607,0.09312445297151645,0.4332828552910291
Hakkari,-0.27639715561906836,-0.24946484012888986,-0.2243132083722577,0.008606865744862165,0.07116037260661634,0.1705327846528694,-0.8150163563082802,-0.3355361709204389
Batman,-0.547702937316158,-0.45464323850174465,-0.13807683972448379,0.5699502084957849,0.132084518524785,0.3030293631326984,-0.04321032167138312,-0.19563311952154458
