,0,1,2,3,4,5,6,7,8,9,10
Balıkesir,-0.1239069473117781,0.30836654754356135,-0.168267188515829,0.19571413180769637,-0.5193436858452753,0.015819673490961014,0.672504985419504,-0.17741402622047184,-0.00012986006147588927,0.23843760522613716,0.11126520562829174
Manisa,-0.6097841216783646,0.08326480818683436,-0.11401188385211934,0.1517527370717418,-0.6108666228550886,-0.15941111825874932,0.2560914621964453,-0.11344050639905955,0.11685621481197246,0.023873449722286888,-0.3065221953000835
Yalova,0.3249917350928454,-0.1533389545810627,0.12708306342533077,-0.38729546945542515,0.14791489709940148,0.05545526258620097,0.7413221010363072,0.1745229068415644,0.10132001085718725,0.11912296142056021,-0.2743953743990832
Çanakkale,-0.1549656353462077,0.22743985682408435,-0.060003469196016415,0.45884334850451713,-0.45319142678126656,0.02145181687920868,0.5652830024416621,-0.30210041705820917,-0.21283876421719836,0.21387993017926105,-0.04921361527604803
Edirne,-0.2627888934093805,0.36372104324956755,0.03261864143987207,0.41967573578682554,-0.17185793205210312,-0.007071659213830197,0.2091449797274458,-0.6907476318501024,0.1069253361652505,-0.0348139838358573,-0.24156404867233014
Aydın,-0.749406664165501,-0.11258324124960374,-0.03754517400561372,-0.1819846575213811,-0.42333123864683125,-0.1554617562878225,0.06666025367330347,0.3613697770443105,-0.06647494767320142,-0.1255189586139868,-0.18056378852607832
Çorum,0.23840779082987915,0.589570679379957,0.2945913922240525,-0.44263117606333907,0.004956555074019975,-0.277233239044373,-0.11444138742072,0.11906420763687747,0.18138145883775114,-0.16326309406985268,0.3862015904055385
Bartın,0.23080057404415896,0.4186248784658457,0.004558762601148248,0.1258061823106599,0.07665848283780057,0.3815210021840367,0.11656901871177461,-0.09835727325820383,0.09244030448385468,-0.7219625397492456,-0.22619443451893018
Denizli,-0.7154265240977178,-0.022547326175324175,0.07887252661786694,-0.14174896748187008,-0.40389350534642193,-0.0992989492953094,-0.1423999327695369,0.45123313416810085,0.06444804341496169,0.013316218440018462,-0.24521962048920776
Giresun,0.5551056493280286,-0.062308113441138374,0.6021446982313521,-0.423125353652148,0.19446028988745045,0.01200855012670072,0.2790529130961501,-0.1264119082266503,0.0698030214391018,0.07436085592881761,-0.06442520785710712
Afyonkarahisar,-0.5550410498771952,0.08864112130778361,0.20251314605089607,0.2875115477869379,-0.4454532892751631,0.15117066312815514,0.08860287045323463,0.5680685165382684,0.024305248887559545,0.03859363320368053,0.08052326391603346
Samsun,0.4885350277861447,0.30561133852000505,0.5450901401758221,-0.37255417484072223,-0.2876708463452937,-0.047809966521820166,0.324403776886328,-0.1319736445013228,0.14789750659174636,0.04935399169703769,-0.0032728117047864614
Amasya,0.355359963689824,0.3110668013446895,0.49238465713942076,-0.5124026703549391,-0.12533493170558535,-0.2071003824037105,0.20402543099370693,-0.20375478140992706,-0.1132559171158216,0.07550668332803089,0.334196994613128
Kütahya,-0.24458505771496827,0.27450970438244804,-0.13442834739027734,0.30476653716554625,-0.5822944523984386,0.058072391626285046,0.3599269229322075,0.22228363397507994,0.44012029422102594,0.19555949673544606,0.022867511627551
Bingöl,-0.4443317841106645,-0.2281702614849787,-0.22424653527349664,-0.32877204350854144,0.40005602412883967,0.4121649909481432,0.33174427158763925,-0.25857220783949075,0.23811949991875067,-0.007443316035526447,0.16892330339399445
