,0,1,2,3,4,5,6,7,8
Balıkesir,-0.028821121106301018,0.3586175410007181,-0.700566689172097,-0.20596684287551795,-0.19833877122716936,-0.45133462171670174,-0.11893439295213798,-0.24531872017856277,0.14134674631596597
Manisa,0.1265201390185115,0.16098529205820397,-0.18713447985472684,-0.22580854533466443,-0.07605460133696214,-0.770580819277766,0.2586191405365944,-0.19840351428008743,0.40772620925459535
Yalova,-0.3477325159918324,-0.5953079450083671,-0.14232919608801525,-0.18743826170204417,0.17975547648497003,-0.02530889991369307,-0.4323072754575676,-0.4851260736377804,0.1187871476424389
Çanakkale,-0.05457861499264088,-0.08143635236076548,-0.8810707616629253,0.26481197832814646,0.07435534282009952,-0.1298474849108164,0.057151631939768625,-0.1879756323174814,0.28807636253988367
Edirne,0.00515357141989733,0.19861454643161958,-0.8101749322681022,0.024042050956129254,0.0008683073533039012,-0.372383592046723,0.11173107472197513,-0.20253433070171578,-0.3337513742338483
Aydın,0.27596473690073337,0.18911507971967595,0.22376909186574412,-0.07950082854537005,-0.11604521145957498,-0.5395169485855238,0.3526050133578167,-0.20160842864069065,0.6018011960260155
Çorum,-0.061762203989285315,-0.23162828279866648,0.40238821026558186,0.18117922218709986,-0.7320712444660432,0.1168716371334089,0.09549591844410205,-0.273698591766382,-0.33789630116113883
Bartın,-0.0960265107640951,-0.4803971552457732,-0.18892078243060717,0.43548090104751885,-0.38489107300193465,0.2087170159405655,0.36600942877571646,-0.36835600271107083,-0.27075787660781103
Denizli,0.3460931820941479,0.05935463769842394,0.038875178896667875,-0.040339084470946376,-0.07213680663203337,-0.7498926398230402,0.27820981703258946,-0.02043912239075206,0.4776995550261559
Giresun,0.24352777239618162,-0.1900880878956889,0.24626589014288247,0.09022428432217013,0.3669158526125263,0.24307166652998313,-0.15622387818939065,-0.7026152800908262,-0.3521196144507095
Afyonkarahisar,0.13308825061290136,0.031222912356582876,0.05137801580904033,0.24542268700796316,-0.07763038601647686,-0.3920775208169773,0.1281752420891053,-0.00757534477983867,0.8615121089049762
Samsun,0.16408299933729506,-0.31883833384229465,0.1561696357438727,0.3102106182325135,-0.5155096609211322,0.22149061534792067,0.012890840453565644,-0.40321595527082427,-0.5227252814488612
Amasya,0.025563881905447974,0.21292195088054433,0.03297517606205764,0.04857369141620623,-0.7617239214649365,0.027573605639139596,0.10402870485076011,-0.21527228817064972,-0.5589420357192771
Kütahya,0.08525481763969196,-0.08407217298756882,-0.3615456743423232,0.31905352587253805,-0.02393073281564131,-0.36554714322402737,0.14841488816525955,-0.1419190657040896,0.7594653808168338
Bingöl,0.07340578331555771,0.3645216969948186,0.06157137533688216,-0.5035501813295982,0.2942477517090492,0.6803597560452265,0.17645761566847998,-0.07112090734049852,0.13680311910848167
Ordu,0.15116086585543198,-0.35737333039154506,0.06156217799528674,0.3971290069946662,-0.10735764786409134,-0.07151400469541973,0.1529914591792862,-0.5414901519568612,-0.5955463514555689
Şanlıurfa,-0.5003942620221309,-0.112537559765195,0.2812200017795323,-0.5206805308083179,0.10853173102039429,0.036723330479663294,0.25405810463512296,0.5430354810673085,0.11910995653225168
Elazığ,0.14741221342350522,0.425090063600693,0.1600101315413989,-0.35063514315550676,0.3075574830468241,0.68626326593582,0.21103880652498996,-0.01467911429253403,0.19676915800770836
Mersin,-0.27197945802667634,-0.08785410986737122,0.19466393103984206,-0.26610354674467274,0.2519169054291575,0.25131131876290413,0.1897714103043717,0.7961903201859333,0.11424520054210836
