,0,1,2
Balıkesir,-0.5195390775704297,0.3683423013509313,-0.770975418488013
Manisa,0.9751193281930084,-0.0677916301462902,-0.21106063267820507
Yalova,-0.5096992577328715,0.4012458618699379,-0.7610574386988215
Çanakkale,0.9322105317730892,0.0976376193776788,-0.3484973740698684
Edirne,0.8857956182083948,0.2196254270265197,-0.4088163335364997
Aydın,-0.1169283030061914,-0.984293568141608,0.13226467280099266
Çorum,-0.17146513071462086,-0.9851619843360756,-0.007454768140198914
Bartın,0.8539585324418542,0.09213641875479782,-0.5121188389512685
Denizli,0.969770590015418,-0.12985376356796133,-0.20659865156477744
Giresun,-0.5327818347771041,0.3203393792030261,-0.7832791320234203
Afyonkarahisar,-0.02153457274531376,-0.9947584897275202,0.09995903806910088
Samsun,0.7732667254173768,0.07840103835113726,-0.6292152640772081
Amasya,-0.6715541873202208,0.15309091161967334,-0.7249676863641134
Kütahya,-0.024517223737662044,-0.9983726160867002,0.051488107252019764
Bingöl,-0.7993549325291731,0.3801619189704033,-0.4653048540537929
Ordu,-0.460313995075616,0.26279907470271896,-0.8479667872463641
Şanlıurfa,-0.1237925584222178,0.3819311350207679,0.9158624408616336
Elazığ,0.9872844153119078,0.1454482361298163,-0.06414276178143215
Mersin,-0.18114350878318689,0.3799436458092397,0.9070996942094616
Kocaeli,-0.4947431037649211,0.3498335034432094,-0.7955160470698892
Iğdır,-0.4694340556633924,0.3921966145510097,-0.7910837395106447
Şırnak,-0.10338522279027823,-0.7903410312208249,0.6038812383883172
Ankara,-0.25088642439744835,-0.9680144531838468,0.0020051135232623135
Van,-0.023451696778751585,0.6629887138294656,0.7482619750147328
Tekirdağ,0.8670684245984747,0.24924790675855496,-0.431355802141107
Diyarbakır,-0.01915522061811908,0.5707448920241331,0.8209039808354153
Adana,-0.10518850848465264,0.4127682349093827,0.9047418205944538
Düzce,0.8853188110423027,0.05112321024242335,-0.4621655765947445
Çankırı,0.7101795386902384,-0.6952141749752836,-0.11100573741548686
Burdur,0.9466014336648738,-0.2548334194636617,-0.1974984914070567
Kars,-0.4995546358372772,0.3002809325321015,-0.8125740134727033
Kastamonu,-0.1256125566789653,0.6894726285971885,0.7133365124678934
Kayseri,-0.19011681961017327,0.3937253766604592,0.8993530578559749
Artvin,-0.5205643200235135,0.261823426156624,-0.8126876904654481
Kırklareli,0.9050004762735588,0.16079711211161574,-0.39385076701867183
Gümüşhane,-0.6003649131338238,0.2337570632333658,-0.7648003703361607
Sivas,-0.2597129773973146,-0.956804780475677,0.1306666806432049
Antalya,-0.2255798486115673,-0.8826859730819633,0.4122853439363688
Erzurum,-0.5772756403900401,0.2466711722354644,-0.7783997480730904
İstanbul,-0.00033482876091322296,0.964133939567838,-0.2654159649740413
Bursa,-0.5588334141437716,0.2947780686999406,-0.7751200587328062
Eskişehir,-0.05061875078822251,-0.996646906172131,0.0642859742569038
Konya,-0.14354981587503246,-0.9576726716753504,0.24951253332937115
Yozgat,-0.2601086232649277,-0.9543908774963628,0.14656587957279285
Sinop,0.8356744548846524,0.038476349662852,-0.5478756939031526
Isparta,-0.08563965812855225,-0.9798723284479662,0.18032212536897893
Aksaray,-0.14913281894461045,0.4062140375234847,0.9015262381276006
Ardahan,-0.49343288301094895,0.16192140880093428,-0.8545791053702542
Adıyaman,-0.1370624910057661,0.4400920181747524,0.8874304981789659
Kahramanmaraş,-0.07328903435314736,0.44361939282358503,0.8932136092528019
Osmaniye,-0.11441928025688075,0.4499209557330994,0.8857083955217495
Niğde,0.9982072929211016,-0.059851097946494375,0.0002154848607138516
Tokat,-0.6636319421019965,0.17348787684510625,-0.7276637973746597
Bilecik,-0.5441496007482729,0.3820298089040601,-0.7469634777646242
Muş,0.10987094190342364,0.6394776940020176,0.7609182971903861
Ağrı,0.8863804589655776,0.06094981276303365,-0.4589278835374063
Hatay,-0.07161920625748736,0.5714778910767936,0.8174862135262393
Kırşehir,-0.2427797787077328,-0.9278610338904424,0.28307575106035404
Bayburt,-0.4765082825971603,0.11286717620333114,-0.8718949805751784
Erzincan,-0.560029509130422,0.16484497362469955,-0.8119070658479397
Siirt,0.08564083630057105,0.5427338437630215,0.8355271521572203
Karabük,-0.4815317132342233,0.2357555498842716,-0.8441247122602671
Kilis,-0.12790355451014146,0.4976646742436743,0.8578872610976392
Malatya,-0.2951420919793639,-0.8071265590999028,0.5113099482091032
Uşak,0.9009817537171184,-0.4032359478268649,-0.160101998266716
Karaman,-0.2122835568279384,-0.9208660623586564,0.3270189393545012
Bitlis,-0.008095354256849206,0.6125884920640812,0.7903605535640752
Gaziantep,-0.15646345924097313,0.43454367460899135,0.8869560196422727
Rize,-0.473889737046677,0.2999146004855003,-0.8279370444287742
Hakkari,0.9995296073228728,-0.005493772928585418,-0.030172546196714795
Batman,-0.06255099684735016,0.4432573161899193,0.8942093292051435
Mardin,-0.09092672887458314,0.44257217164598384,0.8921110933402441
Muğla,0.9889708822689984,-0.10509175081799732,-0.1043662681812795
Zonguldak,0.8384652586790913,0.037491826086257216,-0.5436638418774257
İzmir,0.9336277800830468,-0.2568748436803973,-0.2497087962835385
Kırıkkale,-0.31138314529445943,-0.9373139798622728,0.15647057225330455
Sakarya,-0.5088928449490424,0.3473358786205087,-0.7876457704974927
Nevşehir,-0.20175625577544448,0.5137610798457285,0.8338728716604376
Tunceli,-0.5141500126288469,0.08639069056187844,-0.8533383930762747
Trabzon,-0.5339736123645757,0.3228696102040867,-0.7814265135666866
Bolu,0.950855736274993,-0.07241626493058884,-0.30104692884406514
