,0
0,1992.2768959396064
1,1518.2090493838248
2,1447.0953255203704
3,1414.6033578706824
4,1392.7422421434821
5,1374.5090772795877
6,1359.9233006791096
7,1348.3085382129884
8,1339.8494362672704
9,1330.4151123105514
10,1324.3199637054654
11,1319.3484463589948
12,1314.018513355012
13,1310.1094666113008
14,1306.5615452346813
15,1305.447742875828
16,1301.730290053675
17,1301.0076439308855
18,1299.4237466689146
19,1297.7020737415498
20,1296.7981459338757
21,1295.2120617243115
22,1294.754352706382
23,1292.4857427059133
24,1292.3420185106897
25,1292.4601457174251
26,1290.605222183541
27,1290.1319188482512
28,1289.3302827864613
29,1287.858658889058
30,1289.3790098940592
31,1287.1669922685264
32,1286.6212201279473
33,1286.4813388898149
34,1285.4265811106025
35,1285.176470548741
36,1284.0809672702683
37,1283.3323288346003
38,1281.5204528981944
39,1282.776666336617
40,1281.2568461922901
41,1282.272986915584
42,1279.3341424710281
43,1279.9553666432312
44,1278.5283355971021
45,1279.9337765642847
46,1279.186635640451
47,1280.0434551097464
48,1277.9528092561454
49,1278.8945186140488
50,1278.2005541068345
51,1278.3602812643048
52,1277.0820926005897
53,1278.1084110724673
54,1278.6648656396135
55,1276.56929936437
56,1276.178970351534
57,1277.0446859539006
58,1275.597200503176
59,1276.3928153943943
60,1274.6596783308896
61,1276.0433543964734
62,1273.9135638484136
63,1275.9133736595838
64,1275.085111601765
65,1274.2624538636578
66,1273.3692891922665
67,1273.3844440068842
68,1273.0802530476901
69,1273.3006689875056
70,1272.3205674288818
71,1273.9222630496615
72,1271.4044204807242
73,1273.2631569726777
74,1271.607709789242
75,1271.82207308237
76,1270.9491125486918
77,1271.6904203387603
78,1271.9162283162264
79,1271.6728241181258
80,1270.7382934379664
81,1270.4974238719608
82,1271.605869551141
83,1270.0937823087336
84,1269.9316073054342
85,1270.0583155665695
86,1271.086016138949
87,1270.1751667534916
88,1270.9265287438188
89,1270.5975971957844
90,1269.9908854005937
91,1269.3743447915222
92,1269.7709579445348
93,1270.6086551008361
94,1270.8861163986892
95,1270.6348531454755
96,1269.5038062442356
97,1269.3861385646353
98,1269.253045222524
99,1270.3541067527906
