,0
0,2211.648056657991
1,1679.743336522594
2,1613.6799814126664
3,1580.6141147941532
4,1561.0722289896055
5,1547.3680241598606
6,1534.576311041604
7,1526.1752120604917
8,1519.820292870038
9,1515.2783137402519
10,1510.7229209251616
11,1503.229907676939
12,1499.2459811137642
13,1497.0474987660753
14,1490.5936188463527
15,1488.6838924869737
16,1485.4102683564206
17,1482.4875920019374
18,1479.5678521777263
19,1475.3107291012107
20,1474.6246347415129
21,1473.2757792669331
22,1469.3676022121997
23,1467.2169699519725
24,1465.6217298130841
25,1462.4667440115802
26,1461.6121765430487
27,1457.7991550628283
28,1458.1280496216793
29,1454.549576737823
30,1451.9416044828506
31,1452.7448488676102
32,1450.3926014859094
33,1450.410911274231
34,1448.7522849820791
35,1448.8938144693893
36,1447.5120836708552
37,1448.2557861820753
38,1446.3542799186644
39,1445.7337761177816
40,1446.0003729882785
41,1444.0857009939914
42,1445.6219275422745
43,1442.579946611906
44,1442.4107955900001
45,1442.653851742501
46,1441.5255024117887
47,1440.1381141397806
48,1440.9882779517918
49,1439.9465644910651
50,1439.1521029978287
51,1438.4871940440014
52,1438.4053929579857
53,1437.0504452721073
54,1438.5472481193679
55,1436.5435653341435
56,1436.5448411628809
57,1436.082581949296
58,1436.2503958798713
59,1434.9795456887266
60,1434.4354703417691
61,1434.4511798878034
62,1434.9843903087947
63,1434.397878475367
64,1434.4080938004086
65,1434.5290306978402
66,1433.8018308943408
67,1433.235869954045
68,1432.0960644291847
69,1432.3356039559142
70,1433.896488994117
71,1433.2923898589406
72,1432.8305488830795
73,1432.2524433556134
74,1431.666071333975
75,1432.261640606669
76,1433.0626299366697
77,1431.3059664095529
78,1432.8367545380029
79,1431.4298422479442
80,1433.1420094449577
81,1431.6511097714483
82,1431.7228844362028
83,1431.6790125456253
84,1431.619869042238
85,1430.3439466321481
86,1431.3451910546642
87,1431.7337321977386
88,1429.8397730891907
89,1432.0549575771195
90,1430.099192176389
91,1431.6441318637076
92,1431.1221680017065
93,1430.412184121193
94,1431.2292410234743
95,1429.9283981249694
96,1430.4665675877827
97,1431.2621859796209
98,1431.134997404047
99,1430.3195005126138
