,0,1,2,3,4,5,6,7,8,9,10
Balıkesir,-0.07732555095150401,0.3360779762547902,-0.11361016941464451,0.018017134111592625,-0.5361977104177943,0.04563211699848988,0.6646191355664243,-0.11896903615888489,0.28953476955118146,0.1836180727794946,0.06951247525098077
Manisa,-0.6727406502688849,0.12967702048857505,-0.11623669203780819,-0.07734496863046202,-0.5719348836071685,-0.05014589904947677,0.2956344520779442,0.13268313937168474,-0.0011251193718149742,0.11233673268216644,-0.2527077376618783
Yalova,0.30862857323159815,-0.39209443916926057,-0.014660582404765983,-0.11824002465717255,0.07024791573097897,0.11856013165600421,0.6741267541069533,0.2033274147577089,0.23157106423921145,0.06770191263292573,-0.4047540228404083
Çanakkale,-0.31039120857318614,0.27134012885821923,-0.21971928087599837,0.4637970547436991,-0.3326041665803838,0.0536497592919081,0.5221069146004417,-0.2723343434877887,0.25607497630496195,0.055022385038862476,-0.19437142838881527
Edirne,-0.18989804647394185,0.32618791277539033,0.06040255700832039,0.5911336879798929,-0.11624688344334587,0.0006975337949950159,0.1604685581085746,-0.6181027584625036,-0.13296871217545986,-0.01166280146530277,-0.25557967361873213
Aydın,-0.7537181914668556,0.04697729172113649,-0.019062579077413783,-0.2536439489830702,-0.2987608386736681,-0.12307851460305581,0.06767089391353576,0.4692487196582722,-0.052200799623587334,-0.06333726191406186,-0.17054848179824858
Çorum,0.2742557368989302,0.46399628481013094,0.2557892018764499,-0.5377068846432697,-0.1812648435660591,-0.14870897701986274,-0.1759046081524006,0.05582051938356685,0.3262859272423031,-0.3090801692728405,0.25280764743998757
Bartın,0.3040617124988936,0.5662252829655986,0.14763569066142154,-0.0570792336671354,-0.012963143709011653,0.3417552123808466,0.08929495663200025,0.019331968519282434,0.11407428642059375,-0.6237351879072747,-0.18577017473894264
Denizli,-0.6619629900386075,-0.025787989747285852,0.13728615026330038,-0.10741076087548859,-0.4230629053366946,-0.06581878659307179,-0.16493481744395755,0.48404444442262007,-0.10838481355500396,0.009840466446317262,-0.2722029858149167
Giresun,0.6057558614226894,0.0012788465766909285,0.555188483045411,-0.2778762180616724,0.06952379589816186,0.1710969905724087,0.4272158435689239,-0.09008962727000344,-0.08383254770431985,0.021454884889321874,-0.1240294004491551
Afyonkarahisar,-0.5073339734523731,0.06786775272305201,0.00562731312497318,0.39307854883873017,-0.4630572624806063,0.026760167485911795,0.005242771193724949,0.5963934059879401,-0.004025091777141099,-0.10141516383526915,-0.04808162056380202
Samsun,0.5184392107886473,0.17730216589580022,0.5490868056500374,-0.3333899793259823,-0.4226944592175636,-0.13974171604236765,0.1251353889369547,-0.14582599464409193,0.20141641563798218,0.09668881268945646,0.04582346461997377
Amasya,0.301290973535179,0.39328480686742096,0.20763933593011152,-0.5307959019080893,-0.20649784998076617,-0.4080928896175129,-0.20275022546072966,-0.253444550921068,0.2696961589514599,-0.12237606743730273,0.16570317948658167
Kütahya,-0.1700585223956003,0.23628392178199636,-0.025574399277133474,0.3325053503546079,-0.6171983353128386,0.1530786644028487,0.47834167530035043,0.18268731752857265,0.32490595673609446,0.1763433202986936,-0.028688413956260855
Bingöl,-0.4485276413608109,-0.4725210957533421,-0.21682686417965163,-0.08204504057843623,0.3239484645822883,0.30601190001064316,0.21832868338742414,-0.292547723254653,0.2664048645567142,-0.15848070340745748,0.30639244614277733
Ordu,0.4787973895053041,0.1679136492778396,0.6463227469241571,-0.31750168131837475,-0.10477767354988901,0.19233945619650683,0.07642515845388553,-0.10998007814737458,0.1493886450946614,-0.30220917409155523,-0.21085789871547578
Şanlıurfa,-0.03772903545327055,-0.2578990351395453,-0.16198124976719128,-0.21916470233779042,0.034216202912013355,0.18678908196439262,-0.5620955943319991,0.006254409995856232,0.49073601344787804,0.5139535762503054,0.027783405137879198
Elazığ,-0.48965078271248397,-0.28998202268416373,0.09268591434188646,-0.12319171445660994,0.4829581324468894,0.345844474862756,0.2011896850002,-0.19916114123939402,0.16796389216348234,0.052667148518579295,0.43405132721508854
Mersin,0.08326471363305508,-0.19982535730870282,-0.4768449219901399,-0.005733445270151097,0.34932695438737343,0.3061890805788206,-0.2996091632868184,0.19667027131867704,-0.10558765611011975,0.596519672592831,0.12046770783604244
