,0,1,2,3
Balıkesir,-0.4773812611401199,-0.44930404085980574,0.520570559267918,-0.5470276987528199
Manisa,0.017762170367353072,-0.9332178964082665,-0.31543829285454866,0.1711360468404542
Yalova,-0.6149059973818258,-0.13291023222220186,0.25144352502282774,-0.735528135613178
Çanakkale,-0.02005204262853231,-0.916692186356308,-0.3869540306373821,0.09767256131175503
Edirne,0.02546365182571869,-0.8442468066182249,-0.5352681229942354,-0.009325688009771538
Aydın,0.1145605746963441,-0.9085035214868374,-0.32259926270604095,0.23963919102011846
Çorum,0.6895257581515565,0.1914079271217445,0.6982069215758722,-0.020599246200334043
Bartın,-0.34797209814758745,-0.177533380598569,0.5203187629707912,-0.759385081881752
Denizli,0.1343449695000634,-0.8830893709029003,-0.3174547724035782,0.31831911605578855
Giresun,-0.3642548788382538,0.18417282868933407,0.19902525208269797,-0.8909476423721638
Afyonkarahisar,0.14568885373291138,-0.9593251727498033,-0.16621639067776592,0.1756191398925695
Samsun,0.3966653326438372,0.4546905072583394,-0.47968264679321676,-0.6370382365707434
Amasya,0.4644335406313089,0.4429590614856461,-0.5435053785774348,-0.5410089275065812
Kütahya,-0.022802904366051296,-0.9923764687066122,-0.11834140605272658,0.02577369828583594
Bingöl,0.6123634068149149,0.23552360184654825,0.6323973636907781,0.41184131090046533
Ordu,0.30604767213477935,0.38758637342994146,-0.5603065605995688,-0.6649572795762075
Şanlıurfa,-0.4008814265367754,0.38040134386295027,0.00105222367508172,0.833419337590891
Elazığ,-0.5502061844931665,0.48390038152160625,-0.06390182638748097,0.6775176247840793
Mersin,0.31762559793773354,0.31773250064847625,0.501239219810291,0.7395399124390344
Kocaeli,-0.4559168822618949,-0.03841799501192423,0.34308134991507133,-0.8203408081208141
Iğdır,0.36877229534774963,0.31205705166486913,-0.8051048397810665,-0.34414181328528626
Şırnak,0.5914725183981483,0.010981843266582978,0.611199838790255,0.5258083454653293
Ankara,0.8010642257954145,0.05929706883461182,0.5955864264907837,0.007534743416677792
Van,0.028863533716942964,-0.9116964985238928,-0.3355087670395703,0.23539383645335898
Tekirdağ,0.24759027093391217,0.31204957859545784,-0.6560018443878295,-0.6410816628145245
Diyarbakır,-0.3024898137188521,-0.6219999373438932,-0.35126758663248214,0.6310523537091975
Adana,-0.3671259162658648,0.46422637081204227,0.036656174752652426,0.8052134891450422
Düzce,-0.48192301208369354,-0.06823885367089397,0.4833907668381187,-0.7276173690955423
Çankırı,-0.2514699144551178,0.09152888589653328,0.7518952127158453,-0.6025271232612426
Burdur,0.17175422306952445,-0.8446656385264055,-0.3832823237587095,0.33186609685939117
Kars,0.4216005517071171,0.305304478096003,-0.7710579267999816,-0.36675853633377997
Kastamonu,-0.40926395624357775,-0.042305458513505985,0.5673073074902905,-0.7133552278969675
Kayseri,0.6136198349593909,0.3043911640007712,0.6055667854862462,0.40509947634935317
Artvin,0.3870946721424205,0.320203570066975,-0.6434726245640104,-0.5775555124418954
Kırklareli,0.2241575145836971,0.30612616285830185,-0.7469197688034327,-0.5460320870058273
Gümüşhane,0.2748084927958895,0.44740201454346057,-0.6308243258320728,-0.5712901185984368
Sivas,-0.4831565267004705,0.70442765308934,-0.017966390614655298,0.5196331985911447
Antalya,0.6876220185683374,-0.20056309950906415,0.4765927190616255,0.5097153939531055
Erzurum,0.3816016109875401,0.41711467115411277,-0.7437871634676281,-0.35661774641833316
İstanbul,-0.7526220752525903,0.088687772081239,-0.4274353983532777,-0.4929436795013465
Bursa,-0.5286918579042457,-0.2054646378197254,0.47304461708950146,-0.6741646625521196
Eskişehir,-0.4510708972677945,-0.41962167619620194,0.5987122364606715,-0.5118557925984408
Konya,0.7211630478691826,-0.05864353646045434,0.588118137991732,0.36138877927321
Yozgat,0.7133393181447123,0.25619130817028846,0.6495417386295369,0.06007129584877825
Sinop,-0.36612710828504086,0.017611508910306772,0.47211791299846967,-0.8017140709496785
Isparta,0.19781253299355522,-0.9035206870116855,-0.10460556308849563,0.36548357843211465
Aksaray,0.7192555932777511,0.12342301194560777,0.5958433273036983,0.3352743368774335
Ardahan,0.34563673011861046,0.35545862115847937,-0.7316146093906921,-0.4678936660857174
Adıyaman,-0.46247263199778915,0.4643568032149681,-0.09205088596192665,0.7496789035011175
Kahramanmaraş,-0.4119518272499594,0.464978301222069,-0.010335296532902745,0.7835713452287774
Osmaniye,-0.46286208572043686,0.4905680662654191,0.004333839845154641,0.7382972841581713
Niğde,0.5898290602241316,0.23090603095026369,0.6550638807336293,0.41191673520762817
Tokat,0.36586714938049875,0.48316628755391056,-0.5913177335176562,-0.5320102495282418
Bilecik,-0.6044763511678654,-0.31622114790012107,0.5286261856762053,-0.5051404580084037
Muş,-0.7303684245012001,0.16877897028675234,-0.1825155637760958,0.6362104153973532
Ağrı,0.4085155325167457,0.15491543251057596,-0.8475459884260943,-0.3013006239048572
Hatay,-0.5033242954702682,0.41358918559315916,-0.08842089213996128,0.75351866929952
Kırşehir,0.7318079975391197,0.2714825520261414,0.5821329500756238,0.22776195274761843
Bayburt,0.3978405712430899,0.4131650443564514,-0.683064428623239,-0.45215098401364934
Erzincan,-0.4244159600837018,0.609564045130746,-0.5101571925013088,0.43363856683793056
Siirt,-0.07964795811734902,-0.8612154254507021,-0.189253134048794,0.4649166000329646
Karabük,-0.47799561363614457,-0.1411574790329286,0.5452645880040513,-0.6740039232277854
Kilis,-0.48009816456533344,0.5051354772475801,-0.10985100305347487,0.7087147939298316
Malatya,-0.4752048831744126,0.5338757991645295,-0.07535150703859742,0.6953266142329378
Uşak,0.12409084335098973,-0.9309991868139514,-0.22524558414004764,0.2590490370057552
Karaman,0.7591424949772444,0.13830558832214032,0.5507425721192971,0.31820882422398683
Bitlis,-0.0905861520093333,-0.8301036603728748,-0.30035572795631466,0.4609864409974856
Gaziantep,-0.4151303383867541,0.3683450128985742,-0.05963267383296195,0.8297184449168167
Rize,0.33952211407716776,0.38519878979462546,-0.5756204935554101,-0.6364021321400116
Hakkari,0.7141827584790715,0.04599900215298577,0.5622562728660664,0.41436090900917966
Batman,-0.26111722604060134,-0.7455358445099849,-0.31513136764986743,0.5260098097362524
Mardin,-0.5783517281001858,0.19571708334357038,-0.05919333127471725,0.7897469540451659
Muğla,0.08552902689079457,-0.9345294623797683,-0.2235469300968559,0.2633747131893369
Zonguldak,-0.4022508343039338,-0.1954206008018517,0.4534491032310718,-0.7709662546849697
İzmir,0.2277073552251291,-0.8481669409973811,-0.40942234627680624,0.24725602711504566
Kırıkkale,0.6665595260802724,0.17610330782605924,0.7116830972796778,0.13488214192682252
Sakarya,-0.4541315380509346,-0.045038394722619855,0.4830433086598459,-0.7472651812491008
Nevşehir,0.7311248709949314,0.27296776985235754,0.5597193168602829,0.2786741932220016
Tunceli,-0.6515499344810829,0.3455206795678168,-0.009175059902042194,0.6752880579015783
Trabzon,0.267526054881046,0.4332168236390476,-0.5400124614505991,-0.6701787337374588
Bolu,-0.4690513469648507,-0.0832705642249292,0.6357775393269276,-0.607325092130663
