,0,1,2
Balıkesir,0.14690062083420496,-0.6223694936316978,-0.7688149458713385
Manisa,0.07554612682282026,-0.7012258434027874,-0.7089253128970076
Yalova,0.22389115748024946,-0.5177420686783777,-0.8257214420873351
Çanakkale,0.9864515200596067,-0.10952055120080408,0.12214191515103798
Edirne,0.9473113954796212,0.0456463259149866,0.31704500141922376
Aydın,0.015983864008993928,-0.7255797833274293,-0.6879523923338464
Çorum,-0.2737686081695251,0.870939097445638,-0.4080635216746265
Bartın,0.9571482687590773,0.2598962631075988,0.12775415466514917
Denizli,0.03365150356114339,-0.7279266966212674,-0.6848286651813894
Giresun,-0.3390063008903954,0.9047953849632531,-0.25772085539554107
Afyonkarahisar,0.02129282775394962,-0.7229823222688609,-0.6905383241884303
Samsun,-0.2405011823926159,0.9147766677249927,-0.32456560115593297
Amasya,-0.2806379632999988,0.8922775780899241,-0.35367083169637786
Kütahya,0.11294081678158176,-0.6878344872758333,-0.717027258909102
Bingöl,-0.18486365934552904,-0.7905990144027337,-0.5837624738528558
Ordu,-0.172687232972712,0.9452236659937162,-0.27700422526313184
Şanlıurfa,-0.5333123124392898,-0.3827960496978551,0.7543508213930535
Elazığ,0.855775989327254,-0.0498952362615377,0.5149348711141682
Mersin,-0.5565255388691727,-0.45714212367928,0.6937581735333823
Kocaeli,0.9427582128298083,0.2970103913567223,0.1516304044974908
Iğdır,0.9490862058309465,0.12608994344263477,0.28868096588457565
Şırnak,-0.49256301750595394,-0.48647922089968826,0.7216090641186969
Ankara,-0.6852499937946609,0.5971740772304673,-0.4169119421273
Van,-0.40895820762573865,-0.5616254846463302,0.7192565602143076
Tekirdağ,0.9478577485087805,0.21649928818174657,0.23386694253071041
Diyarbakır,-0.2233889392274181,-0.8892318538845797,-0.39920432345835444
Adana,-0.5468537618803183,-0.41542169750461566,0.7268946115907917
Düzce,0.15000035034988662,-0.4985277584731936,-0.8537973816583208
Çankırı,-0.2683280248579105,0.9211745075320119,-0.2818467628854517
Burdur,0.9695754175596076,-0.07283964040807969,0.23370472063981534
Kars,0.9564579303176851,0.0664718941212809,0.28420013164025726
Kastamonu,-0.17306916620356963,0.9101133713665476,-0.37648468092263476
Kayseri,-0.7254561473776217,0.6631282816794842,-0.18432107928512484
Artvin,-0.2409214819994923,0.8692115119683047,-0.4317733050721665
Kırklareli,0.9523712951927454,0.06867707902111027,0.2971066726110686
Gümüşhane,-0.6243958167234551,0.1582095951218585,0.7649180270261822
Sivas,-0.5956920407410373,-0.0681799521330253,0.8003139925834838
Antalya,0.7384553090089885,-0.16335502177144784,0.6542162436522723
Erzurum,0.962810074938044,0.1263992006081473,0.23878861296849893
İstanbul,0.016850903572283343,0.9851028716643085,0.1711384798563153
Bursa,0.24671065125745795,-0.46470745606684427,-0.8504003967731923
Eskişehir,0.9777031001355807,-0.16591262864793072,0.12872314337526233
Konya,-0.5079280067433873,-0.32962941684065256,0.7958351509697099
Yozgat,-0.3535534610868,0.8868016145942391,-0.2976287057838933
Sinop,0.8356051168437661,0.5269288103819538,0.15527432979721656
Isparta,0.01373421294463177,-0.7254260369510828,-0.6881630884523217
Aksaray,0.9083909141030635,0.027735908289863654,0.4172009906104452
Ardahan,-0.24795960054660593,0.8380914505136156,-0.48592052546970194
Adıyaman,-0.5162114226095118,-0.3486878930701193,0.7822675503903924
Kahramanmaraş,-0.48543572624736464,-0.3684825178917096,0.7928258255700804
Osmaniye,-0.4712875392518991,-0.35341561975150837,0.8080751543399579
Niğde,-0.6078208540720058,0.7605388116735673,-0.228329860713258
Tokat,-0.3784215973766697,0.8799511512088878,-0.28719865272149686
Bilecik,0.1575597346255721,-0.6984490307976327,-0.6981001943865702
Muş,-0.05189128435307579,-0.7847345002574596,-0.6176561006853762
Ağrı,0.9708471357097267,-0.007351461215431093,0.2395867172908748
Hatay,-0.37192822530799785,-0.39086967128815053,0.8419562312177138
Kırşehir,-0.5320167237202035,0.7920841107026039,-0.29926738421432725
Bayburt,-0.35728826782864587,-0.005460459971941157,0.9339781994505549
Erzincan,-0.5709223975694734,-0.22493977091393125,0.789588320211686
Siirt,-0.20527496182613994,-0.8777962703615102,-0.43282317149928484
Karabük,0.9496600327023755,0.26660446996340115,0.16452318646092695
Kilis,-0.4374809328075845,-0.34565539776158083,0.8301402167273244
Malatya,-0.26610816572432106,-0.8636464704975216,-0.4281369151708488
Uşak,0.06090485516617772,-0.7374887289661676,-0.6726075923337869
Karaman,-0.5209995264012154,-0.36766586836516524,0.7703124708382945
Bitlis,-0.14502591372867518,-0.8527602690574354,-0.5017642951269583
Gaziantep,-0.4775259543581922,-0.48068049381596384,0.7354693914631247
Rize,-0.18412341558368991,0.9086593225915848,-0.37474898705826826
Hakkari,-0.1287511367588079,-0.7346083032203963,-0.6661634826549448
Batman,-0.5163097509308927,-0.6004561034228013,0.610636314802834
Mardin,-0.3851987822930613,-0.9197396264318854,-0.07550442166441955
Muğla,0.9182132829613417,-0.1479219540274099,0.36742817326665056
Zonguldak,0.9572175308936498,0.24274642768326266,0.1575080010567051
İzmir,0.00885858261063568,-0.6732752409741546,-0.739338877244613
Kırıkkale,-0.39072813856453825,0.8559405418745017,-0.33866991379435385
Sakarya,0.15174590218060025,-0.548508353121133,-0.822260158178504
Nevşehir,-0.5596006729742099,0.7766418654542512,-0.2892654483870346
Tunceli,-0.3862576955730619,-0.41496383553306515,0.8237778874249265
Trabzon,-0.1973865327511739,0.9188972864176653,-0.34156453812233023
Bolu,0.967871855869469,0.1541294117717107,0.19866603897671203
