,0,1
Balıkesir,0.7782218111321857,-0.62798950045215
Manisa,0.658676260272338,-0.7524264642831533
Yalova,0.6157429573956414,0.787947086051893
Çanakkale,0.7827900148486616,-0.6222859412305826
Edirne,0.6865366636349919,-0.7270951859866314
Aydın,0.5221847566416393,0.8528323867742781
Çorum,-0.9622916861125044,0.27201968832927026
Bartın,0.5554286074537567,0.8315642260354762
Denizli,0.48450779223505525,0.8747869450692051
Giresun,0.5994983783805792,-0.8003759706032259
Afyonkarahisar,0.5903380846959448,-0.8071560851269866
Samsun,0.6523239534179871,-0.7579402745580472
Amasya,0.6318707074111107,-0.7750738088180907
Kütahya,0.5092447822291359,0.8606217239719202
Bingöl,0.5831809115046969,0.8123423074397584
Ordu,-0.9865982190687955,0.1631684838756585
Şanlıurfa,-0.9996888247562284,-0.024945012678106476
Elazığ,0.09905176560834386,-0.9950822818892263
Mersin,-0.9994734507467341,-0.032447207158945855
Kocaeli,0.6201945363104588,0.7844480461640879
Iğdır,0.5734243925518953,0.8192584854772575
Şırnak,0.124015157190863,-0.992280323692315
Ankara,-0.9179997528647276,0.3965809548381002
Van,0.4929203477679088,-0.8700744397787836
Tekirdağ,0.6145523399467852,-0.7888760494944252
Diyarbakır,-0.9972310399153878,-0.0743656710403022
Adana,-0.9990417937324233,-0.04376636123670938
Düzce,0.5922703454843632,0.8057393113531406
Çankırı,-0.9959391220819549,0.09002924584058895
Burdur,-0.9843729030608739,0.17609652954986735
Kars,0.6206322067628695,-0.7841018198733192
Kastamonu,0.580609399778856,-0.8141822430441705
Kayseri,-0.9992274043920897,0.03930132710033028
Artvin,-0.9607659326593706,0.27736045615979504
Kırklareli,-0.975940577312158,0.21803667020850395
Gümüşhane,0.627762808619023,-0.7784046865960891
Sivas,-0.9898038937726172,0.14243683467616572
Antalya,-0.9865137710456521,0.16367828059118564
Erzurum,0.39905120191508386,0.9169286440340529
İstanbul,0.9061393152537593,-0.42297936279616305
Bursa,0.7448304240342991,0.6672538043599949
Eskişehir,0.40517352217768976,0.9142398027465909
Konya,0.15648954104466892,0.9876796158388756
Yozgat,-0.9979051178058914,0.06469448088368926
Sinop,0.5665634202508895,0.8240181374421404
Isparta,0.3285760044627906,-0.9444775324438737
Aksaray,0.40500606268687167,-0.9143139992294101
Ardahan,0.49719825885470353,0.8676369582906501
Adıyaman,-0.9862685030128882,-0.16514975012005442
Kahramanmaraş,-0.9999501586296541,0.009984000026523774
Osmaniye,-0.9993354846813287,-0.03644981559258649
Niğde,-0.9963411642857692,0.08546510603560735
Tokat,0.4988945463296453,-0.8666626977334017
Bilecik,0.5422124960671396,0.8402413993065577
Muş,0.5998486779574482,0.8001134691734052
Ağrı,0.50999089757416,0.8601797977117939
Hatay,0.13440768783804266,-0.9909261190674263
Kırşehir,-0.9938891729271264,0.1103825708082238
Bayburt,0.5039219039935775,0.8637492197828532
Erzincan,0.3519161243779565,-0.936031538679546
Siirt,0.25130178490099125,-0.9679087833600725
Karabük,0.4974153437883361,0.8675125219637648
Kilis,0.2872714501222982,-0.9578492125301518
Malatya,0.31820629547916496,-0.9480214942275446
Uşak,0.5075164030003955,0.8616420954697722
Karaman,-0.9859035108363812,0.1673148747735769
Bitlis,-0.9970050210111887,-0.07733684812868487
Gaziantep,0.21890746691347218,-0.975745623064499
Rize,0.6027783195874731,0.7979087024436458
Hakkari,0.5281122827588156,0.8491745502541117
Batman,0.4365162304557056,-0.8996963824250608
Mardin,-0.9960559335929582,-0.08872754450710614
Muğla,0.4399181946489911,0.8980378511047138
Zonguldak,0.5274783355737515,0.849568481936768
İzmir,0.43774561230628584,0.8990988704845507
Kırıkkale,-0.9915160914466373,0.1299840005630827
Sakarya,0.5672022759827455,0.8235785197053124
Nevşehir,0.26663465351893245,0.9637976766639557
Tunceli,-0.9701595674969882,-0.24246734541801054
Trabzon,-0.9775085955080095,0.2108955801053178
Bolu,0.5167905576256828,0.8561118615864026
