,0,1
Balıkesir,0.5486786455182852,-0.8360333390195752
Manisa,-0.9999727583774765,0.007381226384619907
Yalova,0.7182616986281696,0.6957730465344115
Çanakkale,0.7254402328466591,0.6882851651513237
Edirne,0.6961500206033701,0.7178963357016996
Aydın,0.40236240053373007,-0.9154804741974205
Çorum,-0.9856964153702215,0.1685306403188926
Bartın,0.494660207774844,-0.8690864622373013
Denizli,-0.9999873564984713,-0.005028602509611099
Giresun,0.5228460149323058,0.8524271491860211
Afyonkarahisar,-0.9941645972526114,-0.10787378536768184
Samsun,0.5896479499417403,0.8076603835335141
Amasya,-0.9997390836803947,-0.022842166313309997
Kütahya,-0.9996711178494009,-0.02564480722737628
Bingöl,-0.9990977437196387,-0.04246997167796908
Ordu,0.5170907334189037,0.8559305891322615
Şanlıurfa,0.30651142624935196,-0.9518669789306634
Elazığ,0.47264169406103745,-0.8812546902202066
Mersin,0.25386603540043784,-0.9672393892258854
Kocaeli,0.7341088426763657,-0.679031815973572
Iğdır,0.5699971825586023,-0.8216466466037912
Şırnak,0.12777048132240754,0.9918037629000208
Ankara,0.27189115454809765,-0.9623280106483976
Van,0.43717302435647265,-0.8993774217618625
Tekirdağ,0.7167070201872384,0.6973743952959054
Diyarbakır,-0.9419283049442635,-0.3358140383379269
Adana,0.2540333412742548,-0.9671954619005602
Düzce,0.6345929142080656,0.7728465780715565
Çankırı,0.4659378575846582,0.8848174460697633
Burdur,-0.9955193618741668,-0.09455791946554182
Kars,0.5051618901172509,-0.8630246026465102
Kastamonu,-0.9993570334141911,0.0358541457238546
Kayseri,-0.9866502057301264,-0.16285383487255972
Artvin,0.619327845278833,0.7851324856750471
Kırklareli,0.5354213051159697,-0.8445851206526858
Gümüşhane,0.5466514977329,0.8373602211870214
Sivas,-0.9994014923314445,0.03459273226678771
Antalya,-0.9887308935060969,-0.14970377492446588
Erzurum,0.5033041910614259,-0.8641093051576308
İstanbul,0.8759920888595091,0.48232547129044906
Bursa,0.8513233496088087,0.5246413578920727
Eskişehir,0.3738501829073125,-0.9274891054563222
Konya,-0.9765516909358025,-0.21528305769480596
Yozgat,-0.9996186010485468,-0.02761616261804294
Sinop,0.6351500899150432,-0.7723887384477536
Isparta,-0.9943126896975965,-0.1065001178700345
Aksaray,-0.9966651126023455,-0.08160057182001647
Ardahan,0.5326322644536664,-0.8463467793185956
Adıyaman,-0.996561362682608,-0.08285801354234709
Kahramanmaraş,0.30008640873911785,-0.9539120228249872
Osmaniye,0.19550304363995338,-0.9807030946864165
Niğde,0.35541010979265325,0.9347104652549764
Tokat,0.5634033560533741,0.8261819765570991
Bilecik,-0.999977985474184,0.006635402549409872
Muş,0.48738190194929065,-0.8731889152138225
Ağrı,0.5173750098708062,-0.8557587856172925
Hatay,0.2640469958136979,-0.9645098153993876
Kırşehir,-0.9967312573501628,-0.08078861690339471
Bayburt,0.5091281530089119,0.860690724833104
Erzincan,0.4645566190417357,-0.885543419434932
Siirt,0.6720756700737017,0.7404824735906886
Karabük,0.4574775957719805,-0.8892211476155346
Kilis,-0.9993363477931398,-0.03642614417514859
Malatya,0.5883651021199539,0.8085953911613498
Uşak,-0.9999936945374641,0.003551180833596727
Karaman,-0.9961073100852954,-0.0881488899228864
Bitlis,0.36932900153238707,-0.9292987079658996
Gaziantep,0.31224077484143664,-0.9500029992196968
Rize,0.6084791364259231,0.79356987123653
Hakkari,0.24185909500440664,-0.9703113820643605
Batman,0.6019115726388851,0.7985627456395548
Mardin,0.5937025809884197,0.8046845626254359
Muğla,0.4755543314993703,-0.8796863519415242
Zonguldak,-0.9888087721580259,0.14918851196837302
İzmir,0.35140511676815683,-0.9362235010451073
Kırıkkale,-0.9916048173022793,0.1293053993571545
Sakarya,0.6709731340164881,0.7414816608845373
Nevşehir,-0.9897530188579792,-0.1427899214283589
Tunceli,0.4375766210743137,0.8991811278542198
Trabzon,0.6357761886579775,0.7718734597947619
Bolu,0.48893795785482036,-0.8723185618618682
