,0,1,2,3,4,5,6,7
Balıkesir,0.18474856136068288,-0.00779720440891137,-0.25090129544240963,0.11022135894136434,0.3977848222610134,-0.5827870763426283,0.10181537945367089,-0.6184392063820777
Manisa,0.04037822689514689,0.28150813355559895,-0.22747039753564163,0.6417052803906572,0.612543545500108,-0.22514065038543757,-0.12746476216759556,-0.11597046052469819
Yalova,0.10417647525048152,-0.017558438846000217,-0.06943977983270254,-0.07417510290711646,-0.08660023695578443,-0.5837149073673263,0.024778505080786953,-0.7935228200105516
Çanakkale,0.0373085334083489,-0.45971707091773645,-0.4005146985460782,0.09142300947318223,0.22315743170419405,-0.5894455608889057,0.23645964725620866,-0.4066197539128734
Edirne,-0.21373333354408558,-0.42981612213842213,-0.5197894678017672,0.16442877256785238,-0.3528216631652789,-0.39909209215933694,0.433243454669171,0.030012266820385256
Aydın,0.09176740228918148,0.23827079466341067,-0.12709491095187897,0.7384984954073451,0.5477557569239047,-0.17332826116759853,-0.08648376327723,0.18898182850615536
Çorum,-0.5280405697725846,0.30786541083263813,0.24856026099795117,-0.48658282096858296,0.29600544792696565,-0.166245168461349,0.25000248747443876,0.38741331352367
Bartın,-0.18970060008539893,0.5813139689613731,-0.6490997804922652,-0.36968511778316293,-0.19952143763009794,0.10665425622641733,0.12275510551496625,0.04286478854463511
Denizli,0.2978753948227386,0.1475994307958124,-0.22917142432013662,0.640154943458255,0.5988748007116587,-0.2262249277303264,0.05759688167874304,0.1184086913864579
Giresun,0.03063739928901819,0.05404257568112082,-0.07776429621963923,-0.17402634837939476,-0.627844658146493,-0.38764254776606094,0.6100499280171047,0.20782617690375174
Afyonkarahisar,0.561589197689732,0.05074268423425565,-0.25155608792174927,0.19721907951842105,0.6936516180965786,-0.24362867054447548,-0.09854447610446816,-0.17218714286596562
Samsun,-0.15885203346031754,-0.07024786246046578,0.05588588960647132,-0.37363096589602063,-0.2590063916465138,-0.5130451014628765,0.6136556857728394,0.34674926131374045
Amasya,-0.30989098546374444,-0.06832917628153311,0.4118600234894196,-0.5324409254609253,0.17959023321595202,-0.3653736129986704,0.3336109908310419,0.41125400982491767
Kütahya,0.4549105964043956,0.26000724769820927,-0.40950480755175145,0.20222079373040308,0.4827115107029945,-0.32606199410940273,0.047705634208121746,-0.418643630663937
Bingöl,-0.1729961111394135,-0.06076554589694815,0.588434289272267,0.27464967840301363,-0.29688917950080734,0.3545573071262555,-0.12564243598675706,-0.5612953274901545
Ordu,-0.12805355878829078,0.4062497399783098,-0.22106420189305168,-0.13252291999622082,-0.5061382690124232,-0.3076410521719621,0.4587067592618431,0.43692204548798796
Şanlıurfa,-0.011959449508389026,0.02528835702122949,0.4772739067318224,0.0678355534213925,0.15143937047876524,0.5635075115657334,0.08216526644272536,-0.6477651555000221
Elazığ,-0.2998272688239097,0.06769981442409233,0.6453813414915622,0.14159256203100787,-0.039373805671673416,0.4913731784967717,0.09962495040701241,-0.4647921971869752
Mersin,0.2604500343270913,-0.4937778545853073,0.006429203253213055,-0.006423298538573083,0.08767429126458551,0.745879142591731,-0.35140221225275436,0.027579431526220676
Kocaeli,0.3888429426263115,0.34972163712105425,-0.016610890310879298,-0.1732191613267639,-0.6164110365361631,-0.4877132273749974,-0.23072598873692976,-0.15859982021634322
