,0
0,1959.5515715718743
1,1457.4638088464114
2,1394.7254198246346
3,1367.520836166819
4,1352.3812030123747
5,1343.2934026509158
6,1338.167813434415
7,1332.2103725956201
8,1327.496953264476
9,1323.8582139271714
10,1319.5781024237401
11,1317.0043762956889
12,1315.1021078534686
13,1313.2560270365511
14,1312.1550724211913
15,1308.1065939848643
16,1308.6507987575606
17,1306.1105233225362
18,1304.4321995401124
19,1304.3330248089985
20,1301.2552663842293
21,1300.659209712253
22,1302.2140606790927
23,1298.4781695695106
24,1299.066041272455
25,1297.4117921922118
26,1296.2850137449827
27,1296.0234080267805
28,1295.0270662517169
29,1294.2182686287342
30,1294.7093129675204
31,1292.839848948526
32,1291.3200869805735
33,1290.6726249679884
34,1292.66521830252
35,1290.7244564503833
36,1291.4911900775749
37,1289.553715496245
38,1289.8679335440704
39,1288.4021348219017
40,1288.3850659872455
41,1288.8022095060198
42,1287.8622189461041
43,1288.531221772614
44,1288.4709381013777
45,1288.3010784671812
46,1287.9213515766698
47,1287.056920127118
48,1288.258599923975
49,1287.7518928849036
50,1287.061495706626
51,1286.19392539675
52,1286.7373315623695
53,1287.6612680225653
54,1285.821591179121
55,1286.1960226652427
56,1287.436139443255
57,1285.8421682204735
58,1286.2666376922664
59,1286.6839799147717
60,1287.323295261677
61,1284.3894486195372
62,1285.663782176112
63,1286.1265079884258
64,1286.7403674369662
65,1285.0620831253684
66,1285.3270092339244
67,1285.8683195256035
68,1284.6621845612015
69,1285.3903352763234
70,1284.8369891213536
71,1285.071981855391
72,1284.0875922476635
73,1284.5173839283457
74,1285.9308853069922
75,1283.912660920577
76,1284.4738567593824
77,1284.6483098128597
78,1284.4288754123993
79,1283.8523746314215
80,1283.8674485328947
81,1284.173673112689
82,1284.3247041253592
83,1284.0277485643064
84,1284.321460780498
85,1283.2456961742882
86,1284.8970531281877
87,1283.6178348761682
88,1282.7958212838564
89,1283.680124696327
90,1283.2971244873609
91,1284.1569773091594
92,1284.8584532970863
93,1281.6300645903868
94,1284.5118204268933
95,1283.7329330755101
96,1283.388627060139
97,1285.0514917187013
98,1284.0956291216307
99,1282.787821207884
