,0,1,2,3,4,5,6,7,8
Balıkesir,-0.37601118303666226,-0.34564393921714354,-0.09958618496248724,-0.170490392400794,-0.09256010337061675,-0.12448442347547331,0.07913787835639167,-0.5907401312959838,0.56644595897501
Manisa,-0.18369310584877285,-0.282065903358598,-0.14608735988283572,-0.3239345200024948,-0.41987673413313265,-0.35323427494697557,0.17475190736154483,-0.23939529282474212,0.6095090801969917
Yalova,-0.36647331835494756,-0.4767935577505213,-0.3248467525693982,-0.1515140863027097,0.11572566185293223,0.04319261883890466,-0.09594879389702345,-0.6090341549154799,0.3383732778768401
Çanakkale,-0.4349827420214165,-0.4896280896130569,-0.19787740975051252,-0.2770701339059874,-0.027889262482532314,-0.24312074180041637,0.04057314496142258,-0.48416046765725984,0.3989836776405562
Edirne,-0.4202976429501846,-0.505366713172785,-0.22033070083147413,-0.4028562768837128,-0.12095071464690751,-0.21213696110929428,0.13513620160864898,-0.521143862919586,-0.08735957021251367
Aydın,0.3122414911036737,0.3276829359842588,0.018234657023077548,-0.0018870132362941944,-0.12468398220390214,-0.5300802592621935,0.14608740527954076,-0.04771311240780889,0.6889439987457188
Çorum,0.12269588092812864,0.16779669715345127,0.2104238452192329,0.44085968741517895,-0.6113209691552295,0.08533934375065139,0.31279196590432695,-0.24690030876998498,-0.42232667838690774
Bartın,-0.09923879000063872,-0.33419097899823336,-0.6088093858817634,0.5530436193553044,-0.265472746066816,0.13237823873855953,0.1669253065498349,-0.04043879362185253,-0.2906248576359916
Denizli,0.27693609169169775,-0.025145975616861452,-0.026509442752644902,0.11905795270876832,-0.0636352614841481,-0.5990705387047945,0.23711115740802624,-0.09930512725402019,0.6919381245863137
Giresun,0.14089973591027968,-0.3814410689078887,-0.090760014953084,0.3331881406155171,0.21014843920259588,0.019668792914371656,-0.00034003826006324646,-0.6084278927898451,-0.5483287460502195
Afyonkarahisar,0.37691903203385085,0.25964572304736294,0.056700497269581755,0.22630247178106788,-0.07503245356546902,-0.6210112062079115,0.13594705403750418,0.06789360542184786,0.5671970170818293
Samsun,0.4076820564645819,-0.10624751419134644,0.14705877689681535,0.25894788842540983,-0.1253728562150275,-0.22333576976685685,0.01904733678510714,-0.45449374839406137,-0.6791921129414314
Amasya,0.44102760379533923,0.2589671302062707,0.5092227490478318,0.16462634820617533,-0.2503369526928728,0.12837819333423608,0.18645720509869587,-0.39755729787900856,-0.4243269855363269
Kütahya,0.19435458775677908,0.09443344234861858,-0.2739103584639368,0.24545006586287355,-0.009781025454526141,-0.35962509325673814,0.06044713470602782,-0.14727984344617118,0.8144107780104548
Bingöl,0.044716442151252284,0.5418385217471565,0.048172773552169056,-0.4342321386241318,0.2614468515735557,0.6439207417323742,-0.02285254868827349,-0.05903470289481088,0.16290358150780748
Ordu,0.0861701146884444,-0.2534689303054424,0.14462965154185045,0.36101876754763834,-0.17666618268218595,0.03575095822034352,0.10768033437698696,-0.6125942633125311,-0.598097039873575
Şanlıurfa,0.23362403256979233,-0.34697830277536845,0.33250029290813016,-0.13877165574167907,0.2924184660479494,0.3971679038947652,0.32260654024002494,0.5498405987535742,0.21345089499542966
Elazığ,0.20273225612006673,0.36108584191761006,0.3147224635919065,-0.32255043668380107,0.00817631584110412,0.746255456911262,0.19434073761563894,0.02991985693352767,0.17262692302872817
Mersin,-0.1941752720203587,0.09057629511959932,0.10571044239321445,-0.2635745582694933,0.44935226544989243,-0.0012988824609080428,0.14906409940752158,0.8053423122582697,-0.02702150798957054
Kocaeli,0.25593076682970034,-0.18087028980057104,-0.41127772416007186,0.17011236982072778,0.3393105015819975,0.08282149618964003,-0.6363976250537593,-0.4150554123474752,-0.06658713759572536
Iğdır,0.39292464822780954,-0.19209713445288729,-0.06489928565919918,-0.5144972691028029,-0.11050365239740709,-0.21569411521231618,-0.6668655672227138,-0.07208685397686623,-0.1764889423243858
Şırnak,-0.2440818472893618,0.37293526312937525,-0.276938969475588,-0.5785392821098418,0.10451824926780537,-0.21287074965732916,0.2519062081894513,0.4510354904829028,-0.25848148036337965
Ankara,0.13295402026892666,0.20463919943821535,-0.013617212914183888,0.29983667292282873,-0.8166629746152785,0.16113770255728216,-0.12218422873271727,0.36428095705171415,-0.0991221111367102
Van,-0.055421132275331714,0.4874776060702948,-0.354886921782641,-0.5997041932084751,0.028648573712452618,-0.47467895199622057,-0.06829174915144118,0.11363740486956052,-0.17316513517873217
Tekirdağ,-0.46499139506360343,-0.46316139556158825,-0.06058876491257744,-0.2766706594769412,-0.16097276227062368,-0.2352914191043761,0.005240290517061802,-0.6123863823925633,-0.18090894905302465
