,0
0,2219.470488988732
1,1672.340295064638
2,1593.3656523839113
3,1549.497391247269
4,1519.5209727960319
5,1498.5208743370858
6,1482.5549384132332
7,1467.1430694929943
8,1458.1747470258213
9,1450.6472012463132
10,1443.4102938526632
11,1436.241670990943
12,1430.9089764982425
13,1424.8109242362752
14,1420.1859833491467
15,1416.2389016275508
16,1413.025864814302
17,1411.0624109066516
18,1408.2098304360045
19,1407.9218208299076
20,1404.5790910050998
21,1403.6891633071318
22,1403.4339811535276
23,1402.5619435188228
24,1399.892697048376
25,1400.4382994792707
26,1399.8762375779204
27,1399.0078956439947
28,1398.141794940695
29,1398.0062748499524
30,1394.8951275362188
31,1397.7073857040266
32,1396.369659867292
33,1396.6878100477263
34,1396.4495081424943
35,1395.6244251100404
36,1396.0538849505276
37,1395.8124657332148
38,1394.4105848448244
39,1394.8389397705123
40,1394.7613737800507
41,1394.2147310121584
42,1393.0348451965085
43,1393.7630097687102
44,1393.3559349656764
45,1393.1023739800878
46,1392.1408589111577
47,1392.5640794559163
48,1392.4873595974545
49,1393.108122640315
50,1391.719247152697
51,1392.3252783368741
52,1391.019544611224
53,1392.140377449723
54,1390.9705576744673
55,1390.462343004882
56,1390.673009102954
57,1391.384091655079
58,1391.1917991780895
59,1389.989399618691
60,1390.0290354639292
61,1388.7462134063921
62,1390.374832073097
63,1388.1854185553557
64,1389.6773848515872
65,1388.5045899911784
66,1389.3437375459082
67,1389.482382976786
68,1388.8760211789463
69,1388.6853941697973
70,1388.8608862624963
71,1387.8372988448064
72,1387.147080467057
73,1388.476783208413
74,1387.7374480905353
75,1388.7261801834454
76,1387.2961528763337
77,1386.2969222823472
78,1387.588431731008
79,1386.0132240562687
80,1387.0295834529254
81,1384.718614603751
82,1386.6322557100511
83,1386.5892231633673
84,1385.6770971539866
85,1385.9597353202225
86,1384.167803073351
87,1384.5294810345385
88,1385.4571822234
89,1383.8746702777632
90,1383.509160933599
91,1384.2665228883882
92,1383.084733089774
93,1383.7424721483164
94,1384.1448837121195
95,1382.2142218925558
96,1381.6432953300505
97,1381.4344876355574
98,1383.581345581721
99,1382.5817799847105
