,0,1,2,3,4,5,6
Balıkesir,0.526523439373632,0.6183807338648741,-0.3953817047588725,-0.1724973028131448,-0.38475589462763427,0.05999859694358481,-0.05156931018686272
Manisa,0.06919491346364408,0.5159059239481198,-0.055992530099506325,0.08112967311136678,-0.5230912973989188,-0.5554300462714608,0.37041721421161483
Yalova,-0.16455197207307684,0.45367875012436054,-0.05965661110664386,-0.7471623034440776,0.3872546852838343,0.12309679867112874,0.20042157598050175
Çanakkale,0.4491329985105344,0.5077909982881801,-0.49134058714214895,-0.07137146269738316,-0.30084683235350895,0.008823428876593169,-0.45092319081124416
Edirne,0.22979609159454709,0.2572041907408855,-0.08377881659097165,0.02870443537632956,0.11677546037544918,-0.42662214851494473,-0.8231366594218322
Aydın,-0.04383385785301894,0.37258067503971537,0.05020749471920318,0.12290166951226923,-0.6551257507510412,-0.4884548007821478,0.41696376208676267
Çorum,0.4043116407103331,-0.40744582618776326,0.7862630013337084,0.03944911588930986,-0.16578032725709954,-0.09581235853516133,-0.118706069533149
Bartın,-0.08536529826717221,-0.1289997881480247,0.26931888808568216,-0.31770207285381025,0.23581312128289078,-0.6208383869426506,-0.6012956170333138
Denizli,-0.07154647594218606,0.31224308385626015,-0.023909663771392906,0.12469300785657382,-0.6802890911684235,-0.5491877202910096,0.34185514542421386
Giresun,-0.5527806060558155,-0.014259597927675042,0.36882723005623524,-0.5261403705275668,0.11421497516429442,0.31774345217325894,-0.4091052289508236
Afyonkarahisar,0.04050508946401279,0.16102119887233007,-0.12753725195050936,-0.2946474633790715,-0.5332137193846606,-0.5071661635352608,0.5725506483756021
Samsun,-0.2517804694430592,-0.08387769410855384,0.717407375020454,-0.15868126529486076,-0.22477438815513814,0.299948389975457,-0.49922487891666917
Amasya,0.2452703978965681,-0.3569377380332094,0.7673667607290495,-0.03664341791905622,-0.21307583129090807,0.4073493887731607,-0.1044440669479636
Kütahya,-0.034732347029514304,0.23014356713508954,-0.19634248818365088,-0.5815714065937077,-0.3040384474244996,-0.418300515756028,0.5492151035328219
Bingöl,0.012325856344066768,0.4210663734965273,0.02315292431899187,0.48436717459859374,0.6055131044065482,0.3212519260841243,0.342862428711441
Ordu,-0.23854018442905028,-0.08210486213332582,0.6523360895229412,-0.21064296321674875,-0.09989771836466357,-0.11222376203142026,-0.6662363045353026
Şanlıurfa,-0.05674345824918812,-0.6044031607956353,-0.6473387588464533,0.39772403607855217,0.06548937180753944,0.08685364724776772,0.20594345759625932
Elazığ,-0.17704903870894356,0.3195920759349403,0.046108523177662654,0.4679237787673193,0.6389540596787873,0.29773743223143867,0.3853907307065758
Mersin,-0.16343521565467803,-0.44652389951114396,-0.5472813098048024,0.5192690440584377,0.3046807724469591,0.08099503218478496,0.32458834996462355
Kocaeli,-0.10831506390648782,0.2320178043720811,-0.10651160004243879,-0.9002868907653752,0.2825152591594476,0.18094642473683473,-0.00423065890048836
Iğdır,0.42816138966671013,0.5335429614512744,-0.409770012665976,-0.030522295338234688,-0.19992052386409484,0.4731614349470891,-0.3151455211615804
Şırnak,0.08785070373462925,0.26700780978595545,-0.03982275918291337,0.6289043736378241,0.6383635362406123,-0.059680112390399255,0.3358761673896541
Ankara,0.718447844247274,-0.4627565159177529,0.39583556007456316,-0.034292721090106275,-0.11165623727602518,0.1392759003549767,0.28277628788579673
Van,0.5434293220778211,0.6495986782042028,-0.3451866082825282,0.3326610337108162,0.1828602665973393,0.1108290840896425,-0.08466409105428942
Tekirdağ,0.3821255442962762,0.2372666684458124,0.15314619371309154,0.11416086118751503,0.03052443841353951,-0.3353406604252662,-0.804868335623971
Diyarbakır,-0.0035501259106281943,0.4322993397266613,-0.11510474511228244,0.490446451018566,0.5999804536810441,0.12433144211922746,0.4288158130422467
Adana,-0.19723745468018605,-0.5061997355818981,-0.5474261258017735,0.5397238218232897,0.21296328415695442,0.11712860284046361,0.23411445301806094
Düzce,-0.01920304780834203,-0.020319152590330247,-0.02884169524025248,-0.855283081324985,0.35672840809841727,-0.34199882793283776,-0.15052915649774762
Çankırı,0.1502132787911819,-0.29279600937677264,0.5182770828482809,-0.016687963018124516,0.17777052193880566,-0.49791844823194886,-0.585911004754403
Burdur,-0.17616055670021827,0.06757431080432838,-0.3279310567253501,0.1684122568552696,-0.6976777607188217,-0.46884700069704943,0.34918181037111673
Kars,0.594255803066366,0.44026349522938074,-0.40495863783434066,0.08829578628641283,-0.15767408838549007,0.38759406974648913,-0.32580695205433424
Kastamonu,0.038504945010051195,-0.17991355916929666,0.3876085942040761,-0.0803386822078232,0.2771042909673141,-0.5177481373194319,-0.6816185388520618
Kayseri,0.39230502655376354,-0.6955447927221262,0.2915680223462184,0.1809081236251724,-0.1757202369407002,0.39983464333419616,0.23201121293730712
Artvin,-0.462367006547911,0.23982179804767653,-0.05091762337533218,-0.39600013942288176,-0.16899676256510002,0.7143907287552411,-0.17429722474853182
Kırklareli,0.28577875144313397,0.16007843293189936,-0.05334754846464583,0.03508497846008893,0.12271973537134741,-0.473860360504743,-0.8056206980866614
Gümüşhane,-0.49913102703577444,-0.06150102006937142,0.36306619247622934,-0.44947632585454145,-0.22878108684624107,0.5336497495319872,-0.2758930479074376
Sivas,-0.3424562330108642,-0.24675680905251032,0.47306489320978057,0.05138343398254809,-0.30812905008322256,0.7073613488891748,-0.010028248865565177
Antalya,-0.2389375869893788,-0.06834018702200764,-0.10571579488773343,0.17659397255545903,-0.6667361176243756,-0.419411319020044,0.5248183332000399
Erzurum,0.25017238986757995,0.5009878812989011,-0.2621746555558125,-0.1631795432606856,-0.339145881724424,0.6629797317393116,-0.1910490800743101
İstanbul,-0.5664440522694444,0.4881931634343391,0.2903194856656839,-0.008414995642496035,0.1199124962519317,0.1672686244676424,-0.5604413933918749
Bursa,0.25548655043636664,0.3683796484361218,-0.2539753617963942,-0.792902300053283,0.18689343531760924,0.15750605131242498,0.21468163165478257
Eskişehir,0.3464082720317278,-0.15191385775595392,-0.2921832815318692,-0.7427022919720918,0.04914821925378088,-0.23517347945826284,0.40276992376050463
Konya,0.5514761881800606,-0.49075290204337846,0.1734067992674823,-0.004440683285393671,-0.31041844151847126,-0.06923724605736581,0.5690277323907803
Yozgat,0.43975193103464283,-0.5080585255987883,0.722982345633229,0.0626368899807217,-0.049371534940304086,0.10283137145003335,0.09410675967882964
Sinop,-0.36108976396012965,-0.10310103224250944,0.6167417596193036,-0.27268748712050955,0.08685352103543047,-0.26216709844504854,-0.5726957082081077
Isparta,0.007308311275934267,0.19138747307225196,-0.10374377704348814,0.1282808000493586,-0.6810554831382556,-0.44024570879815256,0.5276796694708723
Aksaray,0.5351204258065366,-0.7268127134394308,0.18372098368405856,0.11761423236174436,-0.08094483447028585,0.026576641910225077,0.3613094488730067
Ardahan,0.2108786077839222,0.4027175099846326,-0.28290788729292815,-0.2262905782098145,-0.29351150904404866,0.6963915333616033,-0.30165269395908256
Adıyaman,-0.4331398380382847,-0.44281131049906325,-0.5513119252864536,0.5118414643475329,0.18033573672978062,0.13363387134080928,-0.0015845814536912728
Kahramanmaraş,-0.24003087897039496,-0.6583735266906546,-0.5353876461865519,0.395727017603877,0.07484869617727043,0.20973162885100297,0.1268857315967471
Osmaniye,-0.23725704628856661,-0.5896117161396301,-0.6542109728401367,0.36824999588694884,0.08576187434561458,0.1503325817862584,0.05012062932898898
Niğde,0.3738804570180769,-0.6752523769012835,-0.3725780870250202,0.37956264269176665,0.07650002363701454,0.25401046548301065,0.2258137075099296
Tokat,-0.257766839520769,-0.16183155894101522,0.7209420492869172,-0.16678653437562851,0.06882069999278122,-0.05950995603000773,-0.5928860707428979
Bilecik,0.05865061912350807,0.14537929899965107,-0.26537808931353984,-0.8493918697161882,0.35109415300909713,-0.16291874324312772,0.18363895146192813
Muş,-0.042519211567021424,0.6775993000484137,-0.009197386933904855,0.3198056560799267,0.5131661867298107,0.04640793941757608,0.41376058728532145
Ağrı,0.692040816682945,0.5176876576102944,-0.36430819671418263,-0.09802103265049629,-0.1385925545194894,0.20603603015870886,-0.22156640150519605
Hatay,-0.3624166858636371,-0.4829385810923087,-0.6809508801915573,0.3979286467845045,0.05701706000765202,-0.05349402712596992,0.08526785716019684
Kırşehir,0.4641922860425568,-0.5401186874448248,0.5026151973101882,0.15796722090277537,0.013002466423498534,0.27776627593727243,0.37134684248476335
Bayburt,-0.11441211895321614,-0.01451979335116096,-0.10819661020641115,-0.2679913809587071,-0.1380614530975382,0.935488888386119,-0.09472449938670408
