,0,1,2,3,4,5,6,7,8,9,10,11
Balıkesir,0.4648487583270935,-0.33973715915739144,0.43532787403433576,-0.10680851192094826,0.3962444690781933,-0.24980587823543138,-0.22404512028355392,0.17813059391376637,-0.3269797696210164,-0.1529749020736719,-0.05936293694827555,0.17998735862120296
Manisa,0.3555989533904332,-0.36670763631562314,0.5609280851039616,0.12493152370750832,0.19378749737758977,0.06789493789371477,-0.35965105732983366,-0.053110009432695615,0.09617293294432433,0.12693879601374522,0.45692730562172995,-0.018669897750777358
Yalova,0.37353919901787647,0.41253681627992606,0.15158495220088744,0.038945492661907485,-0.20491444497226563,0.4814911058168593,-0.328175012534855,0.28020302348242604,-0.3972467025279234,-0.04846347484290464,0.1374342782078875,-0.16342910704223584
Çanakkale,0.12155376396776743,-0.3726620394316168,0.5702169444742013,-0.4409949487440719,0.13999714736395683,0.09734442685118652,-0.061820098780124,-0.012339689196619602,-0.4897525833225189,0.171050811639151,0.03782831189967065,0.15207791681338417
Edirne,0.05871769063801728,-0.46200484854057394,0.19087865101363466,-0.317228713942378,0.31560488246174867,-0.17508159066516218,-0.3087277101204806,-0.24991654917776904,-0.544521850950573,-0.2007602017550574,-0.14410112120402155,0.02073915843270339
Aydın,0.34187237997048764,-0.37561471730919904,0.4310573103463755,0.03852726874460369,-0.051666561118824554,0.1106799690508015,0.2670092392588939,-0.17021800678673796,0.5940375784981998,0.14308987601401366,0.19555428628143423,-0.16720548966564533
Çorum,-0.0603603436469032,0.0011971538990095778,-0.20972684386367896,-0.16645247996203547,0.3325183225425808,-0.09527842892494344,0.5992295359723839,0.04829201833068213,0.271849460701094,-0.453741478834987,-0.16209693282205664,-0.3708773037334803
Bartın,-0.32782496840440806,0.15074225198397448,0.2042625160732957,-0.515817444593208,0.25453412733417036,0.45132677747115607,0.20178026171407693,-0.10208068556311768,-0.21646451737175246,0.1169980001897461,-0.06890137362415973,-0.420838105331258
Denizli,0.17634871529813914,-0.2733233702193609,0.28133760465780894,-0.006642926999442832,0.03732523669519912,0.17221741285852477,-0.15931519898285051,-0.34361162866661454,0.5876545632519325,0.011712711496913362,0.5430137008151675,0.012619131055414528
Giresun,-0.06987672165795,-0.12664321383298163,-0.21549288025524513,-0.244002876860629,-0.22846464078095327,0.2589549626759733,-0.27181281503723403,0.10864467764226422,-0.2082491394552635,-0.7736470572225931,-0.13841391876777934,-0.08431270059484065
