,0,1,2,3,4
Balıkesir,0.529239528159271,-0.17732204370528623,0.06598265118539397,0.823522763533356,0.07693479274596647
Manisa,0.5129876574652102,-0.5560491470741095,0.5595356196275085,0.22767976429268014,-0.2504692089383483
Yalova,0.6129776951298704,0.06726828973029343,-0.2558159393791172,0.6828195913995531,0.2967304049647772
Çanakkale,0.5854008813048116,0.5096273097603332,0.4776809629964628,-0.001581295676270237,0.41158742741822407
Edirne,0.5672161164393096,0.5982473159146435,0.1616274428952189,0.15723455585263152,0.5191530510373712
Aydın,0.3907108250940358,-0.5663124902981455,0.5777299328523482,0.06348597477861417,-0.43454904231798974
Çorum,-0.2726813529370676,0.4962330322202349,-0.29321356472679094,-0.12265363990977812,-0.7605126873175843
Bartın,0.45999328355253744,0.7095450587881402,0.17963542386055706,-0.3780960587848744,0.33124986560249703
Denizli,0.40297694661362404,-0.5749141921769101,0.5600148644083784,0.08978548222057768,-0.4305870074161735
Giresun,0.2873579297475087,0.1399425221946219,-0.6908140312956966,-0.6474669661882495,-0.037470155497499866
Afyonkarahisar,0.29935570482249674,-0.4529090914010186,0.6627330924039315,-0.017049117889774118,-0.5155130383689952
Samsun,0.2969221320298541,0.1392178837417785,-0.757663212059597,-0.493094006328994,-0.27433626514054527
Amasya,0.09638176140281189,0.03949372454967892,-0.815615662275178,-0.46440492311032905,-0.32901361770054177
Kütahya,0.5076803825102225,-0.42377068502605364,0.6758824510444442,-0.04932166430816879,-0.32160429338995306
Bingöl,-0.6050702183138552,-0.373414532447608,-0.03381837344574609,-0.03890897156914909,0.7012802773609668
Ordu,0.37159941182708933,0.0326516410292036,-0.6507155053238581,-0.6010440898734831,-0.27597659434657557
Şanlıurfa,-0.7362371563264893,-0.32376923915598177,0.32913597167069475,-0.19069607515515097,0.4565444649685838
Elazığ,-0.6716265274723467,-0.38862857325439554,-0.0168731891261866,-0.10205237636751349,0.6222429168838697
Mersin,-0.8298910073007962,-0.32700643088424386,0.235083831658804,0.045713795876491416,0.3833973801694479
Kocaeli,0.6113921016983958,0.6281336787943406,-0.001850882676995661,-0.16732846862768203,0.4512710242915426
Iğdır,0.3319562780574354,-0.23731724632588835,-0.5643925822982262,0.7163833799649963,0.041730324839617534
Şırnak,-0.23105823226315114,-0.2553373039487035,-0.264122620084953,0.86877826553339,0.23849218312533693
Ankara,-0.3704321201789105,0.559258020012191,-0.05922977230638015,0.2448444236265043,-0.697533908626198
Van,0.19697080678487847,-0.2105073543606749,-0.19271430061887537,0.9235824868207861,0.16354125904338102
Tekirdağ,0.5898267845497247,0.6832271748081905,-0.03581639080714226,0.043873096868983955,0.4267286366674095
Diyarbakır,-0.5953418140522073,-0.5583470258506334,0.1255862883778307,0.14533988244897944,0.5449046943328506
Adana,-0.8618960046256838,-0.29857495158436365,0.21043873337772026,-0.028287875417290893,0.3505761131272853
Düzce,0.5063208724866755,0.7308636842652141,0.2399666055027027,-0.021818350874708275,0.38912393516105825
Çankırı,-0.12823051517547346,0.9638482308010484,0.011777526119122183,-0.05307328276529854,-0.2271520184690201
Burdur,0.277317507093506,-0.5200305707242742,0.689110424156231,-0.0287469444780197,-0.420670467556289
Kars,0.1889344813795088,-0.15001620598101123,-0.4616539480863441,0.8450497609069444,0.12068733776302289
Kastamonu,0.303996991058711,0.8809119033977354,0.054538134719311376,-0.22877487977266855,0.2761660625887406
Kayseri,-0.6976778351586654,0.3835735958396354,-0.004587370682162923,0.23140023677346294,-0.5590615541730457
Artvin,0.26804140481445665,-0.16285591321558177,-0.7710089247554222,-0.5468600303094235,-0.09011715726362157
Kırklareli,0.5228680974196982,0.6242659163628367,0.2086365640005267,-0.07259332938232019,0.536751349378478
Gümüşhane,0.2061284701977488,-0.02597661839514446,-0.6412258048762297,-0.7060076072806521,-0.21729932050830117
Sivas,-0.5942773109422984,0.4164670151441335,-0.13358000170267617,0.04161477106361213,-0.673657403262641
Antalya,0.0024910768747807783,-0.5818971526088512,0.6535639427392838,-0.16462254199279044,-0.45512975044555143
Erzurum,0.2745526139691469,-0.23606534136866134,-0.8214110186795824,0.43964968210778993,-0.029767636478152764
İstanbul,0.5013892600696399,-0.12665040939201494,-0.578076547126594,-0.3091493815645145,0.5502932393080331
Bursa,0.5889464711118727,0.5880462654423425,0.3337295495150319,0.19978731512164222,0.3950357709893696
Eskişehir,0.4388135403212508,-0.38580635190715545,0.6874276844074014,-0.001720115418802066,-0.4313193197296491
Konya,-0.5025278953573594,0.24177098113644832,0.258698714653486,0.20421437657198643,-0.7618293578656393
Yozgat,-0.5150957726741958,0.5310446854927644,-0.03421739059862321,-0.057684064195795984,-0.6694547078791381
Sinop,0.41065234272070406,0.2229089619078709,-0.6399729603300366,-0.609966245785908,-0.007213679186671212
Isparta,0.20383177910237837,-0.5822346778940073,0.6008994380140906,0.07879782831678599,-0.5021614813309856
Aksaray,-0.5628797101250743,0.4817924509181857,0.16434321409411118,0.12410427899884964,-0.6392432260752976
Ardahan,0.24517179461327981,-0.18125103706442622,-0.8666143383885758,-0.36271171291514614,-0.15639262931054462
