,0
0,4193.866875675856
1,3767.538139747307
2,3675.8999946155773
3,3566.134977990998
4,3424.478803481343
5,3296.0906444613115
6,3220.427180593574
7,3190.317985355516
8,3177.9710275057187
9,3169.2570207771505
10,3165.2896594762497
11,3166.1689321420986
12,3162.835974219639
13,3164.979707954896
14,3165.298403976447
15,3163.810486967718
16,3162.419467130566
17,3160.495035597517
18,3161.2471517657455
19,3162.076977459178
20,3161.1643155647494
21,3160.8006454070683
22,3160.901802822001
23,3159.368257463598
24,3162.696888690665
25,3160.955105594411
26,3161.6523417862445
27,3160.5262419401006
28,3159.896469618567
29,3163.8114037338723
30,3160.7558840230427
31,3160.068856088964
32,3162.814219938022
33,3161.2126096666107
34,3163.017119682131
35,3160.2800544414054
36,3161.717871798209
37,3162.1805882426274
38,3162.433123989931
39,3161.6380142585413
40,3161.701708560331
41,3160.7402631895457
42,3160.7921054389176
43,3160.396258988
44,3161.0471480248984
45,3161.423349374786
46,3161.869043198882
47,3161.043079990905
48,3158.9937073267447
49,3161.1851900611096
50,3159.8060225048825
51,3160.94651573746
52,3160.7355735409014
53,3159.705148327198
54,3163.7634256311394
55,3161.846549522897
56,3160.638992004231
57,3163.6240993497377
58,3162.488416473249
59,3160.358306221217
60,3161.556131447329
61,3162.044077173157
62,3160.154519306754
63,3163.1210151754935
64,3160.1752327014406
65,3160.8440147783513
66,3162.583913062921
67,3159.953852018008
68,3162.809220049108
69,3160.5616553361356
70,3162.5971068882745
71,3162.7919735629175
72,3160.876700114112
73,3162.3486302201977
74,3161.24497047914
75,3163.608831279975
76,3161.2952718758957
77,3161.1606132219767
78,3161.082170162718
79,3160.2726554752103
80,3161.0413371832274
81,3160.5750751571113
82,3159.079659110185
83,3161.8794358541263
84,3162.4768023223664
85,3160.556723973214
86,3161.0899574880145
87,3161.110525509977
88,3161.7365076599403
89,3162.994072193938
90,3161.851692555622
91,3160.7194362046707
92,3161.827835272679
93,3161.2205922622493
94,3160.9920111337487
95,3160.5744288563997
96,3161.2228735235494
97,3159.4951409657697
98,3160.8203218743574
99,3162.290131112326
