,0,1,2,3,4,5
Balıkesir,-0.48547343584806857,-0.22125704487654052,-0.10052135041660228,0.529685336049852,-0.2339055030973765,0.6082581538157238
Manisa,-0.5959412291935898,-0.099881758624655,0.21726937389702838,0.7251196331721257,-0.13396768958149607,0.20958501984681616
Yalova,-0.6337770731580226,0.17262773219054908,-0.016337137232111033,0.23680354238567938,-0.3654412853900494,0.6153341651583472
Çanakkale,-0.11725710474719397,-0.20039162861746113,-0.3156431123089111,0.6321675105209877,0.15994548508414147,0.6490339533962665
Edirne,0.31993877624236844,0.2638781407993887,-0.5903489629420366,0.36947116512683714,0.42274965169183143,0.4053016140509538
Aydın,-0.007031034560293877,-0.14778088774982465,0.3286650622520815,0.755026793208805,0.007546187875001912,-0.5476935705384031
Çorum,0.6738966980079909,0.2695088660894678,0.0029062488518057,-0.0335945557598052,-0.6502100643200989,-0.22207666088731975
Bartın,0.6293897915174199,0.1368525112284225,-0.4797398947488651,0.2581534362843066,0.18751117963500766,0.5031757891005624
Denizli,-0.15406009518603153,-0.2210413197487364,0.4239585420696296,0.8137999704977353,-0.06639626292086445,-0.2845813081163806
Giresun,0.23592467505309442,0.15283440485170688,-0.3145193283485979,-0.3986131004529399,-0.80670918303729,0.11129543854294206
Afyonkarahisar,-0.08489960865316062,-0.2644016747643395,0.43778670478456505,0.8018090850740169,-0.029667147409029142,-0.29571720173774785
Samsun,0.4825107919619361,0.2022098525823841,-0.32092538372244567,-0.1922458118626746,-0.7646532469175171,0.040600111345123015
Amasya,0.3802666320837164,0.020709532202348235,-0.14626158475514633,-0.37053441070799426,-0.8258135979500767,-0.11963320837714252
Kütahya,-0.34835278273289716,-0.20290495321384305,0.1782259869766311,0.7434446987229453,-0.08172283058358447,0.4963131825691282
Bingöl,-0.5981318446594652,0.2547599276603073,-0.24304945453207602,-0.40966390055344004,0.38159661266520783,-0.4525728141417923
Ordu,0.6202027440269835,0.2835926060018907,-0.5176773587390725,-0.07719126661192009,-0.5077767843628642,0.05601953223966562
Şanlıurfa,-0.10948682400674105,-0.4916199320169755,0.5449686111547585,-0.5326324751248185,0.3617246814272989,0.1865196824930923
Elazığ,-0.4714451738594271,-0.11651810881391192,-0.42423228246366596,-0.327634512237159,0.3797494427195448,-0.5767459891703336
Mersin,-0.049865244497054095,-0.05867615264590838,0.6808619391181844,-0.5006730436847852,0.5165929486179579,0.11382361410430539
Kocaeli,-0.3738298995671341,-0.22366298236426213,-0.45030605644928295,0.2737242424499773,-0.3818702783608038,0.6218526044284719
Iğdır,-0.5239297686218887,-0.013298895726053422,-0.611829493715516,-0.14552167937002994,0.19465865253987016,-0.5402933067962116
Şırnak,-0.24866452533993574,0.7380425686865696,0.5193555066696545,-0.1969711193668868,0.2912873397329555,-0.009112748353540213
Ankara,0.3687929675671529,-0.2619882455845966,0.3244355944662768,0.38517381865559214,-0.2056253080458224,-0.7067211709048775
Van,-0.5706043678617863,0.7324251070855378,0.12752655398417306,0.10168811974838565,0.22500575596406425,-0.24644072715724094
Tekirdağ,0.3908836798546321,0.18776253774078708,-0.7839161778403156,0.2688558295919423,0.34408635154581146,0.08216891102474416
Diyarbakır,-0.5651778616659101,0.6178687249658398,0.27119454216030026,-0.08296750667369374,0.36063694006477964,-0.29719208265255875
