,0,1,2,3,4,5,6
Balıkesir,0.003715190437597385,0.22070174147294985,0.14493762884974612,0.09130053823753326,-0.19042255808942793,0.18156523854767695,0.9234216521468258
Manisa,-0.5057131791973741,0.11340044636748359,0.5413675518814896,0.3945200418097811,-0.10376713935306378,-0.12328914824283957,0.5066574742822101
Yalova,0.6858063350081687,0.35973963575224993,0.3483014290010789,0.11077581924440397,-0.3910651499270353,-0.2857236863067515,0.17917009056722027
Çanakkale,0.0956392462661497,-0.05929272082797102,-0.09111209482298802,0.3605255758506145,-0.12241197163152105,0.27921728610997243,0.8695460997001105
Edirne,0.11646144865540571,-0.07980509124040547,-0.45801866121830614,0.6249544423918502,-0.3645646539558901,0.483587437205953,0.11381798171764393
Aydın,-0.6440046270079361,0.023671363354978558,0.5966092447911191,0.412664501421577,0.12623872048707432,0.015141081144537836,0.20566394520454448
Çorum,0.06370991859507108,-0.2851439791571337,0.27063479478765806,-0.23743000770585318,-0.061752891684968704,0.8201072467490648,-0.32958829001088397
Bartın,0.7187796048023377,-0.23595252252248244,0.48678206405054786,0.00750634005295738,-0.37979365384630914,-0.11403654151787201,-0.1828157857239978
Denizli,-0.6795314616229567,-0.011364941427254981,0.5284191359945473,0.4436317708528735,-0.0020373450644293333,-0.10697808088897963,0.2249965306622354
Giresun,0.16939106767667111,0.014161280146268955,-0.46854221000393786,0.43641722171381914,-0.35279733057233287,0.43932391709753355,-0.49360193453764933
Afyonkarahisar,-0.6866502850353519,-0.15302440496465308,0.5880107470207021,0.19875365837554626,-0.06145826180081866,-0.3248088666254059,0.10274893884862162
Samsun,0.11173669027549671,-0.11781760951063,-0.09406465545461945,0.30263281244428103,-0.38237975745719044,0.6480148637238172,-0.5541313940228709
Amasya,0.05763364556603491,0.01461122830277633,0.19498921951849796,-0.4327332937309831,-0.011163797633902049,0.8020631990251464,-0.357429671497054
Kütahya,-0.38367311343862504,-0.05628042886727555,0.7549858361586593,0.42002827176521507,-0.11693737910547299,-0.25718718694534987,0.152906813803848
Bingöl,0.2109077024050646,0.5557628578939932,-0.15756082949222713,-0.11000878571527789,0.768216671961436,-0.10009504242804855,-0.09768503636029299
Ordu,0.1873876075378113,-0.18377838209383288,-0.1614709218872749,0.3597198110090826,-0.3944914111157224,0.6687732088401371,-0.41564300963962464
Şanlıurfa,0.05755802849861604,0.16930277794207393,-0.016325190719102413,-0.11599595168212752,0.9282717983989013,-0.25414813879957415,-0.16739851229856917
Elazığ,0.12349161532009577,0.4569500001354715,-0.007898606244457044,-0.021463445213596513,0.8585134798780057,-0.01804726480497005,-0.19507012062743007
Mersin,-0.15976534322840175,-0.37494070870752993,-0.5033552057466106,-0.2941519912278516,0.46054698998160426,-0.4995888837239214,0.17974999371308545
Kocaeli,0.24628757726576653,0.5337771046381703,-0.14184815980046672,0.08792672451341065,-0.7399931652755917,-0.24662666938348948,-0.13475096964561414
Iğdır,-0.2011565046097478,0.7558146120623769,-0.25838978434540427,-0.241414931392875,-0.4797095701296519,-0.1604623261303063,0.08581639302354455
Şırnak,-0.0006012426140778763,-0.368703676226422,-0.5432483177125962,-0.04131772508453425,0.2892144820905596,-0.11406909591928768,0.6859843826545619
Ankara,-0.08389237108217744,-0.023684483221932635,0.43004849324315714,-0.770475030579568,-0.09067041913767118,0.45018830420994915,-0.05419411303262394
Van,0.025649197641990563,0.2605713652194047,-0.2716532223917789,-0.013443932024102875,-0.10428295968249551,0.07164911665331934,0.9173112547802786
Tekirdağ,0.10432133684770978,-0.09890676026215846,-0.47997829768633526,0.545962105940067,-0.43038002357593874,0.5150718516254359,0.01883472989680034
Diyarbakır,0.2604817845646706,0.3466489246133933,-0.05043098448966657,0.08213778567943238,0.8329148782408968,-0.04494018730745866,0.32699701544690946
Adana,-0.14664996988310833,-0.413686917969747,-0.43283972076129884,-0.4146407860882589,0.4464204757930281,-0.49836551461856615,0.020500914834845133
Düzce,0.6932032335057867,-0.06482689935366923,0.383707228177465,-0.038268514366760924,-0.5197981623930878,-0.2877072371535463,-0.11664240263335059
Çankırı,0.50713838113915,-0.32014497689757926,0.4496029849627997,-0.5875807946889425,-0.20110586057556123,0.2054157713731899,-0.10141309324432124
Burdur,-0.733383931155466,-0.11173232456698494,0.477369258538971,0.3595343976333711,0.09420789270419663,-0.25839365704260053,0.12990418023512634
Kars,-0.3066537847498629,0.7667643791402858,-0.4012898021811956,-0.145746928066378,-0.3639982775042761,-0.0536697465253533,-0.019620985872563394
Kastamonu,0.7598956965061642,-0.32568413874650565,0.45052113205843525,-0.0030882625078577706,-0.20425549293026227,0.04042689541258571,-0.26486771063861636
Kayseri,-0.24009786382601572,-0.156657937123577,0.11757248420546586,-0.8347034881388713,0.17719564325104456,0.3526397845205569,-0.2269471100390332
Artvin,-0.13633327021370892,0.33628671522886144,-0.5619606008935653,0.2606666069802046,-0.49928580162339536,-0.0816780941334181,-0.47814230609537706
Kırklareli,0.06922287467665587,-0.2062500568900589,-0.5155288559706447,0.6073077256205576,-0.3378802196772232,0.45156765020883805,-0.00021714804181775088
Gümüşhane,0.07198631191099393,0.2355106041579067,-0.31078105373838827,0.0010988200811415639,-0.6534218191026083,-0.3077558113317272,-0.5666506351981845
Sivas,0.08205294285412101,0.2408323427759289,0.23553324113105334,-0.5031399923044301,0.5311990923805765,0.43216195993809936,-0.39712076544138003
Antalya,-0.7210905701470625,-0.254372026967961,0.38682861345362096,0.22532119893030955,0.3179440262002387,-0.3308417572453577,-0.06612541518764169
