,0
0,2323.8399814144022
1,1735.0021825101308
2,1665.1817075080874
3,1628.6609255113947
4,1603.5324860002972
5,1585.6215114148083
6,1572.3318241849647
7,1564.2546279955022
8,1555.2680194232776
9,1545.4191657360168
10,1539.8511297696634
11,1531.6278138241757
12,1524.331783576006
13,1518.5113831709866
14,1511.4666735223407
15,1508.2731647136904
16,1504.8844828539106
17,1499.0852933525348
18,1496.5811427421304
19,1492.9754246295845
20,1490.0824627182362
21,1488.867520725363
22,1486.770340287648
23,1485.2209595711456
24,1484.9727629084532
25,1482.8059764811605
26,1481.3683065853236
27,1481.075634869281
28,1480.76983383758
29,1479.049543970641
30,1478.3699749470109
31,1476.77170174991
32,1476.7031579549566
33,1475.7524832318609
34,1476.0078608802824
35,1473.1119180552919
36,1475.0407748465211
37,1473.0686304271903
38,1473.775185390213
39,1472.4018895931138
40,1472.7286915664724
41,1471.877662166206
42,1473.4003450296138
43,1471.601832225611
44,1469.6595079497529
45,1471.3746133175266
46,1470.361427531882
47,1471.2309721526394
48,1470.9227347550955
49,1469.5476838096658
50,1469.5380976368317
51,1468.3338472732821
52,1470.147935663533
53,1468.557829929293
54,1467.8892399238207
55,1467.5357082709259
56,1467.787824937837
57,1468.108800613908
58,1468.2935941938426
59,1466.5440057386495
60,1468.055095565105
61,1466.0862274268552
62,1467.5547695826701
63,1466.2244871035432
64,1467.247974430781
65,1467.4317586167936
66,1466.9853546626919
67,1467.136111331255
68,1465.7733081214476
69,1466.0828968940627
70,1466.4703253767423
71,1465.3747834675657
72,1465.9774005831464
73,1465.984431426661
74,1466.3585734366213
75,1466.236513194874
76,1466.289621343274
77,1466.404312816906
78,1464.406282764802
79,1465.1631707528816
80,1464.1259444645104
81,1465.8015989614107
82,1465.8594363747216
83,1464.496558317436
84,1465.509274866262
85,1464.1976897440215
86,1462.5302839892709
87,1463.506996873583
88,1463.3573727440976
89,1461.4325895960274
90,1462.6395664118807
91,1461.1137840746894
92,1462.1065477730378
93,1460.5453308248527
94,1462.4661371840882
95,1461.6377092524851
96,1462.2670195534504
97,1461.670200010631
98,1461.3983237384166
99,1460.4610142963802
