,0
0,2308.5509769508653
1,1786.4075274211557
2,1715.5701321594586
3,1680.5698891018735
4,1659.9355864746392
5,1646.0188852181857
6,1635.5585633957312
7,1626.6416545562206
8,1621.45390906725
9,1615.5681385206904
10,1611.8237279046587
11,1607.7242602456793
12,1602.5430536710087
13,1599.4331271065046
14,1597.6358042876716
15,1593.864739110315
16,1591.2069626896125
17,1587.921802805794
18,1586.2509411629849
19,1584.2963629798276
20,1581.546058222556
21,1579.5029866625807
22,1577.6631324610926
23,1574.3524799903694
24,1572.4525029236997
25,1570.8615709360076
26,1569.192059367652
27,1567.7558183811268
28,1566.3668091099664
29,1564.6430677471049
30,1562.4652317172174
31,1561.5254580473793
32,1561.3496127985386
33,1559.61007937107
34,1557.025052489064
35,1557.508993675947
36,1555.888887537263
37,1556.3688711775446
38,1556.2420735759479
39,1553.7058770448532
40,1554.8157435088683
41,1552.2519022409247
42,1552.4033756319345
43,1552.4646584335399
44,1554.305904072532
45,1552.2644448415606
46,1551.93025490787
47,1551.9417314881002
48,1552.325077963812
49,1551.8853253965492
50,1551.0682137450349
51,1552.045535071286
52,1550.677192361963
53,1551.61416223
54,1550.6267661562613
55,1550.253094461175
56,1551.6669455074439
57,1551.5906516980249
58,1549.7392569072192
59,1550.5620020282065
60,1549.7384929364653
61,1550.0567737998333
62,1551.0423942668879
63,1550.4557861738645
64,1550.998144483715
65,1549.5860708077118
66,1549.987731725739
67,1549.777420467765
68,1548.8066152309405
69,1549.5379536117669
70,1548.8112965282685
71,1548.9801967500127
72,1549.8025344866185
73,1547.5375451428677
74,1548.6902249602722
75,1548.663365417827
76,1549.008016861981
77,1546.9858822868061
78,1547.1101630098153
79,1547.956417389102
80,1545.7570876689826
81,1547.0611321356857
82,1546.6375030605964
83,1548.175974167104
84,1547.7061936370114
85,1548.1100854144029
86,1547.0713129006788
87,1547.0158150887014
88,1547.3183612945468
89,1547.2899195498942
90,1546.5814683511019
91,1546.8720268187449
92,1545.4259321919667
93,1545.6884790992792
94,1546.5635688493774
95,1544.6535892735133
96,1545.462386349702
97,1545.5757567827302
98,1544.6461326978188
99,1546.12735168251
