,0,1,2,3,4,5
Balıkesir,0.3670461711663137,-0.3197680568780775,0.23133152134461513,-0.2491546037015182,0.11292314983345375,0.7966690473157491
Manisa,0.3863271586727205,-0.5925654835791498,0.36501550904177393,0.012771263576079061,0.08191931797074428,0.5995892531319448
Yalova,-0.18927616937681196,0.2687597792199575,-0.657077417675625,0.19225432648240437,0.18242986222691365,0.6244594456624686
Çanakkale,0.1355079009925475,0.3059664096047864,-0.2998299608916397,-0.0982293754868259,0.18549397628118014,0.8683703899078616
Edirne,-0.10480893662921655,0.3643520629221232,-0.5581785398058773,0.14643456745430355,0.35254740487272007,0.6316380478717267
Aydın,0.32073581447139243,-0.5147465467743839,0.5478572901745141,-0.11039956446720733,-0.03667421465619107,0.5643437406817405
Çorum,-0.48363631291412157,-0.05830251609569401,0.1684370311180822,-0.8083572073868105,-0.10222641593718107,-0.2653942070699846
Bartın,-0.15611834365710212,0.11271022941361028,-0.6103348671160145,-0.6892670033569176,0.2770260026115363,0.19642405377707425
Denizli,0.40118950153661553,-0.5308171323718438,0.5396330617138005,-0.08891009423464916,0.026965368730662433,0.5073895727891233
Giresun,-0.4788838044564594,-0.14312554840891076,-0.1782404045994183,0.07097468280977305,0.7531987015597107,-0.38219111418112456
Afyonkarahisar,0.4246934190004164,-0.20008194184991687,0.7009349078577457,-0.1285505103764445,0.0660089161063399,0.5171175501045944
Samsun,-0.4338151008791267,-0.3776015072869878,-0.22695256906349895,-0.48291265646114434,0.504601834655161,-0.3603976221225549
Amasya,-0.28013817890341797,-0.4456145208893458,-0.25924044900179194,-0.699326740350618,0.07084297945661104,-0.40207968313118375
Kütahya,0.44055293522169664,-0.2491698548019513,0.44836003723451917,-0.1345313768694014,0.15461672457201492,0.7076692369015531
Bingöl,-0.1016372411058337,-0.3245345107436608,-0.3646666482795885,0.5187540104051153,-0.6906266840047974,-0.07276344012239486
Ordu,-0.36929282750729475,-0.3830376201960549,-0.26455283947107233,-0.5688237560421897,0.5006782274437069,-0.269587891641828
Şanlıurfa,0.7244247258819224,0.2923530886532919,0.029875682614581487,0.235358076607939,-0.12344084082295621,-0.5641053680531917
Elazığ,-0.1393318026110008,-0.3076347358064941,-0.25975756079762985,0.511241078745333,-0.7410579191003268,-0.08910245595327108
Mersin,0.607114253792513,0.368491688178807,0.10795647622196347,0.30638614657904184,-0.37248328161753586,-0.5013534600725387
Kocaeli,-0.3195036987546277,0.3991692007234648,-0.41286981031866865,0.2516637271363158,0.47015686602527,0.5326703907450484
Iğdır,-0.4207267914802565,-0.31550654751820256,0.08362006583961362,0.6143180331434827,0.5694414411353862,-0.12166375493641608
Şırnak,0.7485899256031328,0.24859520625118284,-0.11587629757079265,0.19046648029432472,-0.186779946746043,-0.5414997707788523
Ankara,-0.6205943723587469,0.3272495560254244,0.5826820102419393,-0.24844759310524198,-0.32413399775581253,-0.03824883001183752
Van,-0.20840212195011723,-0.29512727856479054,-0.2597754128425015,0.5642500227426417,-0.6563597372854741,0.22978030159612878
Tekirdağ,-0.2944283996377948,0.3628642797443357,-0.5925094992023731,0.06299464312592125,0.45828749246791334,0.46537960259578864
Diyarbakır,0.2181238114460925,-0.3098630490718206,-0.20914159503892854,0.5141360289256882,-0.7380958939803839,-0.05954227048524506
Adana,0.5626766512470314,0.42670451139254095,0.14173416687980908,0.23181435810988607,-0.3875257698239204,-0.5266075893243893
Düzce,-0.1394976076831402,0.4876163854848474,-0.46456181485946385,-0.09297982416123149,0.2605351360051706,0.6711402189092586
Çankırı,-0.5085038597462543,0.1138708059826549,-0.14746289093735138,-0.7859353387443402,0.025138268505963703,-0.2972972767008837
Burdur,0.512531117916791,-0.35550871391465994,0.6599385438859697,-0.14566069386945912,0.026972945682058217,0.3917421961623171
Kars,-0.3597787656690956,-0.12998973689423138,0.2509386754142124,0.6556902968861809,0.5942721729657615,-0.08719236357052071
Kastamonu,-0.275792970051925,0.022883351930828345,-0.42121382275203995,-0.8457817132039714,0.0838578365677766,-0.1536706291159341
Kayseri,-0.420133943956549,0.3558448208331492,0.5697972119634632,-0.16490260604493365,-0.504903978108193,-0.3001202646782009
Artvin,-0.43651617937471454,-0.03491606464693055,0.08782760465059264,0.49286002914956717,0.6964947606263115,-0.26926723811447434
Kırklareli,0.004700002757504927,0.42774664639785076,-0.6216052719712867,0.0067058520322272625,0.37434282065588426,0.5389249358666679
Gümüşhane,-0.3145548359526205,-0.08041477367422002,0.05753833348743359,0.2953816401501062,0.7788417843422095,-0.4443345824467282
Sivas,-0.2983817374219437,-0.18613299583461318,-0.0569955181403824,-0.7434189129578096,-0.3435276968584116,-0.44987931592193287
Antalya,0.5806760415949918,-0.20513261632944071,0.7425774049115944,-0.18170866844204753,0.0158733566305988,0.18985451933643008
Erzurum,-0.4972912108556413,-0.2150997318633396,0.1747935322906883,0.6733964274724445,0.42984555325130774,-0.19403821748516115
İstanbul,-0.018136362603433397,-0.4888739585181294,-0.8164954628783233,-0.11026169183142759,0.2859262156208825,-0.009851023735385905
Bursa,-0.2336607221911791,0.2361862787398853,-0.04369803126103151,0.6173632010057157,0.4120775517930756,0.5803136738490761
Eskişehir,0.2972302144146568,-0.2701360070479571,0.550310149849443,-0.1787223804768406,0.04466972303931488,0.7084507060255979
Konya,-0.17680245147214807,0.4343099623064907,0.8143882165619061,-0.14119070981467094,-0.3110102653410369,-0.01501268911348044
Yozgat,-0.46254562680614136,0.25834233915528865,0.33791787940785534,-0.6189697244411279,-0.23469051544561403,-0.40855737404179976
Sinop,-0.2726311768968894,-0.3279177609420686,-0.46931600585005745,-0.6244752356428847,0.40646657303099976,-0.20664044902367154
Isparta,0.5289369181379362,-0.3179281648791114,0.7046290878574984,-0.027246335529640956,0.07886515425561799,0.34012231887498307
Aksaray,-0.3235903732181745,0.5784504778639648,0.6596565997290766,-0.19246813482960662,-0.2663686965882675,-0.13244327089899746
Ardahan,-0.37868547841870004,-0.20863765247211616,-0.0009295815368465636,0.5639733545335603,0.6404807954644142,-0.2911789489323101
Adıyaman,0.5602703420927256,0.09532378840566552,-0.2841672016657626,0.2863442418871093,-0.43548390626221223,-0.5697545639636796
Kahramanmaraş,0.5537546128997811,0.38972388933618674,0.02193630025975244,0.23755569055390582,-0.2821335772733203,-0.6363629907248057
Osmaniye,0.5751328806541463,0.49207872622673465,0.08303999531148047,0.22861270401790293,-0.23490632055292462,-0.5592318911597554
Niğde,-0.14432742972414472,0.5952268483483346,0.6652137828110608,0.056377934506802174,-0.23613459010949592,-0.3513220731000202
Tokat,-0.36756091607888836,-0.3057538109617986,-0.42391664514062083,-0.5551925305129519,0.37862987169916534,-0.3743112773428071
Bilecik,0.22083498454567307,0.28011043870471247,-0.13018156395587221,0.07752813975625966,0.11571467449927028,0.9145612684707513
