,0,1,2,3,4,5
Balıkesir,-0.007585639239003043,0.22695538215136668,-0.12264359667207479,0.21812231947659885,-0.00045416672202283956,0.9411772990589699
Manisa,0.39187627793147656,-0.25026186806616924,0.4466183564567309,0.014518533514274123,0.01972322866491535,0.7640250194189454
Yalova,0.012825712165845368,0.29622752177028194,-0.38369363155166925,0.33951486924746016,0.3430484653155079,0.7293225332899853
Çanakkale,0.3621407104924616,0.23698527531920266,-0.35332201962513454,0.21901587743635148,0.24379324433631844,0.7618743564267472
Edirne,0.1875211584005379,-0.10695648033041015,-0.5841431178563852,0.10160261729850123,0.7728634347485832,0.06731986122377646
Aydın,0.34568091708724524,-0.47399603186815786,0.6766218635094088,-0.09825042138840306,-0.010727028490549278,0.4338745264621811
Çorum,-0.5559657418060511,0.012365115506742675,-0.07438930675298745,-0.7858157239073071,-0.23194400818730201,0.11794513141035445
Bartın,-0.2975824456541595,0.10384367265164973,-0.4484788660770531,-0.8192776332939594,-0.0004519328525468339,0.16826123056691558
Denizli,0.4240099209775615,-0.49947756546674205,0.637782215895007,-0.1692878976354518,0.13270796424837694,0.3430769557042472
Giresun,-0.1923888583099733,-0.13615082081463506,-0.42275625284909507,-0.00856090380849103,0.8271160006559533,-0.28553890146801536
Afyonkarahisar,0.39446743045424254,-0.30979937952040726,0.6718831382302172,-0.14432019843223226,0.057913079973994405,0.5223127365993685
Samsun,-0.41466134205690414,-0.12225880813609839,-0.44481347537551796,-0.5590504557986687,0.5111898990635467,-0.20346302447315312
Amasya,-0.6777514501071681,-0.055814407961287504,-0.2722959255058942,-0.6627131638939351,-0.15408047572066572,0.02152027178812258
Kütahya,0.372549899435542,-0.0582272387619825,0.3147902427430966,-0.05124150157449564,0.028360683765647755,0.8690760866018592
Bingöl,0.10754399861844338,-0.2806140651203806,-0.45338357711983424,0.4989842624430031,-0.6340720339731228,-0.23043595288754964
Ordu,-0.10447071721026632,-0.23751412737151212,-0.27698219865548507,-0.2610173182497658,0.8735980130578729,-0.15700395322262367
Şanlıurfa,0.3421273623562669,0.6876503266497523,0.2633504830383322,0.21808734531254456,-0.3679004720401388,-0.3972651152017747
Elazığ,0.08812597433523792,-0.34451981412642046,-0.2798303982069669,0.4887989954070992,-0.6805221798447717,-0.30528669048850265
Mersin,0.3771398214545848,0.41600891401717427,0.2513127772303705,0.22763127245426326,-0.539419187782927,-0.5279725089288968
Kocaeli,-0.8721828140910755,0.13609132935232354,-0.018524498560361598,0.17673423708277872,0.10156266764701552,0.42294581900707723
Iğdır,-0.6267639511070987,-0.37810036496317356,0.1717803978609549,0.6194232955925529,0.22372832398211437,-0.030967344792233755
Şırnak,0.3445792863189299,-0.42778602178836156,-0.30686038371597313,0.2079622369046845,-0.6780674216044774,-0.31792643754234323
